Temps;Canal A;Canal B
(ms);(V);(V)

-50,08777231;0,97030550;1,24741400
-50,04681231;0,98867760;1,24741400
-50,00585231;0,98867760;1,24741400
-49,96489231;0,98867760;1,26548100
-49,92393231;1,00705000;1,28354800
-49,88297231;1,02542200;1,28354800
-49,84201231;1,00705000;1,28354800
-49,80105231;1,04379400;1,30161400
-49,76009231;1,04379400;1,31968100
-49,71913231;1,04379400;1,31968100
-49,67817231;1,06216600;1,31968100
-49,63721231;1,06216600;1,33768700
-49,59625231;1,08053800;1,35575400
-49,55529231;1,09891000;1,35575400
-49,51433231;1,09891000;1,37382100
-49,47337231;1,11728300;1,37382100
-49,43241231;1,11728300;1,39188800
-49,39145231;1,11728300;1,39188800
-49,35049231;1,13565500;1,40995500
-49,30953231;1,13565500;1,40995500
-49,26857231;1,15402700;1,40995500
-49,22761232;1,15402700;1,42802200
-49,18665232;1,17239900;1,44608900
-49,14569232;1,19077100;1,44608900
-49,10473232;1,19077100;1,44608900
-49,06377232;1,20914300;1,46415600
-49,02281232;1,20914300;1,46415600
-48,98185232;1,20914300;1,48222300
-48,94089232;1,22751500;1,50022900
-48,89993232;1,24588800;1,50022900
-48,85897232;1,24588800;1,50022900
-48,81801232;1,26432100;1,50022900
-48,77705232;1,26432100;1,51829600
-48,73609232;1,26432100;1,51829600
-48,69513232;1,28269300;1,53636300
-48,65417232;1,28269300;1,53636300
-48,61321232;1,28269300;1,55443000
-48,57225232;1,31943700;1,55443000
-48,53129232;1,30106500;1,57249700
-48,49033232;1,31943700;1,57249700
-48,44937232;1,33780900;1,59056400
-48,40841232;1,33780900;1,59056400
-48,36745232;1,33780900;1,60863100
-48,32649232;1,35618200;1,60863100
-48,28553232;1,35618200;1,60863100
-48,24457232;1,37455400;1,62669800
-48,20361232;1,37455400;1,62669800
-48,16265232;1,39292600;1,64476500
-48,12169232;1,39292600;1,64476500
-48,08073232;1,41129800;1,64476500
-48,03977232;1,41129800;1,66277100
-47,99881232;1,42967000;1,66277100
-47,95785232;1,42967000;1,68083700
-47,91689232;1,42967000;1,68083700
-47,87593232;1,44804200;1,68083700
-47,83497232;1,44804200;1,69890400
-47,79401232;1,46641400;1,69890400
-47,75305232;1,46641400;1,69890400
-47,71209232;1,48478700;1,69890400
-47,67113232;1,48478700;1,71697100
-47,63017232;1,48478700;1,71697100
-47,58921232;1,50315900;1,71697100
-47,54825233;1,50315900;1,73503800
-47,50729233;1,50315900;1,75310500
-47,46633233;1,52153100;1,73503800
-47,42537233;1,53990300;1,75310500
-47,38441233;1,53990300;1,75310500
-47,34345233;1,53990300;1,77117200
-47,30249233;1,55827500;1,77117200
-47,26153233;1,55827500;1,77117200
-47,22057233;1,55827500;1,77117200
-47,17961233;1,57664700;1,78923900
-47,13865233;1,57664700;1,78923900
-47,09769233;1,57664700;1,78923900
-47,05673233;1,59501900;1,78923900
-47,01577233;1,61339200;1,80730600
-46,97481233;1,61339200;1,80730600
-46,93385233;1,61339200;1,80730600
-46,89289233;1,63176400;1,80730600
-46,85193233;1,63176400;1,82531200
-46,81097233;1,63176400;1,82531200
-46,77001233;1,63176400;1,82531200
-46,72905233;1,63176400;1,84337900
-46,68809233;1,65013600;1,82531200
-46,64713233;1,65013600;1,84337900
-46,60617233;1,65013600;1,84337900
-46,56521233;1,65013600;1,84337900
-46,52425233;1,66850800;1,86144600
-46,48329233;1,66850800;1,86144600
-46,44233233;1,68688000;1,86144600
-46,40137233;1,68688000;1,86144600
-46,36041233;1,70525200;1,86144600
-46,31945233;1,70525200;1,86144600
-46,27849233;1,70525200;1,87951300
-46,23753233;1,72362400;1,87951300
-46,19657233;1,72362400;1,87951300
-46,15561233;1,72362400;1,87951300
-46,11465233;1,72362400;1,87951300
-46,07369233;1,74199700;1,87951300
-46,03273233;1,74199700;1,89758000
-45,99177233;1,74199700;1,89758000
-45,95081233;1,74199700;1,89758000
-45,90985234;1,74199700;1,89758000
-45,86889234;1,76036900;1,91564700
-45,82793234;1,76036900;1,89758000
-45,78697234;1,77874100;1,91564700
-45,74601234;1,77874100;1,91564700
-45,70505234;1,77874100;1,91564700
-45,66409234;1,77874100;1,91564700
-45,62313234;1,77874100;1,91564700
-45,58217234;1,77874100;1,91564700
-45,54121234;1,79711300;1,91564700
-45,50025234;1,79711300;1,91564700
-45,45929234;1,79711300;1,91564700
-45,41833234;1,79711300;1,91564700
-45,37737234;1,79711300;1,91564700
-45,33641234;1,79711300;1,91564700
-45,29545234;1,81548500;1,91564700
-45,25449234;1,81548500;1,93371400
-45,21353234;1,81548500;1,91564700
