Temps;Canal B
(ms);(V)

-409,27230599;0,00762963
-408,94462599;0,00762963
-408,61694599;0,00762963
-408,28926599;0,00762963
-407,96158600;0,00762963
-407,63390600;0,00762963
-407,30622600;0,00762963
-406,97854600;-0,03707999
-406,65086600;0,00762963
-406,32318601;0,00762963
-405,99550601;0,00762963
-405,66782601;0,00762963
-405,34014601;0,00762963
-405,01246601;-0,03707999
-404,68478602;0,00762963
-404,35710602;0,00762963
-404,02942602;0,00762963
-403,70174602;0,00762963
-403,37406602;0,00762963
-403,04638603;0,00762963
-402,71870603;0,00762963
-402,39102603;0,00762963
-402,06334603;0,00762963
-401,73566603;0,00762963
-401,40798604;0,00762963
-401,08030604;0,00762963
-400,75262604;0,00762963
-400,42494604;0,00762963
-400,09726604;0,00762963
-399,76958605;0,00762963
-399,44190605;0,00762963
-399,11422605;0,00762963
-398,78654605;0,00762963
-398,45886605;0,00762963
-398,13118606;0,00762963
-397,80350606;0,00762963
-397,47582606;0,00762963
-397,14814606;0,00762963
-396,82046606;0,00762963
-396,49278607;0,00762963
-396,16510607;0,00762963
-395,83742607;0,00762963
-395,50974607;0,00762963
-395,18206607;0,00762963
-394,85438608;0,00762963
-394,52670608;0,00762963
-394,19902608;0,00762963
-393,87134608;0,00762963
-393,54366608;0,00762963
-393,21598609;-0,03707999
-392,88830609;0,00762963
-392,56062609;-0,03707999
-392,23294609;0,00762963
-391,90526609;-0,03707999
-391,57758610;0,00762963
-391,24990610;0,00762963
-390,92222610;0,00762963
-390,59454610;0,00762963
-390,26686610;0,00762963
-389,93918611;0,00762963
-389,61150611;-0,03707999
-389,28382611;0,00762963
-388,95614611;0,00762963
-388,62846611;0,00762963
-388,30078611;0,00762963
-387,97310612;0,00762963
-387,64542612;0,00762963
-387,31774612;0,00762963
-386,99006612;-0,03707999
-386,66238612;0,00762963
-386,33470613;0,00762963
-386,00702613;0,00762963
-385,67934613;0,00762963
-385,35166613;0,00762963
-385,02398613;0,00762963
-384,69630614;0,00762963
-384,36862614;0,00762963
-384,04094614;0,00762963
-383,71326614;0,00762963
-383,38558614;0,00762963
-383,05790615;0,00762963
-382,73022615;0,00762963
-382,40254615;0,00762963
-382,07486615;0,00762963
-381,74718615;-0,03707999
-381,41950616;0,00762963
-381,09182616;0,00762963
-380,76414616;0,00762963
-380,43646616;0,00762963
-380,10878616;0,00762963
-379,78110617;0,00762963
-379,45342617;-0,03707999
-379,12574617;0,00762963
-378,79806617;0,00762963
-378,47038617;0,00762963
-378,14270618;0,00762963
-377,81502618;0,00762963
-377,48734618;0,00762963
-377,15966618;0,00762963
-376,83198618;0,00762963
-376,50430619;-0,03707999
-376,17662619;0,00762963
-375,84894619;0,00762963
-375,52126619;-0,03707999
-375,19358619;0,00762963
-374,86590620;0,00762963
-374,53822620;0,00762963
-374,21054620;0,00762963
-373,88286620;0,00762963
-373,55518620;-0,03707999
-373,22750621;0,00762963
-372,89982621;0,00762963
-372,57214621;0,00762963
-372,24446621;0,00762963
-371,91678621;0,00762963
-371,58910622;0,00762963
-371,26142622;0,00762963
-370,93374622;0,00762963
-370,60606622;-0,03707999
-370,27838622;0,00762963
-369,95070623;0,00762963
-369,62302623;0,00762963
-369,29534623;0,00762963
-368,96766623;0,00762963
-368,63998623;0,00762963
-368,31230624;0,00762963
-367,98462624;0,00762963
-367,65694624;0,00762963
-367,32926624;0,00762963
-367,00158624;0,00762963
-366,67390625;0,00762963
-366,34622625;0,00762963
-366,01854625;0,00762963
-365,69086625;0,00762963
-365,36318625;0,00762963
-365,03550626;0,00762963
-364,70782626;0,00762963
-364,38014626;-0,03707999
-364,05246626;0,00762963
-363,72478626;0,00762963
-363,39710627;0,00762963
-363,06942627;0,00762963
-362,74174627;0,00762963
-362,41406627;0,00762963
-362,08638627;0,00762963
-361,75870628;0,00762963
-361,43102628;0,00762963
-361,10334628;0,00762963
-360,77566628;0,00762963
-360,44798628;0,00762963
-360,12030629;0,00762963
-359,79262629;0,00762963
-359,46494629;0,00762963
-359,13726629;0,00762963
-358,80958629;0,00762963
-358,48190630;0,00762963
-358,15422630;0,00762963
-357,82654630;0,00762963
-357,49886630;-0,03707999
-357,17118630;-0,03707999
-356,84350631;0,00762963
-356,51582631;0,00762963
-356,18814631;-0,03707999
-355,86046631;0,00762963
-355,53278631;0,00762963
-355,20510632;-0,03707999
-354,87742632;-0,03707999
-354,54974632;0,00762963
-354,22206632;0,00762963
-353,89438632;-0,03707999
-353,56670633;0,00762963
-353,23902633;0,00762963
-352,91134633;0,00762963
-352,58366633;0,00762963
-352,25598633;0,00762963
-351,92830634;0,00762963
-351,60062634;0,00762963
-351,27294634;0,00762963
-350,94526634;0,00762963
-350,61758634;0,00762963
-350,28990635;0,00762963
-349,96222635;0,00762963
-349,63454635;0,00762963
-349,30686635;0,00762963
-348,97918635;0,00762963
-348,65150636;0,00762963
-348,32382636;0,00762963
-347,99614636;0,00762963
-347,66846636;0,00762963
-347,34078636;0,00762963
-347,01310637;0,00762963
-346,68542637;0,00762963
-346,35774637;0,00762963
-346,03006637;0,00762963
-345,70238637;0,00762963
-345,37470638;0,00762963
-345,04702638;0,00762963
-344,71934638;-0,03707999
-344,39166638;0,00762963
-344,06398638;0,00762963
-343,73630639;0,00762963
-343,40862639;0,00762963
-343,08094639;-0,03707999
-342,75326639;0,00762963
-342,42558639;0,00762963
-342,09790640;-0,03707999
-341,77022640;0,00762963
-341,44254640;-0,03707999
-341,11486640;0,00762963
