Temps;Canal A;Canal B
(ms);(V);(V)

-250,27695298;0,00000000;∞
-250,11311298;0,00000000;∞
-249,94927298;0,00000000;∞
-249,78543298;0,00000000;∞
-249,62159299;0,00000000;∞
-249,45775299;0,00000000;∞
-249,29391299;0,00000000;∞
-249,13007299;0,00000000;∞
-248,96623299;0,00000000;∞
-248,80239299;0,00000000;∞
-248,63855299;0,00000000;∞
-248,47471299;0,00000000;∞
-248,31087299;0,00000000;∞
-248,14703299;0,00000000;∞
-247,98319300;0,00000000;∞
-247,81935300;0,00000000;∞
-247,65551300;0,00000000;∞
-247,49167300;0,00000000;∞
-247,32783300;0,00000000;∞
-247,16399300;0,00000000;∞
-247,00015300;0,00000000;∞
-246,83631300;0,00000000;∞
-246,67247300;0,00000000;∞
-246,50863300;0,00000000;∞
-246,34479301;0,00000000;∞
-246,18095301;0,00000000;∞
-246,01711301;0,04577776;∞
-245,85327301;0,00000000;∞
-245,68943301;0,00000000;∞
-245,52559301;0,00000000;∞
-245,36175301;0,00000000;∞
-245,19791301;0,00000000;∞
-245,03407301;0,00000000;∞
-244,87023301;0,00000000;∞
-244,70639302;0,00000000;∞
-244,54255302;0,04577776;∞
-244,37871302;0,00000000;∞
-244,21487302;0,04577776;∞
-244,05103302;0,00000000;∞
-243,88719302;0,00000000;∞
-243,72335302;0,04577776;∞
-243,55951302;0,00000000;∞
-243,39567302;0,00000000;∞
-243,23183302;0,00000000;∞
-243,06799303;0,04577776;∞
-242,90415303;0,00000000;∞
-242,74031303;0,00000000;∞
-242,57647303;0,00000000;∞
-242,41263303;0,00000000;∞
-242,24879303;0,00000000;∞
-242,08495303;0,00000000;∞
-241,92111303;0,00000000;∞
-241,75727303;0,00000000;∞
-241,59343303;0,00000000;∞
-241,42959304;0,00000000;∞
-241,26575304;0,00000000;∞
-241,10191304;0,04577776;∞
-240,93807304;0,00000000;∞
-240,77423304;0,00000000;∞
-240,61039304;0,04577776;∞
-240,44655304;0,00000000;∞
-240,28271304;0,00000000;∞
-240,11887304;0,00000000;∞
-239,95503304;0,00000000;∞
-239,79119305;0,00000000;∞
-239,62735305;0,00000000;∞
-239,46351305;0,00000000;∞
-239,29967305;0,00000000;∞
-239,13583305;0,00000000;∞
-238,97199305;0,00000000;∞
-238,80815305;0,00000000;∞
-238,64431305;0,00000000;∞
-238,48047305;0,00000000;∞
-238,31663305;0,00000000;∞
-238,15279306;0,00000000;∞
-237,98895306;0,00000000;∞
-237,82511306;0,00000000;∞
-237,66127306;0,00000000;∞
-237,49743306;0,00000000;∞
-237,33359306;0,00000000;∞
-237,16975306;0,00000000;∞
-237,00591306;0,00000000;∞
-236,84207306;0,00000000;∞
-236,67823306;0,00000000;∞
-236,51439307;0,04577776;∞
-236,35055307;0,00000000;∞
-236,18671307;0,00000000;∞
-236,02287307;0,00000000;∞
-235,85903307;0,00000000;∞
-235,69519307;0,00000000;∞
-235,53135307;0,00000000;∞
-235,36751307;0,00000000;∞
-235,20367307;0,00000000;∞
-235,03983307;0,00000000;∞
-234,87599308;0,00000000;∞
-234,71215308;0,04577776;∞
-234,54831308;0,00000000;∞
-234,38447308;0,00000000;∞
-234,22063308;0,00000000;∞
-234,05679308;0,00000000;∞
-233,89295308;0,00000000;∞
-233,72911308;0,00000000;∞
-233,56527308;0,00000000;∞
-233,40143308;0,00000000;∞
-233,23759309;0,00000000;∞
-233,07375309;0,00000000;∞
-232,90991309;0,00000000;∞
-232,74607309;0,00000000;∞
-232,58223309;0,00000000;∞
-232,41839309;0,00000000;∞
-232,25455309;0,00000000;∞
-232,09071309;0,00000000;∞
-231,92687309;0,00000000;∞
-231,76303309;0,00000000;∞
-231,59919310;0,00000000;∞
-231,43535310;0,00000000;∞
-231,27151310;0,00000000;∞
-231,10767310;0,04577776;∞
-230,94383310;0,00000000;∞
-230,77999310;0,04577776;∞
-230,61615310;0,00000000;∞
-230,45231310;0,00000000;∞
-230,28847310;0,00000000;∞
-230,12463310;0,00000000;∞
-229,96079311;0,00000000;∞
-229,79695311;0,04577776;∞
-229,63311311;0,00000000;∞
-229,46927311;0,00000000;∞
-229,30543311;0,04577776;∞
-229,14159311;0,00000000;∞
-228,97775311;0,00000000;∞
-228,81391311;0,00000000;∞
-228,65007311;0,00000000;∞
-228,48623311;0,00000000;∞
-228,32239312;0,00000000;∞
-228,15855312;0,00000000;∞
-227,99471312;0,00000000;∞
-227,83087312;0,00000000;∞
-227,66703312;0,00000000;∞
-227,50319312;0,00000000;∞
-227,33935312;0,00000000;∞
-227,17551312;0,00000000;∞
