Temps;Canal A;Canal B
(ms);(V);(V)

-250,31253695;0,00000000;∞
-250,14869696;0,04577776;∞
-249,98485696;0,00000000;∞
-249,82101696;0,04577776;∞
-249,65717696;0,04577776;∞
-249,49333696;0,00000000;∞
-249,32949696;0,00000000;∞
-249,16565696;0,00000000;∞
-249,00181696;0,00000000;∞
-248,83797696;0,00000000;∞
-248,67413696;0,00000000;∞
-248,51029697;0,00000000;∞
-248,34645697;0,00000000;∞
-248,18261697;0,00000000;∞
-248,01877697;0,00000000;∞
-247,85493697;0,04577776;∞
-247,69109697;0,00000000;∞
-247,52725697;0,00000000;∞
-247,36341697;0,00000000;∞
-247,19957697;0,04577776;∞
-247,03573697;0,00000000;∞
-246,87189698;0,00000000;∞
-246,70805698;0,00000000;∞
-246,54421698;0,00000000;∞
-246,38037698;0,00000000;∞
-246,21653698;0,00000000;∞
-246,05269698;0,00000000;∞
-245,88885698;0,00000000;∞
-245,72501698;0,00000000;∞
-245,56117698;0,00000000;∞
-245,39733698;0,00000000;∞
-245,23349699;0,00000000;∞
-245,06965699;0,00000000;∞
-244,90581699;0,00000000;∞
-244,74197699;0,00000000;∞
-244,57813699;0,00000000;∞
-244,41429699;0,00000000;∞
-244,25045699;0,00000000;∞
-244,08661699;0,00000000;∞
-243,92277699;0,00000000;∞
-243,75893699;0,04577776;∞
-243,59509700;0,00000000;∞
-243,43125700;0,00000000;∞
-243,26741700;0,00000000;∞
-243,10357700;0,00000000;∞
-242,93973700;0,04577776;∞
-242,77589700;0,00000000;∞
-242,61205700;0,00000000;∞
-242,44821700;0,00000000;∞
-242,28437700;0,00000000;∞
-242,12053700;0,04577776;∞
-241,95669701;0,04577776;∞
-241,79285701;0,00000000;∞
-241,62901701;0,00000000;∞
-241,46517701;0,00000000;∞
-241,30133701;0,00000000;∞
-241,13749701;0,00000000;∞
-240,97365701;0,00000000;∞
-240,80981701;0,00000000;∞
-240,64597701;0,00000000;∞
-240,48213701;0,00000000;∞
-240,31829702;0,00000000;∞
-240,15445702;0,00000000;∞
-239,99061702;0,00000000;∞
-239,82677702;0,00000000;∞
-239,66293702;0,00000000;∞
-239,49909702;0,00000000;∞
-239,33525702;0,00000000;∞
-239,17141702;0,04577776;∞
-239,00757702;0,00000000;∞
-238,84373702;0,00000000;∞
-238,67989703;0,00000000;∞
-238,51605703;0,04577776;∞
-238,35221703;0,00000000;∞
-238,18837703;0,00000000;∞
-238,02453703;0,00000000;∞
-237,86069703;0,00000000;∞
-237,69685703;0,04577776;∞
-237,53301703;0,00000000;∞
-237,36917703;0,04577776;∞
-237,20533703;0,00000000;∞
-237,04149704;0,04577776;∞
-236,87765704;0,00000000;∞
-236,71381704;0,04577776;∞
-236,54997704;0,00000000;∞
-236,38613704;0,00000000;∞
-236,22229704;0,04577776;∞
-236,05845704;0,04577776;∞
-235,89461704;0,00000000;∞
-235,73077704;0,04577776;∞
-235,56693704;0,00000000;∞
-235,40309705;0,00000000;∞
-235,23925705;0,00000000;∞
-235,07541705;0,00000000;∞
-234,91157705;0,00000000;∞
-234,74773705;0,00000000;∞
-234,58389705;0,00000000;∞
-234,42005705;0,00000000;∞
-234,25621705;0,00000000;∞
-234,09237705;0,00000000;∞
-233,92853705;0,00000000;∞
-233,76469706;0,00000000;∞
-233,60085706;0,00000000;∞
-233,43701706;0,04577776;∞
-233,27317706;0,00000000;∞
-233,10933706;0,00000000;∞
-232,94549706;0,00000000;∞
-232,78165706;0,00000000;∞
-232,61781706;0,00000000;∞
-232,45397706;0,00000000;∞
-232,29013706;0,00000000;∞
-232,12629707;0,00000000;∞
-231,96245707;0,00000000;∞
-231,79861707;0,00000000;∞
-231,63477707;0,00000000;∞
-231,47093707;0,00000000;∞
-231,30709707;0,00000000;∞
-231,14325707;0,00000000;∞
-230,97941707;0,00000000;∞
-230,81557707;0,04577776;∞
-230,65173707;0,00000000;∞
-230,48789708;0,00000000;∞
-230,32405708;0,00000000;∞
-230,16021708;0,00000000;∞
-229,99637708;0,00000000;∞
-229,83253708;0,00000000;∞
-229,66869708;0,00000000;∞
-229,50485708;0,00000000;∞
-229,34101708;0,00000000;∞
-229,17717708;0,04577776;∞
-229,01333708;0,00000000;∞
-228,84949709;0,00000000;∞
-228,68565709;0,00000000;∞
-228,52181709;0,04577776;∞
-228,35797709;0,04577776;∞
-228,19413709;0,00000000;∞
-228,03029709;0,00000000;∞
-227,86645709;0,00000000;∞
-227,70261709;0,00000000;∞
-227,53877709;0,00000000;∞
-227,37493709;0,04577776;∞
-227,21109710;0,00000000;∞
