Temps;Canal A;Canal B
(ms);(mV);(V)

-100,26969761;-0,18311100;0,01928770
-100,18777761;-0,18311100;0,00128178
-100,10585761;-0,18311100;0,01928770
-100,02393761;-4,74562800;0,00128178
-99,94201761;-0,18311100;0,00128178
-99,86009761;-0,18311100;0,00128178
-99,77817761;-0,18311100;0,00128178
-99,69625761;-0,18311100;0,00128178
-99,61433761;-4,74562800;0,00128178
-99,53241761;-4,74562800;0,00128178
-99,45049761;-4,74562800;0,00128178
-99,36857761;-0,18311100;0,00128178
-99,28665761;-0,18311100;0,00128178
-99,20473761;-4,74562800;0,00128178
-99,12281761;-0,18311100;0,00128178
-99,04089761;-4,74562800;0,00128178
-98,95897761;-4,74562800;0,00128178
-98,87705762;-4,74562800;0,00128178
-98,79513762;-0,18311100;0,00128178
-98,71321762;-4,74562800;0,00128178
-98,63129762;-4,74562800;0,00128178
-98,54937762;-0,18311100;0,00128178
-98,46745762;-0,18311100;0,00128178
-98,38553762;-4,74562800;0,00128178
-98,30361762;-0,18311100;0,00128178
-98,22169762;-0,18311100;0,00128178
-98,13977762;-4,74562800;0,00128178
-98,05785762;-4,74562800;0,01928770
-97,97593762;-0,18311100;0,00128178
-97,89401762;-0,18311100;0,01928770
-97,81209762;-4,74562800;0,00128178
-97,73017762;-4,74562800;0,00128178
-97,64825762;-4,74562800;0,00128178
-97,56633762;-4,74562800;0,00128178
-97,48441762;-4,74562800;0,00128178
-97,40249762;-4,74562800;0,00128178
-97,32057762;-4,74562800;0,00128178
-97,23865762;-4,74562800;0,00128178
-97,15673763;-4,74562800;0,00128178
-97,07481763;-4,74562800;0,00128178
-96,99289763;-4,74562800;0,00128178
-96,91097763;-4,74562800;0,00128178
-96,82905763;-4,74562800;0,00128178
-96,74713763;-4,74562800;0,00128178
-96,66521763;-4,74562800;0,00128178
-96,58329763;-4,74562800;0,00128178
-96,50137763;-4,74562800;0,00128178
-96,41945763;-4,74562800;0,00128178
-96,33753763;-4,74562800;0,01928770
-96,25561763;-4,74562800;0,00128178
-96,17369763;-4,74562800;0,00128178
-96,09177763;-4,74562800;0,00128178
-96,00985763;-4,74562800;0,00128178
-95,92793763;-4,74562800;0,00128178
-95,84601763;-4,74562800;0,00128178
-95,76409763;-4,74562800;0,01928770
-95,68217763;-4,74562800;0,00128178
-95,60025763;-4,74562800;0,00128178
-95,51833764;-4,74562800;0,00128178
-95,43641764;-4,74562800;0,00128178
-95,35449764;-4,74562800;0,00128178
-95,27257764;-4,74562800;0,00128178
-95,19065764;-4,74562800;0,00128178
-95,10873764;-4,74562800;0,00128178
-95,02681764;-4,74562800;0,01928770
-94,94489764;-4,74562800;0,00128178
-94,86297764;-4,74562800;0,00128178
-94,78105764;-4,74562800;0,00128178
-94,69913764;-4,74562800;0,01928770
-94,61721764;-4,74562800;0,00128178
-94,53529764;-4,74562800;0,00128178
-94,45337764;-4,74562800;0,01928770
-94,37145764;-4,74562800;0,00128178
-94,28953764;-4,74562800;0,00128178
-94,20761764;-4,74562800;0,00128178
-94,12569764;-4,74562800;0,00128178
-94,04377764;-4,74562800;0,00128178
-93,96185764;-4,74562800;0,00128178
-93,87993765;-4,74562800;0,00128178
-93,79801765;-4,74562800;0,00128178
-93,71609765;-4,74562800;0,00128178
-93,63417765;-4,74562800;0,00128178
-93,55225765;-4,74562800;0,00128178
-93,47033765;-4,74562800;0,00128178
-93,38841765;-4,74562800;0,00128178
-93,30649765;-4,74562800;0,00128178
-93,22457765;-4,74562800;0,00128178
-93,14265765;-4,74562800;0,01928770
-93,06073765;-4,74562800;0,00128178
-92,97881765;-4,74562800;0,01928770
-92,89689765;-4,74562800;0,00128178
-92,81497765;-4,74562800;0,00128178
-92,73305765;-4,74562800;0,00128178
-92,65113765;-4,74562800;0,00128178
-92,56921765;-4,74562800;0,00128178
-92,48729765;-4,74562800;0,00128178
-92,40537765;-4,74562800;0,00128178
-92,32345765;-4,74562800;0,00128178
-92,24153766;-4,74562800;0,00128178
-92,15961766;-4,74562800;0,00128178
-92,07769766;-4,74562800;0,01928770
-91,99577766;-4,74562800;0,00128178
-91,91385766;-4,74562800;0,00128178
-91,83193766;-9,32340400;0,00128178
-91,75001766;-4,74562800;0,00128178
-91,66809766;-4,74562800;0,00128178
-91,58617766;-4,74562800;0,00128178
-91,50425766;-9,32340400;0,00128178
-91,42233766;-4,74562800;0,00128178
-91,34041766;-4,74562800;0,01928770
-91,25849766;-4,74562800;0,00128178
-91,17657766;-4,74562800;0,00128178
-91,09465766;-4,74562800;0,00128178
-91,01273766;-4,74562800;0,00128178
-90,93081766;-4,74562800;0,00128178
-90,84889766;-4,74562800;0,00128178
-90,76697766;-9,32340400;0,00128178
-90,68505766;-4,74562800;0,00128178
-90,60313767;-4,74562800;0,00128178
-90,52121767;-4,74562800;0,00128178
-90,43929767;-4,74562800;0,00128178
-90,35737767;-4,74562800;0,00128178
-90,27545767;-4,74562800;0,00128178
-90,19353767;-9,32340400;0,00128178
-90,11161767;-4,74562800;0,01928770
-90,02969767;-9,32340400;0,00128178
-89,94777767;-9,32340400;0,00128178
-89,86585767;-4,74562800;0,00128178
-89,78393767;-9,32340400;0,00128178
-89,70201767;-9,32340400;0,00128178
-89,62009767;-9,32340400;0,00128178
-89,53817767;-9,32340400;0,00128178
-89,45625767;-9,32340400;0,00128178
-89,37433767;-9,32340400;0,00128178
-89,29241767;-9,32340400;0,00128178
-89,21049767;-9,32340400;0,00128178
-89,12857767;-9,32340400;0,00128178
-89,04665767;-9,32340400;0,00128178
-88,96473768;-9,32340400;0,00128178
-88,88281768;-9,32340400;0,01928770
-88,80089768;-9,32340400;0,00128178
-88,71897768;-9,32340400;0,00128178
-88,63705768;-9,32340400;0,00128178
-88,55513768;-9,32340400;0,00128178
-88,47321768;-9,32340400;0,00128178
-88,39129768;-9,32340400;0,00128178
-88,30937768;-9,32340400;0,00128178
-88,22745768;-9,32340400;0,00128178
-88,14553768;-9,32340400;0,00128178
-88,06361768;-13,88592000;0,00128178
-87,98169768;-9,32340400;0,00128178
-87,89977768;-9,32340400;0,00128178
-87,81785768;-9,32340400;0,01928770
-87,73593768;-9,32340400;0,00128178
-87,65401768;-9,32340400;0,00128178
-87,57209768;-13,88592000;0,01928770
-87,49017768;-9,32340400;0,00128178
