Temps;Canal A;Canal B
(ms);(V);(V)

-251,59034133;4,93774200;-0,00015259
-251,42650133;4,93774200;-0,00015259
-251,26266133;4,98352000;-0,00015259
-251,09882133;4,93774200;-0,00015259
-250,93498133;4,93774200;-0,00015259
-250,77114133;4,93774200;-0,00015259
-250,60730134;4,98352000;-0,00015259
-250,44346134;4,93774200;-0,00015259
-250,27962134;4,98352000;-0,00015259
-250,11578134;4,98352000;-0,00015259
-249,95194134;4,98352000;-0,00015259
-249,78810134;4,93774200;-0,00015259
-249,62426134;4,93774200;-0,00015259
-249,46042134;4,98352000;-0,00015259
-249,29658134;4,93774200;-0,00015259
-249,13274134;4,98352000;-0,00015259
-248,96890135;4,93774200;-0,00015259
-248,80506135;4,93774200;-0,00015259
-248,64122135;4,98352000;-0,00015259
-248,47738135;4,93774200;-0,00015259
-248,31354135;4,93774200;-0,00015259
-248,14970135;4,98352000;-0,00015259
-247,98586135;4,98352000;-0,00015259
-247,82202135;4,93774200;-0,00015259
-247,65818135;4,98352000;-0,00015259
-247,49434135;4,93774200;-0,00015259
-247,33050136;4,93774200;-0,00015259
-247,16666136;4,98352000;-0,00015259
-247,00282136;4,93774200;-0,00015259
-246,83898136;4,93774200;-0,00015259
-246,67514136;4,93774200;-0,00015259
-246,51130136;4,98352000;-0,00015259
-246,34746136;4,98352000;-0,00015259
-246,18362136;4,98352000;-0,00015259
-246,01978136;4,93774200;-0,00015259
-245,85594136;4,93774200;-0,00015259
-245,69210137;4,93774200;-0,00015259
-245,52826137;4,98352000;-0,00015259
-245,36442137;4,93774200;0,00885037
-245,20058137;4,98352000;-0,00015259
-245,03674137;4,98352000;-0,00015259
-244,87290137;4,98352000;-0,00015259
-244,70906137;4,93774200;-0,00015259
-244,54522137;4,98352000;-0,00015259
-244,38138137;4,98352000;-0,00015259
-244,21754137;4,98352000;-0,00015259
-244,05370138;4,98352000;-0,00015259
-243,88986138;4,93774200;-0,00015259
-243,72602138;4,93774200;-0,00015259
-243,56218138;4,98352000;-0,00015259
-243,39834138;4,98352000;-0,00015259
-243,23450138;4,98352000;-0,00015259
-243,07066138;4,93774200;-0,00015259
-242,90682138;4,98352000;-0,00015259
-242,74298138;4,93774200;-0,00015259
-242,57914138;4,93774200;-0,00015259
-242,41530139;4,93774200;-0,00015259
-242,25146139;4,93774200;-0,00015259
-242,08762139;4,93774200;-0,00015259
-241,92378139;4,98352000;-0,00015259
-241,75994139;4,93774200;-0,00015259
-241,59610139;4,93774200;-0,00015259
-241,43226139;4,98352000;-0,00015259
-241,26842139;4,98352000;-0,00015259
-241,10458139;4,98352000;-0,00015259
-240,94074139;4,93774200;-0,00015259
-240,77690140;4,93774200;-0,00015259
-240,61306140;4,93774200;-0,00015259
-240,44922140;4,98352000;-0,00015259
-240,28538140;4,98352000;-0,00015259
-240,12154140;4,93774200;-0,00015259
-239,95770140;4,98352000;-0,00015259
-239,79386140;4,93774200;-0,00015259
-239,63002140;4,93774200;-0,00015259
-239,46618140;4,93774200;-0,00015259
-239,30234140;4,98352000;-0,00015259
-239,13850141;4,98352000;-0,00015259
-238,97466141;4,98352000;-0,00015259
-238,81082141;4,93774200;-0,00015259
-238,64698141;4,98352000;-0,00015259
-238,48314141;4,93774200;-0,00015259
-238,31930141;4,93774200;-0,00015259
-238,15546141;4,93774200;-0,00015259
-237,99162141;4,98352000;-0,00015259
-237,82778141;4,93774200;-0,00015259
-237,66394141;4,93774200;0,00885037
-237,50010142;4,93774200;-0,00015259
-237,33626142;4,98352000;-0,00015259
-237,17242142;4,98352000;-0,00015259
-237,00858142;4,93774200;-0,00015259
-236,84474142;4,98352000;-0,00015259
-236,68090142;4,93774200;-0,00015259
-236,51706142;4,93774200;-0,00015259
-236,35322142;4,93774200;-0,00015259
-236,18938142;4,93774200;-0,00015259
-236,02554142;4,93774200;-0,00015259
-235,86170143;4,93774200;-0,00015259
-235,69786143;4,93774200;-0,00015259
-235,53402143;4,98352000;-0,00015259
-235,37018143;4,93774200;-0,00015259
-235,20634143;4,93774200;-0,00015259
-235,04250143;4,93774200;-0,00015259
-234,87866143;4,93774200;-0,00015259
-234,71482143;4,93774200;-0,00015259
-234,55098143;4,98352000;-0,00015259
-234,38714143;4,98352000;-0,00015259
-234,22330144;4,93774200;-0,00015259
-234,05946144;4,93774200;-0,00015259
-233,89562144;4,93774200;0,00885037
-233,73178144;4,93774200;-0,00015259
-233,56794144;4,98352000;-0,00015259
-233,40410144;4,98352000;-0,00015259
-233,24026144;4,93774200;-0,00015259
-233,07642144;4,93774200;-0,00015259
