Temps;Canal A;Canal B
(ms);(V);(V)

-251,58628821;4,93774200;-0,00015259
-251,42244821;4,93774200;-0,00015259
-251,25860822;4,93774200;-0,00015259
-251,09476822;4,98352000;-0,00015259
-250,93092822;4,98352000;-0,00015259
-250,76708822;4,98352000;-0,00015259
-250,60324822;4,93774200;-0,00015259
-250,43940822;4,98352000;-0,00015259
-250,27556822;4,93774200;-0,00015259
-250,11172822;4,93774200;-0,00015259
-249,94788822;4,98352000;-0,00015259
-249,78404822;4,98352000;-0,00015259
-249,62020823;4,98352000;-0,00015259
-249,45636823;4,98352000;-0,00015259
-249,29252823;4,98352000;-0,00015259
-249,12868823;4,98352000;-0,00015259
-248,96484823;4,98352000;-0,00015259
-248,80100823;4,93774200;-0,00015259
-248,63716823;4,93774200;-0,00015259
-248,47332823;4,98352000;-0,00015259
-248,30948823;4,98352000;-0,00015259
-248,14564823;4,93774200;-0,00015259
-247,98180824;4,93774200;-0,00015259
-247,81796824;4,98352000;-0,00015259
-247,65412824;4,93774200;-0,00015259
-247,49028824;4,93774200;-0,00015259
-247,32644824;4,98352000;-0,00015259
-247,16260824;4,93774200;-0,00015259
-246,99876824;4,98352000;-0,00015259
-246,83492824;4,93774200;-0,00015259
-246,67108824;4,93774200;-0,00015259
-246,50724824;4,98352000;-0,00015259
-246,34340825;4,93774200;-0,00015259
-246,17956825;4,98352000;-0,00015259
-246,01572825;4,98352000;-0,00015259
-245,85188825;4,93774200;-0,00015259
-245,68804825;4,98352000;-0,00015259
-245,52420825;4,93774200;-0,00015259
-245,36036825;4,98352000;-0,00015259
-245,19652825;4,93774200;-0,00015259
-245,03268825;4,93774200;-0,00015259
-244,86884825;4,98352000;-0,00015259
-244,70500826;4,93774200;-0,00015259
-244,54116826;4,93774200;-0,00015259
-244,37732826;4,98352000;-0,00015259
-244,21348826;4,93774200;-0,00015259
-244,04964826;4,98352000;-0,00015259
-243,88580826;4,98352000;-0,00015259
-243,72196826;4,98352000;-0,00015259
-243,55812826;4,98352000;-0,00015259
-243,39428826;4,93774200;-0,00015259
-243,23044826;4,93774200;-0,00015259
-243,06660827;4,98352000;-0,00015259
-242,90276827;4,93774200;-0,00015259
-242,73892827;4,98352000;-0,00015259
-242,57508827;4,98352000;-0,00015259
-242,41124827;4,98352000;-0,00015259
-242,24740827;4,93774200;-0,00015259
-242,08356827;4,93774200;-0,00015259
-241,91972827;4,98352000;-0,00015259
-241,75588827;4,93774200;-0,00015259
-241,59204827;4,93774200;-0,00015259
-241,42820828;4,93774200;-0,00015259
-241,26436828;4,98352000;-0,00912503
-241,10052828;4,98352000;-0,00015259
-240,93668828;4,93774200;-0,00015259
-240,77284828;4,93774200;-0,00015259
-240,60900828;4,93774200;-0,00015259
-240,44516828;4,98352000;-0,00015259
-240,28132828;4,93774200;-0,00015259
-240,11748828;4,93774200;-0,00015259
-239,95364828;4,98352000;-0,00015259
-239,78980829;4,93774200;-0,00015259
-239,62596829;4,98352000;-0,00015259
-239,46212829;4,98352000;-0,00015259
-239,29828829;4,93774200;-0,00015259
-239,13444829;4,98352000;-0,00015259
-238,97060829;4,93774200;-0,00015259
-238,80676829;4,98352000;-0,00015259
-238,64292829;4,98352000;-0,00015259
-238,47908829;4,98352000;-0,00015259
-238,31524829;4,93774200;-0,00015259
-238,15140830;4,98352000;-0,00015259
-237,98756830;4,93774200;-0,00015259
-237,82372830;4,93774200;-0,00015259
-237,65988830;4,93774200;-0,00015259
-237,49604830;4,93774200;-0,00015259
-237,33220830;4,93774200;-0,00015259
-237,16836830;4,93774200;-0,00015259
-237,00452830;4,93774200;-0,00015259
-236,84068830;4,98352000;-0,00015259
-236,67684830;4,93774200;-0,00015259
-236,51300831;4,98352000;-0,00015259
-236,34916831;4,93774200;-0,00015259
-236,18532831;4,93774200;-0,00015259
-236,02148831;4,93774200;-0,00015259
-235,85764831;4,93774200;-0,00015259
-235,69380831;4,93774200;-0,00015259
-235,52996831;4,98352000;-0,00015259
-235,36612831;4,98352000;-0,00015259
-235,20228831;4,98352000;-0,00015259
-235,03844831;4,93774200;-0,00015259
-234,87460832;4,93774200;-0,00015259
-234,71076832;4,93774200;-0,00015259
-234,54692832;4,98352000;-0,00015259
-234,38308832;4,93774200;-0,00015259
-234,21924832;4,98352000;-0,00015259
-234,05540832;4,98352000;-0,00015259
-233,89156832;4,93774200;-0,00015259
-233,72772832;4,98352000;-0,00015259
-233,56388832;4,98352000;-0,00015259
-233,40004832;4,93774200;-0,00015259
-233,23620833;4,98352000;-0,00015259
-233,07236833;4,98352000;0,00885037
