Temps;Canal A;Canal B
(ms);(V);(V)

-5,00399480;-0,00183111;1,26438200
-5,00143480;-0,00183111;1,17496300
-4,99887480;-0,00183111;1,26438200
-4,99631480;-0,00183111;1,17496300
-4,99375480;-0,00183111;1,17496300
-4,99119480;-0,00183111;1,17496300
-4,98863480;-0,00183111;1,17496300
-4,98607480;-0,00183111;1,17496300
-4,98351480;-0,00183111;1,17496300
-4,98095480;-0,00183111;1,17496300
-4,97839480;0,08941923;1,08523800
-4,97583480;-0,00183111;1,08523800
-4,97327480;-0,00183111;1,08523800
-4,97071480;-0,00183111;1,08523800
-4,96815480;-0,00183111;1,08523800
-4,96559480;-0,00183111;0,99551380
-4,96303480;-0,00183111;0,99551380
-4,96047480;-0,00183111;0,99551380
-4,95791480;-0,00183111;0,99551380
-4,95535480;-0,00183111;0,99551380
-4,95279480;-0,00183111;0,99551380
-4,95023480;-0,00183111;0,90578940
-4,94767480;-0,00183111;0,90578940
-4,94511480;-0,00183111;0,99551380
-4,94255480;-0,00183111;0,90578940
-4,93999480;-0,00183111;0,90578940
-4,93743480;-0,00183111;0,90578940
-4,93487480;-0,00183111;0,99551380
-4,93231480;-0,00183111;0,99551380
-4,92975480;0,08941923;0,99551380
-4,92719480;-0,00183111;0,99551380
-4,92463480;-0,00183111;0,99551380
-4,92207480;-0,00183111;1,08523800
-4,91951480;-0,00183111;1,08523800
-4,91695480;-0,00183111;1,08523800
-4,91439480;0,08941923;1,08523800
-4,91183480;-0,00183111;1,08523800
-4,90927480;-0,00183111;1,17496300
-4,90671480;-0,00183111;1,08523800
-4,90415480;-0,00183111;1,08523800
-4,90159480;-0,00183111;1,17496300
-4,89903480;-0,00183111;1,17496300
-4,89647480;-0,00183111;1,17496300
-4,89391480;-0,00183111;1,17496300
-4,89135480;-0,00183111;1,17496300
-4,88879480;-0,00183111;1,17496300
-4,88623480;-0,00183111;1,26438200
-4,88367480;-0,00183111;1,26438200
-4,88111480;-0,00183111;1,26438200
-4,87855480;-0,00183111;1,26438200
-4,87599480;-0,00183111;1,26438200
-4,87343480;-0,00183111;1,26438200
-4,87087480;-0,00183111;1,26438200
-4,86831480;-0,00183111;1,26438200
-4,86575480;-0,00183111;1,26438200
-4,86319480;-0,00183111;1,26438200
-4,86063480;-0,00183111;1,26438200
-4,85807480;-0,00183111;1,35410600
-4,85551480;-0,00183111;1,35410600
-4,85295480;-0,00183111;1,35410600
-4,85039480;-0,00183111;1,35410600
-4,84783480;-0,00183111;1,35410600
-4,84527480;-0,00183111;1,44383100
-4,84271480;-0,00183111;1,44383100
-4,84015480;-0,00183111;1,44383100
-4,83759480;-0,00183111;1,44383100
-4,83503480;-0,00183111;1,44383100
-4,83247480;-0,00183111;1,44383100
-4,82991480;-0,00183111;1,53325000
-4,82735480;-0,00183111;1,53325000
-4,82479480;-0,00183111;1,44383100
-4,82223480;-0,00183111;1,53325000
-4,81967480;-0,00183111;1,53325000
-4,81711480;-0,00183111;1,53325000
-4,81455480;-0,00183111;1,53325000
-4,81199480;-0,00183111;1,53325000
-4,80943480;-0,00183111;1,53325000
-4,80687480;-0,00183111;1,53325000
-4,80431480;-0,00183111;1,62297400
-4,80175480;-0,00183111;1,62297400
-4,79919480;-0,00183111;1,62297400
-4,79663480;-0,00183111;1,62297400
-4,79407480;-0,00183111;1,62297400
-4,79151480;0,08941923;1,62297400
-4,78895480;-0,00183111;1,62297400
-4,78639480;-0,00183111;1,71269900
-4,78383480;-0,00183111;1,71269900
-4,78127480;-0,00183111;1,71269900
-4,77871480;-0,00183111;1,71269900
-4,77615480;-0,00183111;1,71269900
-4,77359480;-0,00183111;1,71269900
-4,77103480;-0,00183111;1,71269900
-4,76847480;-0,00183111;1,80242300
-4,76591480;-0,00183111;1,80242300
-4,76335480;-0,00183111;1,80242300
-4,76079480;-0,00183111;1,80242300
-4,75823480;-0,00183111;1,80242300
-4,75567480;-0,00183111;1,80242300
-4,75311480;-0,00183111;1,89184200
-4,75055480;-0,00183111;1,80242300
-4,74799480;-0,00183111;1,89184200
-4,74543480;-0,00183111;1,89184200
-4,74287480;-0,00183111;1,89184200
-4,74031480;-0,00183111;1,89184200
-4,73775480;-0,00183111;1,89184200
-4,73519480;-0,00183111;1,89184200
-4,73263480;-0,00183111;1,89184200
-4,73007480;-0,00183111;1,98156700
-4,72751480;-0,00183111;1,98156700
-4,72495480;-0,00183111;1,98156700
-4,72239480;0,08941923;1,98156700
-4,71983480;-0,00183111;1,98156700
-4,71727480;-0,00183111;1,98156700
-4,71471480;-0,00183111;1,98156700
