Temps;Canal A;Canal B
(ms);(V);(V)

-250,19511580;4,98352000;0,00946074
-250,03127581;4,93774200;0,00946074
-249,86743581;4,98352000;0,00946074
-249,70359581;4,98352000;0,00946074
-249,53975581;4,98352000;0,00946074
-249,37591581;4,93774200;0,00946074
-249,21207581;4,93774200;0,00946074
-249,04823581;4,98352000;0,00946074
-248,88439581;4,98352000;0,00946074
-248,72055581;4,93774200;0,00946074
-248,55671581;4,98352000;0,00946074
-248,39287582;4,98352000;0,00946074
-248,22903582;4,98352000;0,00946074
-248,06519582;4,98352000;-0,07995850
-247,90135582;4,93774200;0,00946074
-247,73751582;4,98352000;0,00946074
-247,57367582;4,98352000;0,00946074
-247,40983582;4,98352000;0,00946074
-247,24599582;4,98352000;0,00946074
-247,08215582;4,98352000;0,00946074
-246,91831582;4,98352000;0,00946074
-246,75447583;4,98352000;0,00946074
-246,59063583;4,98352000;0,00946074
-246,42679583;4,93774200;0,00946074
-246,26295583;4,98352000;0,00946074
-246,09911583;4,98352000;0,00946074
-245,93527583;4,98352000;0,00946074
-245,77143583;4,98352000;0,00946074
-245,60759583;4,98352000;0,00946074
-245,44375583;4,93774200;0,00946074
-245,27991583;4,98352000;-0,07995850
-245,11607584;4,93774200;0,00946074
-244,95223584;4,98352000;0,00946074
-244,78839584;4,98352000;0,00946074
-244,62455584;4,98352000;0,00946074
-244,46071584;4,93774200;0,00946074
-244,29687584;4,93774200;0,00946074
-244,13303584;4,98352000;0,00946074
-243,96919584;4,93774200;0,00946074
-243,80535584;4,98352000;0,00946074
-243,64151584;4,93774200;0,00946074
-243,47767585;4,98352000;0,00946074
-243,31383585;4,98352000;0,00946074
-243,14999585;4,98352000;0,00946074
-242,98615585;4,98352000;0,00946074
-242,82231585;4,93774200;0,00946074
-242,65847585;4,93774200;0,00946074
-242,49463585;4,98352000;0,00946074
-242,33079585;4,98352000;-0,07995850
-242,16695585;4,93774200;0,00946074
-242,00311585;4,98352000;0,00946074
-241,83927586;4,93774200;0,00946074
-241,67543586;4,98352000;-0,07995850
-241,51159586;4,98352000;0,00946074
-241,34775586;4,98352000;0,00946074
-241,18391586;4,93774200;0,00946074
-241,02007586;4,98352000;0,00946074
-240,85623586;4,98352000;0,00946074
-240,69239586;4,93774200;0,00946074
-240,52855586;4,98352000;0,00946074
-240,36471586;4,98352000;0,00946074
-240,20087587;4,98352000;0,00946074
-240,03703587;4,98352000;0,00946074
-239,87319587;4,93774200;0,00946074
-239,70935587;4,98352000;0,00946074
-239,54551587;4,98352000;0,00946074
-239,38167587;4,93774200;0,00946074
-239,21783587;4,98352000;0,00946074
-239,05399587;4,98352000;0,00946074
-238,89015587;4,98352000;0,00946074
-238,72631587;4,93774200;0,00946074
-238,56247588;4,98352000;0,00946074
-238,39863588;4,98352000;0,00946074
-238,23479588;4,98352000;0,00946074
-238,07095588;4,98352000;0,00946074
-237,90711588;4,98352000;0,00946074
-237,74327588;4,98352000;0,00946074
-237,57943588;4,98352000;0,00946074
-237,41559588;4,98352000;0,00946074
-237,25175588;4,93774200;0,00946074
-237,08791588;4,98352000;0,00946074
-236,92407589;4,98352000;-0,07995850
-236,76023589;4,98352000;0,00946074
-236,59639589;4,98352000;0,00946074
-236,43255589;4,93774200;0,00946074
-236,26871589;4,98352000;0,00946074
-236,10487589;4,98352000;0,00946074
-235,94103589;4,93774200;0,00946074
-235,77719589;4,98352000;0,00946074
-235,61335589;4,98352000;0,00946074
-235,44951589;4,98352000;0,00946074
-235,28567590;4,93774200;0,00946074
-235,12183590;4,93774200;0,00946074
-234,95799590;4,98352000;0,00946074
-234,79415590;4,98352000;0,00946074
-234,63031590;4,98352000;0,00946074
-234,46647590;4,98352000;0,00946074
-234,30263590;4,98352000;0,00946074
-234,13879590;4,98352000;0,00946074
-233,97495590;4,98352000;0,00946074
-233,81111590;4,98352000;0,00946074
-233,64727591;4,98352000;0,00946074
-233,48343591;4,98352000;0,00946074
-233,31959591;4,98352000;0,00946074
-233,15575591;4,98352000;0,00946074
-232,99191591;4,93774200;0,00946074
-232,82807591;4,93774200;0,00946074
-232,66423591;4,98352000;0,00946074
-232,50039591;4,98352000;0,00946074
-232,33655591;4,93774200;0,00946074
-232,17271591;4,98352000;0,00946074
-232,00887592;4,93774200;0,00946074
-231,84503592;4,93774200;0,00946074
-231,68119592;4,98352000;0,00946074
-231,51735592;4,93774200;0,00946074
-231,35351592;4,98352000;0,00946074
-231,18967592;4,98352000;0,00946074
-231,02583592;4,98352000;0,00946074
-230,86199592;4,98352000;0,00946074
