Temps;Canal A;Canal B
(ms);(V);(V)

-250,19451976;4,93774200;0,00946074
-250,03067976;4,93774200;0,00946074
-249,86683976;4,98352000;0,00946074
-249,70299976;4,98352000;0,00946074
-249,53915976;4,98352000;0,00946074
-249,37531976;4,98352000;0,00946074
-249,21147976;4,98352000;0,00946074
-249,04763977;4,98352000;0,00946074
-248,88379977;4,93774200;0,00946074
-248,71995977;4,98352000;0,00946074
-248,55611977;4,93774200;0,00946074
-248,39227977;4,98352000;0,00946074
-248,22843977;4,93774200;0,00946074
-248,06459977;4,98352000;0,00946074
-247,90075977;4,93774200;0,00946074
-247,73691977;4,98352000;0,00946074
-247,57307977;4,98352000;0,00946074
-247,40923978;4,98352000;0,00946074
-247,24539978;4,93774200;0,00946074
-247,08155978;4,98352000;0,00946074
-246,91771978;4,98352000;0,00946074
-246,75387978;4,93774200;0,00946074
-246,59003978;4,98352000;0,00946074
-246,42619978;4,98352000;0,00946074
-246,26235978;4,93774200;0,00946074
-246,09851978;4,93774200;0,00946074
-245,93467978;4,98352000;0,00946074
-245,77083979;4,98352000;0,00946074
-245,60699979;4,98352000;0,00946074
-245,44315979;4,98352000;0,00946074
-245,27931979;4,98352000;0,00946074
-245,11547979;4,93774200;0,00946074
-244,95163979;4,98352000;0,00946074
-244,78779979;4,98352000;0,00946074
-244,62395979;4,98352000;0,00946074
-244,46011979;4,98352000;0,00946074
-244,29627979;4,98352000;0,00946074
-244,13243980;4,98352000;0,00946074
-243,96859980;4,93774200;0,00946074
-243,80475980;4,93774200;0,00946074
-243,64091980;4,98352000;0,00946074
-243,47707980;4,93774200;0,00946074
-243,31323980;4,98352000;0,00946074
-243,14939980;4,98352000;0,00946074
-242,98555980;4,98352000;0,00946074
-242,82171980;4,98352000;0,00946074
-242,65787980;4,98352000;0,00946074
-242,49403981;4,93774200;0,00946074
-242,33019981;4,98352000;0,00946074
-242,16635981;4,93774200;0,00946074
-242,00251981;4,98352000;0,00946074
-241,83867981;4,93774200;0,00946074
-241,67483981;4,98352000;0,00946074
-241,51099981;4,93774200;0,00946074
-241,34715981;4,93774200;0,00946074
-241,18331981;4,98352000;0,00946074
-241,01947981;4,98352000;0,00946074
-240,85563981;4,93774200;0,00946074
-240,69179982;4,98352000;0,00946074
-240,52795982;4,93774200;0,00946074
-240,36411982;4,98352000;0,00946074
-240,20027982;4,98352000;0,00946074
-240,03643982;4,98352000;0,00946074
-239,87259982;4,93774200;0,00946074
-239,70875982;4,98352000;-0,07995850
-239,54491982;4,98352000;-0,07995850
-239,38107982;4,98352000;0,00946074
-239,21723982;4,93774200;0,00946074
-239,05339983;4,93774200;0,00946074
-238,88955983;4,93774200;0,00946074
-238,72571983;4,98352000;0,00946074
-238,56187983;4,93774200;0,00946074
-238,39803983;4,98352000;0,00946074
-238,23419983;4,93774200;0,00946074
-238,07035983;4,98352000;0,00946074
-237,90651983;4,98352000;0,00946074
-237,74267983;4,98352000;0,00946074
-237,57883983;4,98352000;0,00946074
-237,41499984;4,98352000;0,00946074
-237,25115984;4,98352000;0,00946074
-237,08731984;4,98352000;0,00946074
-236,92347984;4,98352000;0,00946074
-236,75963984;4,93774200;0,00946074
-236,59579984;4,93774200;0,00946074
-236,43195984;4,93774200;0,00946074
-236,26811984;4,98352000;-0,07995850
-236,10427984;4,98352000;0,00946074
-235,94043984;4,98352000;0,00946074
-235,77659985;4,93774200;0,00946074
-235,61275985;4,98352000;0,00946074
-235,44891985;4,98352000;0,00946074
-235,28507985;4,98352000;0,00946074
-235,12123985;4,98352000;0,00946074
-234,95739985;4,98352000;0,00946074
-234,79355985;4,98352000;0,00946074
-234,62971985;4,93774200;0,00946074
-234,46587985;4,93774200;0,00946074
-234,30203985;4,98352000;0,00946074
-234,13819986;4,93774200;-0,07995850
-233,97435986;4,93774200;0,00946074
-233,81051986;4,93774200;0,00946074
-233,64667986;4,93774200;0,00946074
-233,48283986;4,98352000;0,00946074
-233,31899986;4,98352000;0,00946074
-233,15515986;4,98352000;0,00946074
-232,99131986;4,98352000;0,00946074
-232,82747986;4,93774200;0,00946074
-232,66363986;4,98352000;0,00946074
-232,49979987;4,98352000;0,00946074
-232,33595987;4,93774200;0,00946074
-232,17211987;4,98352000;0,00946074
-232,00827987;4,98352000;0,00946074
-231,84443987;4,93774200;0,00946074
-231,68059987;4,98352000;0,00946074
-231,51675987;4,98352000;0,00946074
-231,35291987;4,93774200;0,00946074
-231,18907987;4,93774200;0,00946074
-231,02523987;4,98352000;0,00946074
-230,86139988;4,98352000;0,00946074
-230,69755988;4,93774200;0,00946074
