Temps;Canal A
(ms);(V)

-5,00285206;5,02212600
-5,00157206;5,02212600
-5,00029206;5,02212600
-4,99901206;5,02212600
-4,99773206;5,02212600
-4,99645206;5,02212600
-4,99517206;5,02212600
-4,99389206;5,02212600
-4,99261206;5,02212600
-4,99133206;5,02212600
-4,99005206;5,02212600
-4,98877206;5,02212600
-4,98749206;5,02212600
-4,98621206;5,02212600
-4,98493206;5,02212600
-4,98365206;5,02212600
-4,98237206;5,02212600
-4,98109206;5,02212600
-4,97981206;5,02212600
-4,97853206;5,02212600
-4,97725206;5,02212600
-4,97597206;5,02212600
-4,97469206;5,02212600
-4,97341206;5,02212600
-4,97213206;5,02212600
-4,97085206;5,02212600
-4,96957206;5,02212600
-4,96829206;5,02212600
-4,96701206;5,02212600
-4,96573206;5,02212600
-4,96445206;5,02212600
-4,96317206;5,02212600
-4,96189206;5,02212600
-4,96061206;5,02212600
-4,95933206;5,02212600
-4,95805206;5,02212600
-4,95677206;5,02212600
-4,95549206;5,02212600
-4,95421206;5,02212600
-4,95293206;5,02212600
-4,95165206;5,02212600
-4,95037206;5,02212600
-4,94909206;5,02212600
-4,94781206;5,02212600
-4,94653206;5,02212600
-4,94525206;5,02212600
-4,94397206;5,02212600
-4,94269206;5,02212600
-4,94141206;5,02212600
-4,94013206;5,02212600
-4,93885206;5,02212600
-4,93757206;5,02212600
-4,93629206;5,02212600
-4,93501206;5,02212600
-4,93373206;5,02212600
-4,93245206;5,02212600
-4,93117206;5,02212600
-4,92989206;5,02212600
-4,92861206;5,02212600
-4,92733206;5,02212600
-4,92605206;5,02212600
-4,92477206;5,02212600
-4,92349206;5,02212600
-4,92221206;5,02212600
-4,92093206;5,02212600
-4,91965206;5,02212600
-4,91837206;5,02212600
-4,91709206;5,02212600
-4,91581206;5,02212600
-4,91453206;5,02212600
-4,91325206;5,02212600
-4,91197206;5,02212600
-4,91069206;5,02212600
-4,90941206;5,02212600
-4,90813206;5,02212600
-4,90685206;5,02212600
-4,90557206;5,02212600
-4,90429206;5,02212600
-4,90301206;5,02212600
-4,90173206;5,02212600
-4,90045206;5,02212600
-4,89917206;5,02212600
-4,89789206;5,02212600
-4,89661206;5,02212600
-4,89533206;5,02212600
-4,89405206;5,02212600
-4,89277206;5,02212600
-4,89149206;5,02212600
-4,89021206;5,02212600
-4,88893206;5,02212600
-4,88765206;5,02212600
-4,88637206;5,02212600
-4,88509206;5,02212600
-4,88381206;5,02212600
-4,88253206;5,02212600
-4,88125206;5,02212600
-4,87997206;5,02212600
-4,87869206;5,02212600
-4,87741206;5,02212600
-4,87613206;5,02212600
-4,87485206;5,02212600
-4,87357206;5,02212600
-4,87229206;5,02212600
-4,87101206;5,02212600
-4,86973206;5,02212600
-4,86845206;5,02212600
-4,86717206;5,02212600
-4,86589206;5,02212600
-4,86461206;5,02212600
-4,86333206;5,02212600
-4,86205206;5,02212600
-4,86077206;5,02212600
-4,85949206;5,02212600
-4,85821206;5,02212600
-4,85693206;5,02212600
-4,85565206;5,02212600
-4,85437206;5,02212600
-4,85309206;5,02212600
