Temps;Canal A
(ms);(V)

-5,00254706;5,02212600
-5,00126706;5,02212600
-4,99998706;5,02212600
-4,99870706;5,02212600
-4,99742706;5,02212600
-4,99614706;5,02212600
-4,99486706;5,02212600
-4,99358706;5,02212600
-4,99230706;5,02212600
-4,99102706;5,02212600
-4,98974706;5,02212600
-4,98846706;5,02212600
-4,98718706;5,02212600
-4,98590706;5,02212600
-4,98462706;5,02212600
-4,98334706;5,02212600
-4,98206706;4,93087600
-4,98078706;5,02212600
-4,97950706;5,02212600
-4,97822706;5,02212600
-4,97694706;5,02212600
-4,97566706;5,02212600
-4,97438706;5,02212600
-4,97310706;5,02212600
-4,97182706;5,02212600
-4,97054706;5,02212600
-4,96926706;5,02212600
-4,96798706;5,02212600
-4,96670706;5,02212600
-4,96542706;5,02212600
-4,96414706;5,02212600
-4,96286706;5,02212600
-4,96158706;5,02212600
-4,96030706;5,02212600
-4,95902706;5,02212600
-4,95774706;5,02212600
-4,95646706;5,02212600
-4,95518706;5,02212600
-4,95390706;5,02212600
-4,95262706;5,02212600
-4,95134706;5,02212600
-4,95006706;5,02212600
-4,94878706;5,02212600
-4,94750706;5,02212600
-4,94622706;5,02212600
-4,94494706;5,02212600
-4,94366706;5,02212600
-4,94238706;5,02212600
-4,94110706;5,02212600
-4,93982706;5,02212600
-4,93854706;5,02212600
-4,93726706;5,02212600
-4,93598706;5,02212600
-4,93470706;5,02212600
-4,93342706;5,02212600
-4,93214706;5,02212600
-4,93086706;5,02212600
-4,92958706;5,02212600
-4,92830706;5,02212600
-4,92702706;5,02212600
-4,92574706;5,02212600
-4,92446706;5,02212600
-4,92318706;5,02212600
-4,92190706;5,02212600
-4,92062706;5,02212600
-4,91934706;5,02212600
-4,91806706;5,02212600
-4,91678706;5,02212600
-4,91550706;5,02212600
-4,91422706;5,02212600
-4,91294706;5,02212600
-4,91166706;5,02212600
-4,91038706;5,02212600
-4,90910706;5,02212600
-4,90782706;5,02212600
-4,90654706;5,02212600
-4,90526706;5,02212600
-4,90398706;5,02212600
-4,90270706;5,02212600
-4,90142706;5,02212600
-4,90014706;5,02212600
-4,89886706;5,02212600
-4,89758706;5,02212600
-4,89630706;5,02212600
-4,89502706;5,02212600
-4,89374706;5,02212600
-4,89246706;5,02212600
-4,89118706;5,02212600
-4,88990706;5,02212600
-4,88862706;5,02212600
-4,88734706;5,02212600
-4,88606706;5,02212600
-4,88478706;5,02212600
-4,88350706;5,02212600
-4,88222706;5,02212600
-4,88094706;5,02212600
-4,87966706;5,02212600
-4,87838706;5,02212600
-4,87710706;5,02212600
-4,87582706;5,02212600
-4,87454706;5,02212600
-4,87326706;5,02212600
-4,87198706;5,02212600
-4,87070706;5,02212600
-4,86942706;5,02212600
-4,86814706;5,02212600
-4,86686706;5,02212600
-4,86558706;5,02212600
-4,86430706;5,02212600
-4,86302706;5,02212600
-4,86174706;5,02212600
-4,86046706;5,02212600
-4,85918706;5,02212600
-4,85790706;5,02212600
-4,85662706;5,02212600
-4,85534706;5,02212600
-4,85406706;5,02212600
-4,85278706;5,02212600
