Temps;Canal A
(ms);(V)

-5,00299223;5,02212600
-5,00171223;5,02212600
-5,00043223;5,02212600
-4,99915223;5,02212600
-4,99787223;5,02212600
-4,99659223;5,02212600
-4,99531223;5,02212600
-4,99403223;5,02212600
-4,99275223;5,02212600
-4,99147223;5,02212600
-4,99019223;5,02212600
-4,98891223;5,02212600
-4,98763223;5,02212600
-4,98635223;5,02212600
-4,98507223;5,02212600
-4,98379223;5,02212600
-4,98251223;5,02212600
-4,98123223;5,02212600
-4,97995223;5,02212600
-4,97867223;5,02212600
-4,97739223;5,02212600
-4,97611223;5,02212600
-4,97483223;5,02212600
-4,97355223;5,02212600
-4,97227223;5,02212600
-4,97099223;5,02212600
-4,96971223;5,02212600
-4,96843223;5,02212600
-4,96715223;5,02212600
-4,96587223;5,02212600
-4,96459223;5,02212600
-4,96331223;5,02212600
-4,96203223;5,02212600
-4,96075223;5,02212600
-4,95947223;5,02212600
-4,95819223;5,02212600
-4,95691223;5,02212600
-4,95563223;5,02212600
-4,95435223;5,02212600
-4,95307223;5,02212600
-4,95179223;5,02212600
-4,95051223;5,02212600
-4,94923223;5,02212600
-4,94795223;5,02212600
-4,94667223;5,02212600
-4,94539223;5,02212600
-4,94411223;5,02212600
-4,94283223;5,02212600
-4,94155223;5,02212600
-4,94027223;5,02212600
-4,93899223;5,02212600
-4,93771223;5,02212600
-4,93643223;5,02212600
-4,93515223;5,02212600
-4,93387223;5,02212600
-4,93259223;5,02212600
-4,93131223;5,02212600
-4,93003223;5,02212600
-4,92875223;5,02212600
-4,92747223;5,02212600
-4,92619223;5,02212600
-4,92491223;5,02212600
-4,92363223;5,02212600
-4,92235223;5,11337600
-4,92107223;5,02212600
-4,91979223;5,02212600
-4,91851223;5,02212600
-4,91723223;5,02212600
-4,91595223;5,02212600
-4,91467223;5,02212600
-4,91339223;5,02212600
-4,91211223;5,02212600
-4,91083223;5,02212600
-4,90955223;5,02212600
-4,90827223;5,02212600
-4,90699223;5,02212600
-4,90571223;5,02212600
-4,90443223;5,02212600
-4,90315223;5,02212600
-4,90187223;5,02212600
-4,90059223;5,02212600
-4,89931223;5,02212600
-4,89803223;5,02212600
-4,89675223;5,02212600
-4,89547223;5,02212600
-4,89419223;5,02212600
-4,89291223;5,02212600
-4,89163223;5,02212600
-4,89035223;5,02212600
-4,88907223;5,02212600
-4,88779223;5,02212600
-4,88651223;5,02212600
-4,88523223;5,02212600
-4,88395223;5,02212600
-4,88267223;5,02212600
-4,88139223;5,02212600
-4,88011223;5,02212600
-4,87883223;5,02212600
-4,87755223;5,02212600
-4,87627223;5,02212600
-4,87499223;5,02212600
-4,87371223;5,02212600
-4,87243223;5,02212600
-4,87115223;5,02212600
-4,86987223;5,02212600
-4,86859223;5,02212600
-4,86731223;5,02212600
-4,86603223;5,02212600
-4,86475223;5,02212600
-4,86347223;5,02212600
-4,86219223;5,02212600
-4,86091223;5,02212600
-4,85963223;5,02212600
-4,85835223;5,02212600
-4,85707223;5,02212600
-4,85579223;5,02212600
-4,85451223;5,02212600
-4,85323223;5,02212600
