Temps;Canal A
(ms);(V)

-5,00311609;5,02212600
-5,00183609;5,02212600
-5,00055609;5,02212600
-4,99927609;5,02212600
-4,99799609;5,02212600
-4,99671609;5,02212600
-4,99543609;5,02212600
-4,99415609;5,02212600
-4,99287609;5,02212600
-4,99159609;5,02212600
-4,99031609;5,02212600
-4,98903609;5,02212600
-4,98775609;5,02212600
-4,98647609;5,02212600
-4,98519609;5,02212600
-4,98391609;5,02212600
-4,98263609;5,02212600
-4,98135609;5,02212600
-4,98007609;5,02212600
-4,97879609;5,02212600
-4,97751609;5,02212600
-4,97623609;5,02212600
-4,97495609;5,02212600
-4,97367609;5,02212600
-4,97239609;5,02212600
-4,97111609;5,02212600
-4,96983609;5,02212600
-4,96855609;5,02212600
-4,96727609;5,02212600
-4,96599609;5,02212600
-4,96471609;5,02212600
-4,96343609;5,02212600
-4,96215609;5,02212600
-4,96087609;5,02212600
-4,95959609;5,02212600
-4,95831609;5,02212600
-4,95703609;5,02212600
-4,95575609;5,02212600
-4,95447609;5,02212600
-4,95319609;5,02212600
-4,95191609;5,02212600
-4,95063609;5,02212600
-4,94935609;5,02212600
-4,94807609;5,02212600
-4,94679609;5,02212600
-4,94551609;5,02212600
-4,94423609;5,02212600
-4,94295609;5,02212600
-4,94167609;5,02212600
-4,94039609;5,02212600
-4,93911609;5,02212600
-4,93783609;5,02212600
-4,93655609;4,93087600
-4,93527609;5,02212600
-4,93399609;5,02212600
-4,93271609;5,02212600
-4,93143609;5,02212600
-4,93015609;5,02212600
-4,92887609;5,02212600
-4,92759609;5,02212600
-4,92631609;5,02212600
-4,92503609;5,02212600
-4,92375609;5,02212600
-4,92247609;5,02212600
-4,92119609;5,02212600
-4,91991609;5,02212600
-4,91863609;5,02212600
-4,91735609;5,02212600
-4,91607609;5,02212600
-4,91479609;5,02212600
-4,91351609;5,02212600
-4,91223609;5,02212600
-4,91095609;4,93087600
-4,90967609;4,93087600
-4,90839609;5,02212600
-4,90711609;5,02212600
-4,90583609;5,02212600
-4,90455609;5,02212600
-4,90327609;5,02212600
-4,90199609;4,93087600
-4,90071609;5,02212600
-4,89943609;5,02212600
-4,89815609;5,02212600
-4,89687609;5,02212600
-4,89559609;5,02212600
-4,89431609;5,02212600
-4,89303609;5,02212600
-4,89175609;5,02212600
-4,89047609;5,02212600
-4,88919609;5,02212600
-4,88791609;5,02212600
-4,88663609;5,02212600
-4,88535609;5,02212600
-4,88407609;5,02212600
-4,88279609;5,02212600
-4,88151609;5,02212600
-4,88023609;5,02212600
-4,87895609;5,02212600
-4,87767609;5,02212600
-4,87639609;5,02212600
-4,87511609;5,02212600
-4,87383609;5,02212600
-4,87255609;5,02212600
-4,87127609;5,02212600
-4,86999609;5,02212600
-4,86871609;5,02212600
-4,86743609;4,93087600
-4,86615609;5,02212600
-4,86487609;5,02212600
-4,86359609;5,02212600
-4,86231609;5,02212600
-4,86103609;5,02212600
-4,85975609;5,02212600
-4,85847609;5,02212600
-4,85719609;5,02212600
-4,85591609;5,02212600
-4,85463609;5,02212600
-4,85335609;5,02212600
