Temps;A - B
(ms);(V)

-5,00203597;0,01480138
-4,99947597;0,01480138
-4,99691597;-0,03006077
-4,99435597;-0,03006077
-4,99179597;0,01648009
-4,98923597;0,01648009
-4,98667597;-0,02838218
-4,98411597;0,01739550
-4,98155597;0,01739550
-4,97899597;0,01815856
-4,97643597;0,01815856
-4,97387597;-0,02670372
-4,97131597;0,01907408
-4,96875597;-0,02578807
-4,96619597;0,01983702
-4,96363597;0,02075255
-4,96107597;0,02075255
-4,95851597;0,02075255
-4,95595597;-0,02410960
-4,95339597;0,02166820
-4,95083597;0,02166820
-4,94827597;-0,02319407
-4,94571597;0,06820881
-4,94315597;-0,02243102
-4,94059597;0,02334666
-4,93803597;0,02426219
-4,93547597;0,02426219
-4,93291597;-0,02059996
-4,93035597;-0,02059996
-4,92779597;0,02502525
-4,92523597;0,02594066
-4,92267597;0,02594066
-4,92011597;-0,01892149
-4,91755597;0,02670372
-4,91499597;0,02761924
-4,91243597;0,02761924
-4,90987597;-0,01709032
-4,90731597;-0,01709032
-4,90475597;0,02868748
-4,90219597;0,02868748
-4,89963597;-0,06103694
-4,89707597;-0,01541185
-4,89451597;0,03036582
-4,89195597;0,03036582
-4,88939597;0,03128147
-4,88683597;0,03128147
-4,88427597;-0,01358080
-4,88171597;0,03204441
-4,87915597;-0,01281786
-4,87659597;0,03295994
-4,87403597;-0,01190233
-4,87147597;-0,01190233
-4,86891597;0,03372288
-4,86635597;0,03463864
-4,86379597;-0,01022363
-4,86123597;-0,01022363
-4,85867597;0,03555417
-4,85611597;-0,00930810
-4,85355597;-0,00930810
-4,85099597;-0,00854540
-4,84843597;-0,00854540
-4,84587597;-0,00854540
-4,84331597;0,03814816
-4,84075597;-0,05249190
-4,83819597;-0,00671411
-4,83563597;-0,00671411
-4,83307597;-0,00595117
-4,83051597;-0,00595117
-4,82795597;-0,00503540
-4,82539597;-0,00503540
-4,82283597;-0,04989767
-4,82027597;-0,00427246
-4,81771597;0,04150534
-4,81515597;-0,00335693
-4,81259597;-0,00335693
-4,81003597;-0,00244165
-4,80747597;-0,00244165
-4,80491597;-0,04730368
-4,80235597;-0,00167847
-4,79979597;-0,04654074
-4,79723597;-0,00076294
-4,79467597;0,04501486
-4,79211597;0,00015259
-4,78955597;0,00015259
-4,78699597;0,00091553
-4,78443597;0,00091553
-4,78187597;0,00198388
-4,77931597;0,00198388
-4,77675597;-0,04287839
-4,77419597;0,00274682
-4,77163597;0,00274682
-4,76907597;0,00366211
-4,76651597;0,00366211
-4,76395597;0,00366211
-4,76139597;0,00457764
-4,75883597;-0,04028440
-4,75627597;0,00534082
-4,75371597;0,00534082
-4,75115597;0,00625634
-4,74859597;0,00717187
-4,74603597;0,00717187
-4,74347597;0,00717187
-4,74091597;0,00717187
-4,73835597;0,00793481
-4,73579597;0,00793481
-4,73323597;0,00885034
-4,73067597;0,00885034
-4,72811597;0,00961328
-4,72555597;0,00961328
-4,72299597;0,01052880
-4,72043597;0,01052880
-4,71787597;0,01144433
-4,71531597;0,01144433
-4,71275597;-0,03341770
-4,71019597;-0,03341770
