Temps;A - B
(ms);(V)

-5,00150604;0,01480138
-4,99894604;0,01480138
-4,99638604;-0,07492292
-4,99382604;0,01556444
-4,99126604;0,01648009
-4,98870604;-0,02838218
-4,98614604;-0,02838218
-4,98358604;0,01739550
-4,98102604;-0,02746665
-4,97846604;0,01815856
-4,97590604;0,01907408
-4,97334604;0,01907408
-4,97078604;-0,02578807
-4,96822604;0,01983702
-4,96566604;0,01983702
-4,96310604;-0,02502525
-4,96054604;0,02075255
-4,95798604;0,02166820
-4,95542604;-0,02410960
-4,95286604;0,02166820
-4,95030604;-0,02319407
-4,94774604;0,02243114
-4,94518604;-0,02243102
-4,94262604;0,02334666
-4,94006604;0,02426219
-4,93750604;0,02426219
-4,93494604;-0,02059996
-4,93238604;0,02502525
-4,92982604;0,02502525
-4,92726604;-0,01983702
-4,92470604;0,02594066
-4,92214604;-0,01892149
-4,91958604;0,02670372
-4,91702604;-0,01815856
-4,91446604;0,02761924
-4,91190604;0,02761924
-4,90934604;-0,01709032
-4,90678604;0,02868748
-4,90422604;-0,01617479
-4,90166604;-0,01617479
-4,89910604;-0,01541185
-4,89654604;-0,01541185
-4,89398604;-0,01449633
-4,89142604;0,03128147
-4,88886604;-0,01358080
-4,88630604;-0,01358080
-4,88374604;0,03204441
-4,88118604;-0,01281786
-4,87862604;0,03295994
-4,87606604;-0,01190233
-4,87350604;-0,01190233
-4,87094604;-0,01113915
-4,86838604;-0,01113915
-4,86582604;-0,01022363
-4,86326604;-0,01022363
-4,86070604;-0,01022363
-4,85814604;-0,00930810
-4,85558604;-0,00930810
-4,85302604;0,03631687
-4,85046604;-0,00854540
-4,84790604;0,03723240
-4,84534604;-0,00762963
-4,84278604;-0,00671411
-4,84022604;-0,00671411
-4,83766604;-0,00671411
-4,83510604;0,03891110
-4,83254604;-0,00595117
-4,82998604;-0,00595117
-4,82742604;-0,00503540
-4,82486604;-0,00503540
-4,82230604;-0,00427246
-4,81974604;-0,00335693
-4,81718604;-0,00335693
-4,81462604;-0,00335693
-4,81206604;0,04242063
-4,80950604;-0,00244165
-4,80694604;-0,04730368
-4,80438604;-0,04730368
-4,80182604;-0,00167847
-4,79926604;-0,00076294
-4,79670604;-0,04562521
-4,79414604;0,00015259
-4,79158604;0,00015259
-4,78902604;0,00015259
-4,78646604;0,00091553
-4,78390604;0,04669333
-4,78134604;0,00198388
-4,77878604;0,00274682
-4,77622604;0,00274682
-4,77366604;0,00274682
-4,77110604;0,00366211
-4,76854604;0,00366211
-4,76598604;0,04943991
-4,76342604;0,00457764
-4,76086604;0,00457764
-4,75830604;0,00534082
-4,75574604;0,00534082
-4,75318604;0,00534082
-4,75062604;0,00625634
-4,74806604;0,00717187
-4,74550604;0,00717187
-4,74294604;0,00717187
-4,74038604;0,05279708
-4,73782604;0,00793481
-4,73526604;0,00885034
-4,73270604;0,00885034
-4,73014604;0,00885034
-4,72758604;0,00961328
-4,72502604;0,01052880
-4,72246604;0,01052880
-4,71990604;0,01052880
-4,71734604;-0,03341770
-4,71478604;0,01144433
-4,71222604;-0,03341770
