Temps;A - B
-4,70859502;-0,03341770
-4,70603502;0,01220751
-4,70347502;-0,03265476
-4,70091502;0,01312304
-4,69835502;-0,03173923
-4,69579502;0,01403856
-4,69323502;0,01480126
-4,69067502;0,01480126
-4,68811502;-0,03006077
-4,68555502;-0,03006077
-4,68299502;0,01571703
-4,68043502;0,01647997
-4,67787502;0,01647997
-4,67531502;-0,02838230
-4,67275502;0,01739550
-4,67019502;0,01739550
-4,66763502;0,01831102
-4,66507502;-0,02655101
-4,66251502;-0,02655101
-4,65995502;0,01907420
-4,65739502;0,02014232
-4,65483502;0,02014232
-4,65227502;-0,02471995
-4,64971502;0,02105761
-4,64715502;0,02105761
-4,64459502;0,02182078
-4,64203502;0,02182078
-4,63947502;0,02273631
-4,63691502;0,02273631
-4,63435502;-0,02212596
-4,63179502;0,02349901
-4,62923502;-0,02136326
-4,62667502;0,02441454
-4,62411502;0,02441454
-4,62155502;-0,02044773
-4,61899502;-0,01953220
-4,61643502;-0,01953220
-4,61387502;-0,06439400
-4,61131502;-0,01876879
-4,60875502;0,02700901
-4,60619502;-0,01785326
-4,60363502;0,02792454
-4,60107502;0,02792454
-4,59851502;-0,01693773
-4,59595502;0,02868748
-4,59339502;-0,01617479
-4,59083502;0,02960300
-4,58827502;0,03036594
-4,58571502;-0,01449633
-4,58315502;-0,01449633
-4,58059502;0,03128147
-4,57803502;0,03128147
-4,57547502;0,03219700
-4,57291502;-0,01266527
-4,57035502;-0,01266527
-4,56779502;-0,01266527
-4,56523502;-0,01190186
-4,56267502;0,03387594
-4,56011502;-0,01098633
-4,55755502;0,03479147
-4,55499502;-0,01007080
-4,55243502;-0,01007080
-4,54987502;0,03555393
-4,54731502;-0,00930834
-4,54475502;0,03646946
-4,54219502;-0,00839281
-4,53963502;0,03723240
-4,53707502;-0,00747728
-4,53451502;0,03830051
-4,53195502;-0,00656176
-4,52939502;0,03921604
-4,52683502;0,03921604
-4,52427502;-0,00656176
-4,52171502;0,03830051
-4,51915502;0,03830051
-4,51659502;0,03723240
-4,51403502;-0,00839281
-4,51147502;-0,00839281
-4,50891502;-0,00930834
-4,50635502;-0,00930834
-4,50379502;-0,01007080
-4,50123502;-0,01007080
-4,49867502;0,03479147
-4,49611502;0,03479147
-4,49355502;0,03387594
-4,49099502;-0,01190186
-4,48843502;-0,01190186
-4,48587502;-0,01266527
-4,48331502;-0,01266527
-4,48075502;0,03219700
-4,47819502;-0,01358080
-4,47563502;0,03128147
-4,47307502;-0,01449633
-4,47051502;-0,01449633
-4,46795502;0,03036594
-4,46539502;-0,01525927
-4,46283502;0,02960300
-4,46027502;-0,01617479
-4,45771502;0,02868748
-4,45515502;-0,01693773
-4,45259502;0,02792454
-4,45003503;0,02792454
-4,44747503;0,02700901
-4,44491503;0,02700901
-4,44235503;-0,01876879
-4,43979503;-0,01953220
-4,43723503;0,02533007
-4,43467503;-0,01953220
-4,43211503;0,07019234
-4,42955503;0,02441454
-4,42699503;0,02441454
-4,42443503;0,02349901
-4,42187503;-0,02212596
-4,41931503;0,02273631
-4,41675503;0,02273631
-4,41419503;0,02182078
-4,41163503;-0,02380443
-4,40907503;0,02105761
-4,40651503;0,02105761
-4,40395503;0,02105761
-4,40139503;0,02014232
-4,39883503;0,02014232
-4,39627503;-0,02563548
-4,39371503;0,01907420
-4,39115503;-0,02655101
-4,38859503;0,01831102
-4,38603503;0,01831102
-4,38347503;0,01739550
-4,38091503;0,01739550
-4,37835503;0,01739550
-4,37579503;0,01647997
-4,37323503;-0,02914524
-4,37067503;-0,03006077
-4,36811503;-0,03006077
-4,36555503;0,01480126
-4,36299503;0,01480126
-4,36043503;0,01403856
-4,35787503;0,01403856
-4,35531503;0,01312304
-4,35275503;0,01312304
-4,35019503;-0,03265476
-4,34763503;-0,07827997
-4,34507503;-0,03341770
-4,34251503;0,01144433
-4,33995503;-0,03433347
-4,33739503;-0,03433347
-4,33483503;0,01052880
-4,33227503;-0,03524899
-4,32971503;0,00961328
-4,32715503;0,00885034
-4,32459503;0,00885034
-4,32203503;0,00885034
-4,31947503;0,00793481
-4,31691503;-0,03769040
-4,31435503;0,00717187
-4,31179503;0,00717187
-4,30923503;0,05203414
-4,30667503;0,00625634
-4,30411503;-0,03952146
-4,30155503;0,00534082
-4,29899503;0,00534082
-4,29643503;0,00457764
-4,29387503;0,00457764
-4,29131503;0,04943991
-4,28875503;0,00366211
-4,28619503;0,00366211
-4,28363503;0,04852438
-4,28107503;0,00274682
-4,27851503;0,00198388
-4,27595503;0,00198388
-4,27339503;0,04669333
-4,27083503;0,00091553
-4,26827503;-0,04470968
-4,26571503;0,00015259
-4,26315503;0,00015259
-4,26059503;0,04501486
-4,25803503;-0,00076294
-4,25547503;-0,04654074
-4,25291503;-0,00167847
-4,25035503;-0,00244165
-4,24779503;-0,00244165
-4,24523503;0,04242063
-4,24267503;-0,00335693
-4,24011503;-0,00335693
-4,23755503;-0,00335693
-4,23499503;-0,00427246
-4,23243503;-0,04989767
-4,22987503;-0,00503540
-4,22731503;-0,00595117
-4,22475503;-0,00595117
-4,22219503;-0,00595117
-4,21963503;-0,00671411
-4,21707503;-0,00671411
-4,21451503;-0,00671411
-4,21195503;-0,00762963
-4,20939503;0,03723240
-4,20683503;-0,00854540
-4,20427503;0,03631687
-4,20171503;-0,00930810
-4,19915503;-0,00930810
-4,19659503;-0,01022363
-4,19403503;-0,01022363
-4,19147503;-0,01022363
-4,18891503;0,03463864
-4,18635503;-0,01113915
-4,18379503;-0,01190233
-4,18123503;-0,01190233
-4,17867503;-0,01281786
-4,17611503;-0,01281786
-4,17355503;-0,01281786
-4,17099503;-0,01358080
-4,16843503;-0,01358080
-4,16587503;-0,01449633
-4,16331503;-0,01449633
-4,16075503;-0,01449633
-4,15819503;-0,01541185
-4,15563503;-0,06103694
-4,15307503;-0,01617479
-4,15051503;0,02868748
-4,14795503;-0,01709032
-4,14539503;0,02761924
-4,14283503;0,02761924
-4,14027503;-0,01815856
-4,13771503;0,02670372
-4,13515503;-0,01892149
-4,13259503;0,02594066
-4,13003503;-0,01983702
-4,12747503;0,02502525
-4,12491503;0,02502525
-4,12235503;-0,02059996
-4,11979503;-0,02059996
-4,11723503;0,02426219
-4,11467503;0,02334666
-4,11211503;0,02334666
-4,10955503;0,02243114
-4,10699503;-0,02319407
-4,10443503;-0,02319407
-4,10187503;0,02166820
-4,09931503;-0,02410960
-4,09675503;0,02075255
-4,09419503;0,02075255
-4,09163503;-0,02502525
-4,08907503;0,01983702
-4,08651503;-0,02578807
-4,08395503;0,01907408
-4,08139503;0,06393635
-4,07883503;0,01815856
-4,07627503;-0,02746665
-4,07371503;-0,02746665
-4,07115503;0,01739550
-4,06859503;-0,02838218
-4,06603503;0,01648009
-4,06347503;-0,02929771
-4,06091503;0,01556444
-4,05835503;-0,03006077
-4,05579503;0,01480138
-4,05323503;-0,03097630
-4,05067503;-0,03097630
-4,04811503;0,01388597
-4,04555503;0,01388597
-4,04299503;-0,03189182
-4,04043503;0,01297033
-4,03787503;-0,03265488
-4,03531503;0,01220739
-4,03275503;0,01129180
-4,03019503;0,01129180
-4,02763503;-0,03433329
-4,02507503;0,01052892
-4,02251503;0,01052892
-4,01995503;0,05523854
-4,01739503;0,00946075
-4,01483503;0,00854522
-4,01227503;0,00854522
-4,00971503;0,00778222
-4,00715503;0,00778222
-4,00459503;0,00778222
-4,00203503;0,00778222
-3,99947503;0,00854522
-3,99691503;-0,03631699
-3,99435503;0,00946075
-3,99179503;0,00946075
-3,98923503;0,01052892
-3,98667503;0,01052892
-3,98411503;0,01129180
-3,98155503;0,01129180
-3,97899503;0,01129180
-3,97643503;0,01220739
-3,97387503;0,01220739
-3,97131503;0,01297033
-3,96875503;-0,03189182
-3,96619503;0,01388597
-3,96363503;0,01388597
-3,96107503;0,01480138
-3,95851503;0,01480138
-3,95595503;0,01480138
-3,95339503;0,01556444
-3,95083503;-0,02929771
-3,94827503;-0,02929771
-3,94571503;0,01648009
-3,94315503;-0,02838218
-3,94059503;0,01739550
-3,93803503;-0,02746665
-3,93547503;0,01815856
-3,93291503;0,01815856
-3,93035503;0,01907408
-3,92779503;0,01907408
-3,92523503;-0,02578807
-3,92267503;0,01983702
-3,92011503;0,02075255
-3,91755503;0,02075255
-3,91499503;-0,02410960
-3,91243503;-0,02410960
-3,90987503;0,02166820
-3,90731503;-0,02319407
-3,90475503;-0,02319407
-3,90219503;-0,02243102
-3,89963503;-0,02243102
-3,89707503;-0,02151561
-3,89451503;0,02426219
-3,89195503;0,02426219
-3,88939503;0,02502525
-3,88683503;0,02502525
-3,88427503;-0,01983702
-3,88171503;0,02594066
-3,87915503;0,02594066
-3,87659503;0,02670372
-3,87403503;0,02670372
-3,87147503;0,02761924
-3,86891503;0,02761924
-3,86635503;0,02761924
-3,86379503;0,02868748
-3,86123503;-0,01617479
-3,85867503;-0,01617479
-3,85611503;-0,01541185
-3,85355503;-0,01541185
-3,85099503;-0,01449633
-3,84843503;-0,01449633
-3,84587503;0,03128147
-3,84331503;-0,01358080
-3,84075503;0,03204441
-3,83819503;0,03204441
-3,83563503;0,03295994
-3,83307503;0,03295994
-3,83051503;0,03372288
-3,82795503;0,03372288
-3,82539503;0,03463864
-3,82283503;0,03463864
-3,82027503;-0,01022363
-3,81771503;-0,01022363
-3,81515503;-0,00930810
-3,81259503;-0,00930810
-3,81003503;0,03631687
-3,80747503;-0,00854540
-3,80491503;-0,00762963
-3,80235503;0,03723240
-3,79979503;-0,00762963
-3,79723503;-0,00671411
-3,79467503;-0,00671411
-3,79211503;0,03891110
-3,78955503;-0,00595117
-3,78699503;0,03982663
-3,78443503;-0,00503540
-3,78187503;-0,00427246
-3,77931503;-0,00427246
-3,77675503;-0,00427246
-3,77419503;-0,00335693
-3,77163503;-0,00335693
-3,76907503;0,04242063
-3,76651503;-0,00244165
-3,76395503;-0,00244165
-3,76139503;-0,00167847
-3,75883503;-0,00167847
-3,75627503;-0,00076294
-3,75371503;0,04501486
-3,75115503;0,04501486
-3,74859503;0,00015259
-3,74603503;0,00015259
-3,74347503;0,04577780
-3,74091503;0,00091553
-3,73835503;0,00198388
-3,73579503;0,00198388
-3,73323503;0,00274682
-3,73067503;0,04852438
-3,72811503;0,00366211
-3,72555503;0,00366211
-3,72299503;0,00366211
-3,72043503;0,00457764
-3,71787503;0,00457764
-3,71531503;-0,04028440
-3,71275503;0,00534082
-3,71019503;0,00625634
-3,70763503;0,00625634
-3,70507503;0,05203414
-3,70251503;0,00717187
-3,69995503;0,00717187
-3,69739503;0,00793481
-3,69483503;0,00793481
-3,69227503;0,05371237
-3,68971503;0,00885034
-3,68715503;0,00961328
-3,68459503;0,00961328
-3,68203503;0,00961328
-3,67947503;0,01052880
-3,67691503;0,01052880
-3,67435503;0,01144433
-3,67179503;-0,03341770
-3,66923503;-0,03341770
-3,66667503;-0,03341770
-3,66411503;0,01220751
-3,66155503;0,01312304
-3,65899503;-0,03173923
-3,65643503;0,01403856
-3,65387503;0,01403856
-3,65131503;0,01480126
-3,64875503;0,01480126
-3,64619503;-0,03006077
-3,64363503;0,01571703
-3,64107503;0,01647997
-3,63851503;0,01647997
-3,63595503;-0,02838230
-3,63339503;0,01739550
-3,63083503;0,01739550
-3,62827503;-0,02746677
-3,62571503;0,01831102
-3,62315503;-0,02655101
-3,62059503;0,01907420
-3,61803503;0,01907420
-3,61547503;0,02014232
-3,61291503;0,02014232
-3,61035503;0,02105761
-3,60779503;0,02105761
-3,60523503;0,06668282
-3,60267503;0,02182078
-3,60011503;-0,02304149
-3,59755503;-0,02304149
-3,59499503;-0,02212596
-3,59243503;-0,02212596
-3,58987503;-0,02136326
-3,58731503;0,02441454
-3,58475503;0,02441454
-3,58219503;0,02533007
-3,57963503;0,02533007
-3,57707503;-0,01953220
-3,57451503;-0,01953220
-3,57195503;-0,06439400
-3,56939503;-0,01876879
-3,56683503;0,02700901
-3,56427503;-0,01785326
-3,56171503;0,02792454
-3,55915503;-0,01693773
-3,55659503;0,02868748
-3,55403503;0,02868748
-3,55147503;0,02960300
-3,54891503;-0,01525927
-3,54635503;0,03036594
-3,54379503;0,03036594
-3,54123503;-0,01449633
-3,53867503;0,03128147
-3,53611503;-0,01358080
-3,53355503;0,03219700
-3,53099503;-0,01266527
-3,52843503;-0,01266527
-3,52587503;-0,01190186
-3,52331503;0,03387594
-3,52075503;-0,01098633
-3,51819503;0,03479147
-3,51563503;0,03479147
-3,51307503;-0,01007080
-3,51051503;0,03555393
-3,50795503;-0,00930834
-3,50539503;-0,00930834
-3,50283503;-0,00839281
-3,50027503;-0,00839281
-3,49771503;-0,00747728
-3,49515503;0,03830051
-3,49259503;0,03830051
-3,49003503;-0,00656176
-3,48747503;0,03921604
-3,48491503;0,03921604
-3,48235503;-0,00656176
-3,47979503;0,03830051
-3,47723503;0,03830051
-3,47467503;-0,00747728
-3,47211503;-0,00839281
-3,46955503;0,03646946
-3,46699503;-0,00930834
-3,46443503;0,03555393
-3,46187503;-0,01007080
-3,45931503;0,03479147
-3,45675503;0,03479147
-3,45419503;0,03479147
-3,45163503;0,03387594
-3,44907503;-0,01190186
-3,44651503;-0,01190186
-3,44395503;-0,01266527
-3,44139503;0,03219700
-3,43883503;0,03219700
-3,43627503;0,03128147
-3,43371503;0,03128147
-3,43115503;-0,01449633
-3,42859503;0,03036594
-3,42603503;-0,01525927
-3,42347503;0,02960300
-3,42091503;-0,01617479
-3,41835503;-0,06180000
-3,41579503;-0,01693773
-3,41323503;0,02792454
-3,41067503;-0,01785326
-3,40811503;-0,01785326
-3,40555503;0,02700901
-3,40299503;-0,01876879
-3,40043503;-0,01876879
-3,39787503;-0,01953220
-3,39531503;-0,01953220
-3,39275503;0,02533007
-3,39019503;0,02441454
-3,38763503;0,02441454
-3,38507503;-0,02136326
-3,38251503;-0,02136326
-3,37995503;-0,02212596
-3,37739503;0,02273631
-3,37483503;-0,06790376
-3,37227503;0,02182078
-3,36971503;-0,02380443
-3,36715503;-0,02380443
-3,36459503;0,02105761
-3,36203503;0,02105761
-3,35947503;0,02014232
-3,35691503;0,02014232
-3,35435503;0,01907420
-3,35179503;-0,02655101
-3,34923503;0,01831102
-3,34667503;0,01831102
-3,34411503;-0,02746677
-3,34155503;0,01739550
-3,33899503;0,01739550
-3,33643503;0,01647997
-3,33387503;0,01647997
-3,33131503;-0,02914524
-3,32875503;0,01571703
-3,32619503;0,01480126
-3,32363503;0,01480126
-3,32107503;-0,03082371
-3,31851503;0,01403856
-3,31595503;0,01312304
-3,31339503;0,01312304
-3,31083503;0,01312304
-3,30827503;0,01220751
-3,30571503;0,01220751
-3,30315503;-0,03341770
-3,30059503;0,01144433
-3,29803503;0,01144433
-3,29547503;0,01052880
-3,29291503;0,05539107
-3,29035503;0,00961328
-3,28779503;0,00961328
-3,28523503;0,00885034
-3,28267503;0,05371237
-3,28011503;0,00793481
-3,27755503;0,00793481
-3,27499503;0,05279708
-3,27243503;0,00717187
-3,26987503;0,05203414
-3,26731503;0,00717187
-3,26475503;0,00625634
-3,26219503;0,05111861
-3,25963503;0,00534082
-3,25707503;-0,04028440
-3,25451503;0,00457764
-3,25195503;0,04943991
-3,24939503;0,00366211
-3,24683503;0,00366211
-3,24427503;0,04852438
-3,24171503;0,00274682
-3,23915503;0,00274682
-3,23659503;0,00198388
-3,23403503;-0,04379392
-3,23147503;0,00091553
-3,22891503;0,04577780
-3,22635503;0,00015259
-3,22379503;0,00015259
-3,22123503;0,04501486
-3,21867503;-0,00076294
-3,21611503;-0,00076294
-3,21355503;-0,00167847
-3,21099503;-0,00167847
-3,20843503;-0,04730368
-3,20587503;-0,00244165
-3,20331503;-0,00335693
-3,20075503;-0,00335693
-3,19819503;0,04150534
-3,19563503;-0,00427246
-3,19307503;-0,00427246
-3,19051503;-0,00503540
-3,18795503;0,03982663
-3,18539503;0,03982663
-3,18283503;-0,00595117
-3,18027503;0,03891110
-3,17771503;-0,00671411
-3,17515503;-0,00671411
-3,17259503;-0,00762963
-3,17003503;-0,00762963
-3,16747503;-0,00854540
-3,16491503;-0,00854540
-3,16235503;-0,00930810
-3,15979503;-0,00930810
-3,15723503;-0,01022363
-3,15467503;-0,01022363
-3,15211503;-0,01022363
-3,14955503;0,03463864
-3,14699503;0,03463864
-3,14443503;-0,01113915
-3,14187503;-0,01190233
-3,13931503;0,03295994
-3,13675503;0,03295994
-3,13419503;0,03204441
-3,13163503;-0,01358080
-3,12907503;-0,01358080
-3,12651503;-0,01449633
-3,12395503;-0,01449633
-3,12139503;-0,01449633
-3,11883503;-0,01541185
-3,11627503;-0,01541185
-3,11371503;-0,01617479
-3,11115503;-0,01617479
-3,10859503;0,02868748
-3,10603503;-0,01709032
-3,10347503;0,02761924
-3,10091503;0,02761924
-3,09835503;0,02670372
-3,09579503;0,02670372
-3,09323503;0,02594066
-3,09067503;0,02594066
-3,08811503;-0,01983702
-3,08555503;0,02502525
-3,08299503;-0,02059996
-3,08043503;0,02426219
-3,07787503;0,02426219
-3,07531503;-0,02151561
-3,07275503;0,02334666
-3,07019503;0,06820881
-3,06763503;0,02243114
-3,06507503;-0,02319407
-3,06251503;0,02166820
-3,05995503;0,02166820
-3,05739503;-0,02410960
-3,05483503;0,02075255
-3,05227503;0,02075255
-3,04971503;0,01983702
-3,04715503;-0,02578807
-3,04459503;0,01907408
-3,04203503;0,01907408
-3,03947503;0,01815856
-3,03691503;0,01815856
-3,03435503;-0,02746665
-3,03179503;0,01739550
-3,02923503;0,01739550
-3,02667503;0,01648009
-3,02411503;0,01648009
-3,02155503;-0,02929771
-3,01899503;-0,03006077
-3,01643503;0,01480138
-3,01387503;0,01480138
-3,01131503;-0,03097630
-3,00875503;-0,03097630
-3,00619503;0,01388597
-3,00363503;0,01388597
-3,00107503;0,01297033
-2,99851503;0,05783260
-2,99595503;0,01220739
-2,99339503;0,01129180
-2,99083503;0,01129180
-2,98827503;0,01129180
-2,98571503;0,01052892
-2,98315503;0,01052892
-2,98059503;0,01052892
-2,97803503;0,00946075
-2,97547503;0,00854522
-2,97291503;0,00854522
-2,97035503;-0,03707999
-2,96779503;0,00778222
-2,96523503;0,00778222
-2,96267503;0,00778222
-2,96011503;-0,03707999
-2,95755503;0,00854522
-2,95499503;0,05432296
-2,95243503;0,00946075
-2,94987503;0,05523854
-2,94731503;0,01052892
-2,94475503;-0,03433329
-2,94219503;-0,03433329
-2,93963503;0,01129180
-2,93707503;0,01220739
-2,93451503;0,01220739
-2,93195503;0,01220739
-2,92939503;0,01297033
-2,92683503;0,01388597
-2,92427503;0,01388597
-2,92171503;-0,03097630
-2,91915503;-0,03097630
-2,91659503;0,01480138
-2,91403503;-0,03006077
-2,91147503;0,01556444
-2,90891503;0,06134224
-2,90635503;0,01648009
-2,90379503;-0,02838218
-2,90123503;0,01739550
-2,89867503;-0,02746665
-2,89611503;-0,02746665
-2,89355503;0,01815856
-2,89099503;0,01907408
-2,88843503;0,01907408
-2,88587503;0,01983702
-2,88331503;0,01983702
-2,88075503;-0,02502525
-2,87819503;0,02075255
-2,87563503;0,02075255
-2,87307503;-0,02410960
-2,87051503;0,02166820
-2,86795503;-0,02319407
-2,86539503;-0,02319407
-2,86283503;0,02243114
-2,86027503;-0,02243102
-2,85771503;0,02334666
-2,85515503;0,02426219
-2,85259503;0,02426219
-2,85003503;-0,02059996
-2,84747503;-0,02059996
-2,84491503;0,02502525
-2,84235503;0,02594066
-2,83979503;-0,01983702
-2,83723503;-0,01892149
-2,83467503;-0,01892149
-2,83211503;-0,01815856
-2,82955503;0,02761924
-2,82699503;0,02761924
-2,82443503;-0,01709032
-2,82187503;0,02868748
-2,81931503;-0,01617479
-2,81675503;-0,01617479
-2,81419503;-0,01541185
-2,81163503;-0,06027400
-2,80907503;-0,01449633
-2,80651503;0,03128147
-2,80395504;-0,01358080
-2,80139504;-0,01358080
-2,79883504;0,03204441
-2,79627504;-0,01281786
-2,79371504;0,03295994
-2,79115504;-0,01190233
-2,78859504;0,03372288
-2,78603504;-0,01113915
-2,78347504;-0,01113915
-2,78091504;-0,01022363
-2,77835504;-0,01022363
-2,77579504;0,03555417
-2,77323504;-0,00930810
-2,77067504;-0,00930810
-2,76811504;-0,00854540
-2,76555504;-0,00854540
-2,76299504;-0,00762963
-2,76043504;-0,00762963
-2,75787504;-0,00671411
-2,75531504;-0,00671411
-2,75275504;-0,00671411
-2,75019504;-0,00595117
-2,74763504;0,03982663
-2,74507504;0,03982663
-2,74251504;-0,00503540
-2,73995504;-0,00427246
-2,73739504;-0,00427246
-2,73483504;-0,00335693
-2,73227504;-0,00335693
-2,72971504;-0,00335693
-2,72715504;-0,00244165
-2,72459504;-0,00244165
-2,72203504;-0,04730368
-2,71947504;-0,00167847
-2,71691504;-0,04654074
-2,71435504;-0,00076294
-2,71179504;0,04501486
-2,70923504;0,00015259
-2,70667504;0,00015259
-2,70411504;0,00091553
-2,70155504;0,04669333
-2,69899504;0,00198388
-2,69643504;0,00198388
-2,69387504;0,00198388
-2,69131504;0,00274682
-2,68875504;0,00366211
-2,68619504;0,04852438
-2,68363504;0,00366211
-2,68107504;0,04943991
-2,67851504;0,00457764
-2,67595504;0,00457764
-2,67339504;0,00534082
-2,67083504;0,00534082
-2,66827504;0,00625634
-2,66571504;0,00625634
-2,66315504;0,00717187
-2,66059504;0,00717187
-2,65803504;0,05279708
-2,65547504;0,00793481
-2,65291504;0,00793481
-2,65035504;0,00885034
-2,64779504;0,00885034
-2,64523504;0,00885034
-2,64267504;0,00961328
-2,64011504;0,00961328
-2,63755504;0,01052880
-2,63499504;-0,03433347
-2,63243504;0,01144433
-2,62987504;-0,03341770
-2,62731504;-0,03341770
-2,62475504;-0,03265476
-2,62219504;-0,03265476
-2,61963504;-0,03173923
-2,61707504;0,01403856
-2,61451504;0,01403856
-2,61195504;0,01403856
-2,60939504;0,01480126
-2,60683504;-0,03006077
-2,60427504;0,01571703
-2,60171504;0,01571703
-2,59915504;0,01647997
-2,59659504;0,01647997
-2,59403504;0,01739550
-2,59147504;0,01739550
-2,58891504;0,01739550
-2,58635504;0,01831102
-2,58379504;0,01831102
-2,58123504;-0,02655101
-2,57867504;0,01907420
-2,57611504;-0,02563548
-2,57355504;0,02014232
-2,57099504;0,02105761
-2,56843504;0,02105761
-2,56587504;0,02105761
-2,56331504;0,02182078
-2,56075504;0,02182078
-2,55819504;-0,02304149
-2,55563504;-0,02212596
-2,55307504;-0,02212596
-2,55051504;0,02349901
-2,54795504;-0,02136326
-2,54539504;0,02441454
-2,54283504;-0,02044773
-2,54027504;-0,02044773
-2,53771504;-0,01953220
-2,53515504;-0,01953220
-2,53259504;0,02609301
-2,53003504;-0,01876879
-2,52747504;0,02700901
-2,52491504;-0,01785326
-2,52235504;0,02792454
-2,51979504;0,02792454
-2,51723504;-0,06180000
-2,51467504;0,02868748
-2,51211504;-0,01617479
-2,50955504;0,02960300
-2,50699504;-0,01525927
-2,50443504;0,03036594
-2,50187504;0,07614374
-2,49931504;0,03128147
-2,49675504;0,03128147
-2,49419504;-0,01358080
-2,49163504;0,03219700
-2,48907504;-0,01266527
-2,48651504;-0,01266527
-2,48395504;-0,01190186
-2,48139504;0,03387594
-2,47883504;-0,01098633
-2,47627504;0,03479147
-2,47371504;-0,01007080
-2,47115504;-0,01007080
-2,46859504;-0,00930834
-2,46603504;-0,00930834
-2,46347504;-0,00839281
-2,46091504;-0,00839281
-2,45835504;0,03723240
-2,45579504;0,03830051
-2,45323504;0,03830051
-2,45067504;-0,00656176
-2,44811504;0,03921604
-2,44555504;0,03921604
-2,44299504;-0,00656176
-2,44043504;-0,00656176
-2,43787504;0,03830051
-2,43531504;-0,00747728
-2,43275504;0,03723240
-2,43019504;-0,00839281
-2,42763504;-0,00930834
-2,42507504;-0,00930834
-2,42251504;0,03555393
-2,41995504;0,03479147
-2,41739504;0,03479147
-2,41483504;0,03479147
-2,41227504;0,03387594
-2,40971504;-0,01190186
-2,40715504;0,03295994
-2,40459504;0,03295994
-2,40203504;-0,01266527
-2,39947504;-0,01358080
-2,39691504;0,03219700
-2,39435504;0,03128147
-2,39179504;0,03128147
-2,38923504;0,03036594
-2,38667504;-0,01525927
-2,38411504;-0,01525927
-2,38155504;0,02960300
-2,37899504;-0,01617479
-2,37643504;-0,01617479
-2,37387504;-0,01693773
-2,37131504;0,02792454
-2,36875504;-0,01785326
-2,36619504;-0,01785326
-2,36363504;0,02700901
-2,36107504;-0,01876879
-2,35851504;-0,01953220
-2,35595504;-0,01953220
-2,35339504;0,02533007
-2,35083504;-0,02044773
-2,34827504;0,02441454
-2,34571504;0,02441454
-2,34315504;-0,02136326
-2,34059504;0,02349901
