Temps;A - B
(ms);(V)

-5,00050021;0,01480138
-4,99794021;-0,03006077
-4,99538021;0,01556444
-4,99282021;-0,02929771
-4,99026021;0,01648009
-4,98770021;0,01739550
-4,98514021;0,01739550
-4,98258021;-0,02746665
-4,98002021;-0,02746665
-4,97746021;0,01815856
-4,97490021;0,01907408
-4,97234021;0,01907408
-4,96978021;-0,02578807
-4,96722021;0,01983702
-4,96466021;-0,02502525
-4,96210021;0,02075255
-4,95954021;0,02075255
-4,95698021;-0,02410960
-4,95442021;0,02166820
-4,95186021;-0,02319407
-4,94930021;-0,02319407
-4,94674021;0,02243114
-4,94418021;0,02334666
-4,94162021;0,02334666
-4,93906021;0,02426219
-4,93650021;0,02426219
-4,93394021;-0,02059996
-4,93138021;0,02502525
-4,92882021;-0,01983702
-4,92626021;0,02594066
-4,92370021;0,02594066
-4,92114021;0,02670372
-4,91858021;0,02670372
-4,91602021;0,02761924
-4,91346021;0,02761924
-4,91090021;0,02761924
-4,90834021;-0,01709032
-4,90578021;0,02868748
-4,90322021;-0,01617479
-4,90066021;0,02945030
-4,89810021;-0,01541185
-4,89554021;0,03036582
-4,89298021;-0,01449633
-4,89042021;0,03128147
-4,88786021;-0,01358080
-4,88530021;0,03204441
-4,88274021;-0,01281786
-4,88018021;-0,01281786
-4,87762021;-0,01190233
-4,87506021;-0,01190233
-4,87250022;0,03372288
-4,86994022;-0,01113915
-4,86738022;0,03463864
-4,86482022;-0,01022363
-4,86226022;-0,01022363
-4,85970022;-0,01022363
-4,85714022;-0,00930810
-4,85458022;-0,00930810
-4,85202022;-0,00854540
-4,84946022;-0,00854540
-4,84690022;-0,00762963
-4,84434022;0,03814816
-4,84178022;-0,00671411
-4,83922022;-0,00671411
-4,83666022;0,03891110
-4,83410022;0,03891110
-4,83154022;-0,00595117
-4,82898022;-0,00595117
-4,82642022;-0,04989767
-4,82386022;-0,00427246
-4,82130022;-0,00427246
-4,81874022;-0,00335693
-4,81618022;-0,00335693
-4,81362022;0,04242063
-4,81106022;-0,00244165
-4,80850022;-0,00244165
-4,80594022;-0,04730368
-4,80338022;-0,00167847
-4,80082022;-0,00076294
-4,79826022;-0,00076294
-4,79570022;0,00015259
-4,79314022;0,00015259
-4,79058022;0,00015259
-4,78802022;0,00091553
-4,78546022;0,04669333
-4,78290022;0,00198388
-4,78034022;0,00198388
-4,77778022;0,00274682
-4,77522022;0,00274682
-4,77266022;0,00366211
-4,77010022;0,00366211
-4,76754022;0,00366211
-4,76498022;0,00457764
-4,76242022;0,00457764
-4,75986022;-0,04028440
-4,75730022;0,00534082
-4,75474022;0,00534082
-4,75218022;0,00625634
-4,74962022;0,05203414
-4,74706022;0,00717187
-4,74450022;0,00717187
-4,74194022;0,05279708
-4,73938022;0,00793481
-4,73682022;0,00885034
-4,73426022;0,00885034
-4,73170022;0,00885034
-4,72914022;0,00961328
-4,72658022;0,05539107
-4,72402022;0,01052880
-4,72146022;0,01052880
-4,71890022;-0,03433347
-4,71634022;0,01144433
-4,71378022;0,01144433
-4,71122022;-0,03341770
-4,70866022;-0,03265476
