Temps;A - B
(ms);(V)

-5,00173189;-0,03097630
-4,99917189;0,01480138
-4,99661189;-0,03006077
-4,99405189;-0,03006077
-4,99149189;-0,02929771
-4,98893189;0,01648009
-4,98637189;-0,02838218
-4,98381189;0,01739550
-4,98125189;-0,02746665
-4,97869189;0,01815856
-4,97613189;0,01815856
-4,97357189;-0,02670372
-4,97101189;0,01907408
-4,96845189;0,01907408
-4,96589189;0,01983702
-4,96333189;-0,02502525
-4,96077189;-0,02502525
-4,95821189;-0,02410960
-4,95565189;-0,02410960
-4,95309189;0,02166820
-4,95053189;-0,02319407
-4,94797189;-0,02319407
-4,94541189;-0,02243102
-4,94285189;0,02334666
-4,94029189;-0,02151561
-4,93773189;0,02426219
-4,93517189;0,02426219
-4,93261189;-0,02059996
-4,93005189;0,02502525
-4,92749189;-0,01983702
-4,92493189;-0,01983702
-4,92237189;0,02594066
-4,91981189;0,02670372
-4,91725189;0,02670372
-4,91469189;0,02670372
-4,91213189;0,02761924
-4,90957189;0,02761924
-4,90701189;-0,01709032
-4,90445189;-0,01617479
-4,90189189;-0,01617479
-4,89933189;-0,01617479
-4,89677189;-0,01541185
-4,89421189;0,03036582
-4,89165189;-0,01449633
-4,88909189;0,03128147
-4,88653189;-0,01358080
-4,88397189;-0,01358080
-4,88141189;0,03204441
-4,87885189;-0,01281786
-4,87629189;-0,01190233
-4,87373189;-0,01190233
-4,87117189;-0,05676436
-4,86861189;-0,01113915
-4,86605189;0,03463864
-4,86349189;-0,01022363
-4,86093189;-0,01022363
-4,85837189;-0,01022363
-4,85581189;-0,00930810
-4,85325189;-0,00930810
-4,85069189;0,03631687
-4,84813189;-0,00854540
-4,84557189;0,03723240
-4,84301189;-0,00762963
-4,84045189;-0,00671411
-4,83789189;-0,00671411
-4,83533189;-0,00671411
-4,83277189;-0,00595117
-4,83021189;-0,00595117
-4,82765189;-0,00503540
-4,82509189;-0,00503540
-4,82253189;-0,00427246
-4,81997189;-0,00427246
-4,81741189;-0,00335693
-4,81485189;-0,00335693
-4,81229189;-0,00335693
-4,80973189;-0,00244165
-4,80717189;-0,00244165
-4,80461189;-0,04730368
-4,80205189;-0,00167847
-4,79949189;-0,00076294
-4,79693189;-0,00076294
-4,79437189;-0,00076294
-4,79181189;0,00015259
-4,78925189;0,00015259
-4,78669189;-0,04470968
-4,78413189;0,00091553
-4,78157189;0,00091553
-4,77901189;0,00198388
-4,77645189;-0,04287839
-4,77389189;0,00274682
-4,77133189;0,00274682
-4,76877189;0,00366211
-4,76621189;0,00366211
-4,76365189;0,00366211
-4,76109189;0,00457764
-4,75853189;-0,04028440
-4,75597189;0,00534082
-4,75341189;0,00534082
-4,75085189;0,00625634
-4,74829189;0,00625634
-4,74573189;0,00717187
-4,74317189;0,00717187
-4,74061189;0,00717187
-4,73805189;0,00793481
-4,73549189;-0,03692722
-4,73293189;0,00885034
-4,73037189;0,00885034
-4,72781189;0,05447555
-4,72525189;0,00961328
-4,72269189;0,01052880
-4,72013189;0,01052880
-4,71757189;-0,03433347
-4,71501189;0,01144433
-4,71245189;-0,03341770
