Temps;A - B
(ms);(V)

-5,00033584;0,01480138
-4,99777584;-0,03006077
-4,99521584;-0,03006077
-4,99265584;-0,02929771
-4,99009584;0,01648009
-4,98753584;-0,02838218
-4,98497584;0,01739550
-4,98241584;-0,02746665
-4,97985584;-0,02746665
-4,97729584;0,01815856
-4,97473584;0,01907408
-4,97217584;0,01907408
-4,96961584;-0,02578807
-4,96705584;-0,02578807
-4,96449584;0,06561482
-4,96193584;0,02075255
-4,95937584;0,02075255
-4,95681584;-0,02410960
-4,95425584;0,02166820
-4,95169584;0,02166820
-4,94913584;-0,02319407
-4,94657584;-0,02243102
-4,94401584;0,02334666
-4,94145584;0,02334666
-4,93889584;0,02426219
-4,93633584;0,02426219
-4,93377584;-0,02059996
-4,93121584;-0,02059996
-4,92865584;0,02502525
-4,92609584;-0,01983702
-4,92353584;0,02594066
-4,92097584;-0,01892149
-4,91841584;0,02670372
-4,91585584;-0,01815856
-4,91329584;0,02761924
-4,91073584;-0,01709032
-4,90817584;-0,01709032
-4,90561584;-0,01617479
-4,90305584;0,02868748
-4,90049584;-0,01617479
-4,89793584;-0,01541185
-4,89537584;0,03036582
-4,89281584;-0,01449633
-4,89025584;-0,01449633
-4,88769584;-0,01358080
-4,88513584;0,03204441
-4,88257584;0,03204441
-4,88001584;-0,01281786
-4,87745584;-0,01190233
-4,87489584;-0,01190233
-4,87233584;0,03372288
-4,86977584;-0,01113915
-4,86721584;-0,01113915
-4,86465584;-0,01022363
-4,86209584;-0,01022363
-4,85953584;-0,01022363
-4,85697584;-0,00930810
-4,85441584;-0,00930810
-4,85185584;-0,05417037
-4,84929584;-0,00854540
-4,84673584;-0,00762963
-4,84417584;-0,00762963
-4,84161584;0,03814816
-4,83905584;-0,00671411
-4,83649584;-0,00671411
-4,83393584;-0,00595117
-4,83137584;-0,00595117
-4,82881584;-0,00503540
-4,82625584;-0,00503540
-4,82369584;-0,04989767
-4,82113584;-0,00427246
-4,81857584;-0,00335693
-4,81601584;-0,00335693
-4,81345584;-0,00335693
-4,81089584;-0,00244165
-4,80833584;-0,00244165
-4,80577584;-0,00167847
-4,80321584;-0,04654074
-4,80065584;-0,00167847
-4,79809584;-0,00076294
-4,79553584;-0,04562521
-4,79297584;0,00015259
-4,79041584;0,00015259
-4,78785584;-0,04470968
-4,78529584;0,00091553
-4,78273584;0,00198388
-4,78017584;-0,04287839
-4,77761584;0,00274682
-4,77505584;0,00274682
-4,77249584;0,00366211
-4,76993584;0,00366211
-4,76737584;0,00366211
-4,76481584;0,04943991
-4,76225584;0,00457764
-4,75969584;-0,04028440
-4,75713584;0,00534082
-4,75457584;0,00534082
-4,75201584;0,00625634
-4,74945584;0,00625634
-4,74689584;0,00717187
-4,74433584;0,00717187
-4,74177584;-0,03769040
-4,73921584;0,00793481
-4,73665584;0,00793481
-4,73409584;-0,03692722
-4,73153584;0,00885034
-4,72897584;0,00961328
-4,72641584;0,00961328
-4,72385584;-0,03524899
-4,72129584;0,01052880
-4,71873584;0,01144433
-4,71617584;0,01144433
-4,71361584;-0,03341770
-4,71105584;-0,03341770
