Temps;A - B
-4,71017315;-0,03341770
-4,70761315;0,01220751
-4,70505315;-0,03265476
-4,70249315;0,01312304
-4,69993315;-0,03173923
-4,69737315;0,01403856
-4,69481315;0,01403856
-4,69225315;0,01480126
-4,68969315;0,01480126
-4,68713315;0,01571703
-4,68457315;0,01571703
-4,68201315;-0,02914524
-4,67945315;0,01647997
-4,67689315;-0,02838230
-4,67433315;0,01739550
-4,67177315;0,01739550
-4,66921315;-0,02746677
-4,66665315;0,01831102
-4,66409315;-0,02655101
-4,66153315;0,01907420
-4,65897315;0,02014232
-4,65641315;0,02014232
-4,65385315;0,02014232
-4,65129315;0,02105761
-4,64873315;0,02105761
-4,64617315;0,02105761
-4,64361315;0,02182078
-4,64105315;-0,02304149
-4,63849315;0,02273631
-4,63593315;-0,02212596
-4,63337315;-0,02212596
-4,63081315;-0,02136326
-4,62825315;0,02441454
-4,62569315;0,02441454
-4,62313315;-0,02044773
-4,62057315;0,02533007
-4,61801315;0,02533007
-4,61545315;-0,01953220
-4,61289315;0,02609301
-4,61033315;0,02700901
-4,60777315;-0,01785326
-4,60521315;-0,01785326
-4,60265315;0,02792454
-4,60009315;-0,01693773
-4,59753315;-0,01693773
-4,59497315;-0,01617479
-4,59241315;-0,01617479
-4,58985315;-0,01525927
-4,58729315;0,03036594
-4,58473315;-0,01449633
-4,58217315;0,03128147
-4,57961315;0,03128147
-4,57705315;-0,01358080
-4,57449315;-0,01266527
-4,57193315;-0,01266527
-4,56937315;-0,01266527
-4,56681315;-0,01190186
-4,56425315;0,03387594
-4,56169315;-0,01098633
-4,55913315;-0,01098633
-4,55657315;0,03479147
-4,55401315;-0,01007080
-4,55145315;-0,01007080
-4,54889315;0,03555393
-4,54633315;-0,00930834
-4,54377315;-0,00839281
-4,54121315;-0,00839281
-4,53865315;-0,00747728
-4,53609315;-0,00747728
-4,53353315;0,03830051
-4,53097315;-0,00656176
-4,52841315;-0,00564623
-4,52585315;-0,00656176
-4,52329315;-0,00656176
-4,52073315;0,03830051
-4,51817315;-0,00747728
-4,51561315;-0,00839281
-4,51305315;-0,00839281
-4,51049315;-0,00839281
-4,50793315;-0,00930834
-4,50537315;-0,00930834
-4,50281315;-0,01007080
-4,50025315;0,03479147
-4,49769315;0,03479147
-4,49513315;-0,01098633
-4,49257315;-0,01190186
-4,49001315;-0,01190186
-4,48745315;-0,01266527
-4,48489315;-0,01266527
-4,48233315;0,03219700
-4,47977315;-0,01358080
-4,47721315;0,03128147
-4,47465315;0,03128147
-4,47209315;-0,01449633
-4,46953315;-0,01525927
-4,46697315;-0,01525927
-4,46441315;0,02960300
-4,46185315;0,02960300
-4,45929315;-0,06180000
-4,45673315;0,02868748
-4,45417315;-0,01693773
-4,45161315;0,02792454
-4,44905315;0,02792454
-4,44649315;0,02700901
-4,44393315;-0,01876879
-4,44137315;-0,01876879
-4,43881315;0,02533007
-4,43625315;0,02533007
-4,43369315;0,02533007
-4,43113315;-0,02044773
-4,42857315;0,02441454
-4,42601315;-0,02136326
-4,42345315;0,02349901
-4,42089315;-0,02212596
-4,41833315;-0,02212596
-4,41577315;-0,02304149
-4,41321315;0,02182078
-4,41065315;-0,02380443
-4,40809315;0,02105761
-4,40553315;0,02105761
-4,40297315;0,02014232
-4,40041315;0,02014232
-4,39785315;0,02014232
-4,39529315;0,01907420
-4,39273315;-0,02655101
-4,39017315;0,01831102
-4,38761315;0,01831102
-4,38505315;0,01739550
-4,38249315;0,01739550
-4,37993315;0,01739550
-4,37737315;0,01647997
-4,37481315;0,01647997
-4,37225315;0,01571703
-4,36969315;0,01571703
-4,36713315;0,01480126
-4,36457315;0,01480126
-4,36201315;-0,03082371
-4,35945315;0,01403856
-4,35689315;0,01403856
-4,35433315;0,01312304
-4,35177315;0,01312304
-4,34921315;0,01220751
-4,34665315;-0,03341770
-4,34409315;-0,03341770
-4,34153315;0,01144433
-4,33897315;-0,03433347
-4,33641315;0,01052880
-4,33385315;-0,03524899
-4,33129315;0,00961328
-4,32873315;-0,03601193
-4,32617315;0,05447555
-4,32361315;0,00885034
-4,32105315;0,00793481
-4,31849315;0,00793481
-4,31593315;0,00717187
-4,31337315;0,00717187
-4,31081315;0,00717187
-4,30825315;0,00625634
-4,30569315;0,05203414
-4,30313315;-0,03952146
-4,30057315;-0,04028440
-4,29801315;0,00457764
-4,29545315;0,00457764
-4,29289315;-0,04120016
-4,29033315;0,00366211
-4,28777315;0,00366211
-4,28521315;0,00274682
-4,28265315;0,00274682
-4,28009315;0,00274682
-4,27753315;0,00198388
-4,27497315;0,00198388
-4,27241315;0,00091553
-4,26985315;0,00091553
-4,26729315;0,00015259
-4,26473315;0,00015259
-4,26217315;-0,04562521
-4,25961315;-0,00076294
-4,25705315;-0,00076294
-4,25449315;-0,00167847
-4,25193315;-0,04730368
-4,24937315;-0,00244165
-4,24681315;-0,00244165
-4,24425315;-0,04821920
-4,24169315;-0,00335693
-4,23913315;-0,00335693
-4,23657315;-0,00427246
-4,23401315;-0,00427246
-4,23145315;-0,00503540
-4,22889315;-0,05081320
-4,22633315;-0,00595117
-4,22377315;-0,00595117
-4,22121315;-0,00671411
-4,21865315;-0,00671411
-4,21609315;-0,00671411
-4,21353315;-0,00762963
-4,21097315;-0,00762963
-4,20841315;-0,00854540
-4,20585315;0,03631687
-4,20329315;-0,05417037
-4,20073315;-0,00930810
-4,19817315;-0,00930810
-4,19561315;-0,01022363
-4,19305315;-0,01022363
-4,19049315;0,03463864
-4,18793315;-0,01113915
-4,18537315;-0,05676436
-4,18281315;-0,01190233
-4,18025315;-0,01190233
-4,17769315;-0,01281786
-4,17513315;0,03204441
-4,17257315;-0,01358080
-4,17001315;-0,01358080
-4,16745315;0,03128147
-4,16489315;-0,01449633
-4,16233315;-0,01449633
-4,15977315;-0,01541185
-4,15721315;-0,06103694
-4,15465315;-0,01617479
-4,15209315;-0,01617479
-4,14953315;0,02868748
-4,14697315;-0,01709032
-4,14441315;0,02761924
-4,14185315;0,02761924
-4,13929315;-0,01815856
-4,13673315;0,02670372
-4,13417315;-0,01892149
-4,13161315;0,02594066
-4,12905315;-0,01983702
-4,12649315;0,02502525
-4,12393315;-0,02059996
-4,12137315;0,02426219
-4,11881315;0,02426219
-4,11625315;-0,02151561
-4,11369315;0,02334666
-4,11113315;0,06820881
-4,10857315;0,02243114
-4,10601315;-0,02319407
-4,10345315;0,02166820
-4,10089315;0,02166820
-4,09833315;-0,02410960
-4,09577315;-0,02410960
-4,09321315;0,02075255
-4,09065315;-0,02502525
-4,08809315;-0,02578807
-4,08553315;-0,02578807
-4,08297315;0,01907408
-4,08041315;0,01907408
-4,07785315;-0,02746665
-4,07529315;-0,02746665
-4,07273315;0,01739550
-4,07017315;-0,02838218
-4,06761315;0,01648009
-4,06505315;0,01648009
-4,06249315;0,01556444
-4,05993315;-0,03006077
-4,05737315;-0,03006077
-4,05481315;0,01480138
-4,05225315;-0,03097630
-4,04969315;-0,03097630
-4,04713315;0,01388597
-4,04457315;-0,03189182
-4,04201315;0,01297033
-4,03945315;0,05783260
-4,03689315;0,01220739
-4,03433315;0,01129180
-4,03177315;0,01129180
-4,02921315;0,01129180
-4,02665315;0,01052892
-4,02409315;0,01052892
-4,02153315;0,00946075
-4,01897315;0,00946075
-4,01641315;0,00854522
-4,01385315;0,00854522
-4,01129315;0,05340743
-4,00873315;0,00778222
-4,00617315;-0,03799552
-4,00361315;0,00778222
-4,00105315;0,00778222
-3,99849315;0,00854522
-3,99593315;0,05432296
-3,99337315;0,00946075
-3,99081315;0,01052892
-3,98825315;0,01052892
-3,98569315;0,01052892
-3,98313315;0,01129180
-3,98057315;0,01129180
-3,97801315;-0,03357041
-3,97545315;0,01220739
-3,97289315;0,01297033
-3,97033315;0,01297033
-3,96777315;0,01388597
-3,96521315;0,01388597
-3,96265315;-0,03097630
-3,96009315;-0,03097630
-3,95753315;0,01480138
-3,95497315;-0,03006077
-3,95241315;-0,03006077
-3,94985315;0,01556444
-3,94729315;0,01648009
-3,94473315;-0,02838218
-3,94217315;0,01739550
-3,93961315;-0,02746665
-3,93705315;-0,02746665
-3,93449315;0,01815856
-3,93193315;0,01815856
-3,92937315;0,01907408
-3,92681315;-0,02578807
-3,92425315;0,01983702
-3,92169315;0,01983702
-3,91913315;0,02075255
-3,91657315;0,02075255
-3,91401315;0,02166820
-3,91145315;0,02166820
-3,90889315;-0,02319407
-3,90633315;0,02243114
-3,90377315;-0,02243102
-3,90121315;0,02334666
-3,89865315;0,02334666
-3,89609315;0,02426219
-3,89353315;0,02426219
-3,89097315;-0,02059996
-3,88841315;0,02502525
-3,88585315;0,02502525
-3,88329315;-0,01983702
-3,88073315;0,02594066
-3,87817315;0,02670372
-3,87561315;0,02670372
-3,87305315;-0,01815856
-3,87049315;0,02761924
-3,86793315;-0,01709032
-3,86537315;0,02868748
-3,86281315;0,02868748
-3,86025315;-0,01617479
-3,85769315;-0,01617479
-3,85513315;-0,01541185
-3,85257315;-0,01541185
-3,85001315;-0,01449633
-3,84745315;0,03128147
-3,84489315;0,03128147
-3,84233315;-0,01358080
-3,83977315;-0,01358080
-3,83721315;-0,01281786
-3,83465315;-0,01190233
-3,83209315;-0,01190233
-3,82953315;-0,01190233
-3,82697315;-0,01113915
-3,82441315;0,03463864
-3,82185315;-0,01022363
-3,81929315;-0,01022363
-3,81673315;-0,01022363
-3,81417315;-0,00930810
-3,81161315;-0,00930810
-3,80905316;-0,05417037
-3,80649316;-0,00854540
-3,80393316;-0,00762963
-3,80137316;-0,00762963
-3,79881316;-0,00671411
-3,79625316;-0,00671411
-3,79369316;-0,00671411
-3,79113316;-0,00595117
-3,78857316;-0,00595117
-3,78601316;-0,00595117
-3,78345316;-0,00503540
-3,78089316;-0,04989767
-3,77833316;-0,00427246
-3,77577316;-0,00335693
-3,77321316;-0,00335693
-3,77065316;0,04242063
-3,76809316;0,04242063
-3,76553316;-0,00244165
-3,76297316;-0,00244165
-3,76041316;-0,00167847
-3,75785316;-0,00167847
-3,75529316;-0,00076294
-3,75273316;0,04501486
-3,75017316;0,00015259
-3,74761316;-0,04470968
-3,74505316;0,00091553
-3,74249316;0,00091553
-3,73993316;-0,04379392
-3,73737316;0,00198388
-3,73481316;0,00198388
-3,73225316;0,00274682
-3,72969316;0,04852438
-3,72713316;0,00366211
-3,72457316;0,00366211
-3,72201316;0,04943991
-3,71945316;0,00457764
-3,71689316;0,00457764
-3,71433316;0,00534082
-3,71177316;-0,03952146
-3,70921316;0,00625634
-3,70665316;0,00625634
-3,70409316;0,05203414
-3,70153316;0,00717187
-3,69897316;0,00717187
-3,69641316;0,00793481
-3,69385316;0,00793481
-3,69129316;-0,03692722
-3,68873316;0,00885034
-3,68617316;-0,03601193
-3,68361316;0,00961328
-3,68105316;-0,03524899
-3,67849316;0,01052880
-3,67593316;-0,03433347
-3,67337316;0,01144433
-3,67081316;0,01144433
-3,66825316;-0,03341770
-3,66569316;0,01220751
-3,66313316;-0,03265476
-3,66057316;-0,03173923
-3,65801316;0,01312304
-3,65545316;0,01403856
-3,65289316;0,01403856
-3,65033316;0,01480126
-3,64777316;0,01480126
-3,64521316;0,01571703
-3,64265316;-0,02914524
-3,64009316;-0,02914524
-3,63753316;0,01647997
-3,63497316;0,01739550
-3,63241316;0,01739550
-3,62985316;-0,02746677
-3,62729316;0,01831102
-3,62473316;0,01831102
-3,62217316;-0,02655101
-3,61961316;0,01907420
-3,61705316;0,02014232
-3,61449316;0,02014232
-3,61193316;0,02105761
-3,60937316;0,02105761
-3,60681316;0,02105761
-3,60425316;0,02182078
-3,60169316;0,02182078
-3,59913316;-0,02304149
-3,59657316;0,02273631
-3,59401316;-0,02212596
-3,59145316;0,02349901
-3,58889316;-0,02136326
-3,58633316;0,02441454
-3,58377316;-0,02044773
-3,58121316;0,02533007
-3,57865316;-0,01953220
-3,57609316;-0,01953220
-3,57353316;0,02609301
-3,57097316;-0,01876879
-3,56841316;-0,01876879
-3,56585316;-0,01785326
-3,56329316;-0,01785326
-3,56073316;-0,01693773
-3,55817316;-0,01693773
-3,55561316;0,02868748
-3,55305316;-0,01617479
-3,55049316;0,02960300
-3,54793316;-0,01525927
-3,54537316;0,03036594
-3,54281316;-0,01449633
-3,54025316;0,03128147
-3,53769316;0,03128147
-3,53513316;0,03219700
-3,53257316;0,03219700
-3,53001316;-0,01266527
-3,52745316;-0,01190186
-3,52489316;-0,01190186
-3,52233316;0,03387594
-3,51977316;-0,01098633
-3,51721316;0,03479147
-3,51465316;-0,01007080
-3,51209316;-0,01007080
-3,50953316;0,03555393
-3,50697316;-0,00930834
-3,50441316;-0,00839281
-3,50185316;-0,00839281
-3,49929316;0,03723240
-3,49673316;-0,00747728
-3,49417316;0,03830051
-3,49161316;-0,00656176
-3,48905316;-0,00656176
-3,48649316;-0,00656176
-3,48393316;-0,00656176
-3,48137316;-0,00656176
-3,47881316;-0,00747728
-3,47625316;-0,00747728
-3,47369316;0,03723240
-3,47113316;0,03646946
-3,46857316;-0,00930834
-3,46601316;-0,00930834
-3,46345316;-0,05493307
-3,46089316;-0,01007080
-3,45833316;0,03479147
-3,45577316;-0,01098633
-3,45321316;0,03387594
-3,45065316;0,03387594
-3,44809316;-0,01190186
-3,44553316;-0,01266527
-3,44297316;-0,01266527
-3,44041316;0,03219700
-3,43785316;-0,01358080
-3,43529316;0,03128147
-3,43273316;0,03128147
-3,43017316;0,03036594
-3,42761316;-0,01525927
-3,42505316;-0,01525927
-3,42249316;0,02960300
-3,41993316;0,02868748
-3,41737316;0,02868748
-3,41481316;-0,01693773
-3,41225316;0,02792454
-3,40969316;0,02792454
-3,40713316;0,02700901
-3,40457316;-0,01876879
-3,40201316;0,02609301
-3,39945316;-0,01953220
-3,39689316;-0,01953220
-3,39433316;-0,02044773
-3,39177316;0,07019234
-3,38921316;0,02441454
-3,38665316;-0,02136326
-3,38409316;0,02349901
-3,38153316;0,02349901
-3,37897316;-0,02212596
-3,37641316;0,02273631
-3,37385316;-0,02304149
-3,37129316;0,02182078
-3,36873316;-0,02380443
-3,36617316;0,02105761
-3,36361316;-0,02471995
-3,36105316;0,02105761
-3,35849316;0,02014232
-3,35593316;0,01907420
-3,35337316;-0,02655101
-3,35081316;-0,02655101
-3,34825316;0,01831102
-3,34569316;-0,02746677
-3,34313316;0,01739550
-3,34057316;0,01739550
-3,33801316;0,01647997
-3,33545316;0,01647997
-3,33289316;0,01647997
-3,33033316;0,01571703
-3,32777316;-0,03006077
-3,32521316;0,01480126
-3,32265316;0,01480126
-3,32009316;-0,03082371
-3,31753316;-0,03173923
-3,31497316;-0,03173923
-3,31241316;0,01312304
-3,30985316;-0,03265476
-3,30729316;-0,03341770
-3,30473316;-0,03341770
-3,30217316;0,01144433
-3,29961316;0,01144433
-3,29705316;0,01052880
-3,29449316;0,01052880
-3,29193316;0,01052880
-3,28937316;0,00961328
-3,28681316;0,00885034
-3,28425316;0,00885034
-3,28169316;-0,03692722
-3,27913316;0,00793481
-3,27657316;0,05279708
-3,27401316;0,00717187
-3,27145316;0,00717187
-3,26889316;0,00717187
-3,26633316;0,00625634
-3,26377316;0,00625634
-3,26121316;-0,03952146
-3,25865316;-0,04028440
-3,25609316;0,00457764
-3,25353316;0,00457764
-3,25097316;0,00366211
-3,24841316;0,00366211
-3,24585316;0,00366211
-3,24329316;0,04852438
-3,24073316;-0,04287839
-3,23817316;0,04760909
-3,23561316;0,00198388
-3,23305316;0,04669333
-3,23049316;0,00091553
-3,22793316;0,00015259
-3,22537316;0,00015259
-3,22281316;0,00015259
-3,22025316;0,00015259
-3,21769316;-0,04654074
-3,21513316;-0,00167847
-3,21257316;-0,00167847
-3,21001316;-0,04730368
-3,20745316;-0,00244165
-3,20489316;-0,04821920
-3,20233316;-0,00335693
-3,19977316;-0,00335693
-3,19721316;-0,00335693
-3,19465316;-0,00427246
-3,19209316;-0,00427246
-3,18953316;-0,00503540
-3,18697316;-0,00595117
-3,18441316;-0,00595117
-3,18185316;-0,00595117
-3,17929316;-0,00671411
-3,17673316;-0,00671411
-3,17417316;-0,05249190
-3,17161316;-0,00762963
-3,16905316;0,03723240
-3,16649316;-0,00854540
-3,16393316;-0,00854540
-3,16137316;-0,00930810
-3,15881316;-0,00930810
-3,15625316;0,03555417
-3,15369316;-0,01022363
-3,15113316;-0,01022363
-3,14857316;-0,01022363
-3,14601316;-0,01113915
-3,14345316;0,03372288
-3,14089316;-0,01190233
-3,13833316;0,03295994
-3,13577316;-0,01281786
-3,13321316;0,03204441
-3,13065316;-0,01358080
-3,12809316;-0,01358080
-3,12553316;-0,01449633
-3,12297316;-0,01449633
-3,12041316;-0,01541185
-3,11785316;-0,01541185
-3,11529316;0,02945030
-3,11273316;-0,01617479
-3,11017316;0,02868748
-3,10761316;-0,01709032
-3,10505316;-0,01709032
-3,10249316;0,02761924
-3,09993316;0,02761924
-3,09737316;0,02670372
-3,09481316;0,02670372
-3,09225316;-0,01892149
-3,08969316;-0,01983702
-3,08713316;-0,01983702
-3,08457316;-0,02059996
-3,08201316;-0,02059996
-3,07945316;0,02426219
-3,07689316;0,02426219
-3,07433316;0,02334666
-3,07177316;0,02334666
-3,06921316;0,02243114
-3,06665316;-0,02319407
-3,06409316;-0,02319407
-3,06153316;-0,02410960
-3,05897316;-0,02410960
-3,05641316;-0,02410960
-3,05385316;0,02075255
-3,05129316;-0,02502525
-3,04873316;0,01983702
-3,04617316;-0,02578807
-3,04361316;0,01907408
-3,04105316;-0,02670372
-3,03849316;0,01815856
-3,03593316;-0,02746665
-3,03337316;-0,02746665
-3,03081316;-0,02746665
-3,02825316;-0,02838218
-3,02569316;0,01648009
-3,02313316;-0,02929771
-3,02057316;-0,03006077
-3,01801316;-0,03006077
-3,01545316;0,01480138
-3,01289316;-0,03097630
-3,01033316;-0,03097630
-3,00777316;-0,03097630
-3,00521316;0,01388597
-3,00265316;0,01297033
-3,00009316;-0,03265488
-2,99753316;0,01220739
-2,99497316;0,01220739
-2,99241316;0,01129180
-2,98985316;0,01129180
-2,98729316;-0,03433329
-2,98473316;0,01052892
-2,98217316;0,05523854
-2,97961316;0,00946075
-2,97705316;0,00946075
-2,97449316;0,00854522
-2,97193316;0,00854522
-2,96937316;0,00778222
-2,96681316;0,00778222
-2,96425316;0,00778222
-2,96169316;0,00778222
-2,95913316;0,00854522
-2,95657316;0,00854522
-2,95401316;0,00946075
-2,95145316;0,05523854
-2,94889316;0,01052892
-2,94633316;0,01052892
-2,94377316;-0,03433329
-2,94121316;0,01129180
-2,93865316;0,01129180
-2,93609316;0,01220739
-2,93353316;0,01220739
-2,93097316;0,01297033
-2,92841316;0,01297033
-2,92585316;0,01388597
-2,92329316;-0,03097630
-2,92073316;-0,03097630
-2,91817316;0,01480138
-2,91561316;-0,03006077
-2,91305316;0,01556444
-2,91049316;0,01556444
-2,90793316;-0,02929771
-2,90537316;0,01648009
-2,90281316;-0,02838218
-2,90025316;0,01739550
-2,89769316;-0,02746665
-2,89513316;-0,02746665
-2,89257316;-0,02670372
-2,89001316;0,01907408
-2,88745316;0,01907408
-2,88489316;-0,02578807
-2,88233316;0,01983702
-2,87977316;-0,02502525
-2,87721316;0,02075255
-2,87465316;-0,02410960
-2,87209316;0,02166820
-2,86953316;0,02166820
-2,86697316;-0,02319407
-2,86441316;0,02243114
-2,86185316;-0,02243102
-2,85929316;0,02334666
-2,85673316;0,02426219
-2,85417316;0,02426219
-2,85161316;0,02426219
-2,84905316;-0,02059996
-2,84649316;0,02502525
-2,84393316;0,02502525
-2,84137316;-0,01983702
-2,83881316;-0,01892149
-2,83625316;0,02670372
-2,83369316;-0,01815856
-2,83113316;-0,01815856
-2,82857316;0,02761924
-2,82601316;-0,01709032
-2,82345316;-0,01709032
-2,82089316;0,02868748
-2,81833316;-0,01617479
-2,81577316;0,02945030
-2,81321316;-0,01541185
-2,81065316;-0,01449633
-2,80809316;-0,01449633
-2,80553316;-0,01358080
-2,80297316;-0,01358080
-2,80041316;-0,01281786
-2,79785316;-0,01281786
-2,79529316;-0,01281786
-2,79273316;-0,01190233
-2,79017316;-0,01190233
-2,78761316;0,03372288
-2,78505316;-0,01113915
-2,78249316;0,03463864
-2,77993316;-0,01022363
-2,77737316;-0,01022363
-2,77481316;0,03555417
-2,77225316;-0,00930810
-2,76969316;-0,05417037
-2,76713316;-0,00854540
-2,76457316;-0,00854540
-2,76201316;-0,00762963
-2,75945316;-0,00671411
-2,75689316;-0,00671411
-2,75433316;-0,00671411
-2,75177316;0,03891110
-2,74921316;-0,00595117
-2,74665316;-0,00595117
-2,74409316;0,03982663
-2,74153316;-0,04989767
-2,73897316;-0,00427246
-2,73641316;-0,00427246
-2,73385316;-0,00335693
-2,73129316;-0,00335693
-2,72873316;-0,04821920
-2,72617316;-0,00244165
-2,72361316;-0,04730368
-2,72105316;-0,00167847
-2,71849316;-0,00167847
-2,71593316;-0,00076294
-2,71337316;0,04501486
-2,71081316;0,00015259
-2,70825316;0,00015259
-2,70569316;0,00015259
-2,70313316;0,00091553
-2,70057316;0,00091553
-2,69801316;0,00198388
-2,69545316;0,00198388
-2,69289316;0,04760909
-2,69033316;0,00274682
-2,68777316;0,04852438
-2,68521316;0,00366211
-2,68265316;0,00366211
-2,68009316;0,00457764
-2,67753316;0,00457764
-2,67497316;-0,04028440
-2,67241316;0,00534082
-2,66985316;0,00625634
-2,66729316;0,00625634
-2,66473316;0,00625634
-2,66217316;0,00717187
-2,65961316;0,00717187
-2,65705316;0,00793481
-2,65449316;0,00793481
-2,65193316;0,05371237
-2,64937316;0,00885034
-2,64681316;0,00885034
-2,64425316;0,00961328
-2,64169316;0,00961328
-2,63913316;0,01052880
-2,63657316;0,01052880
-2,63401316;0,01052880
-2,63145316;0,01144433
-2,62889316;-0,03341770
-2,62633316;0,01220751
-2,62377316;-0,03265476
-2,62121316;0,01312304
-2,61865316;-0,03173923
-2,61609316;0,01403856
-2,61353316;-0,03082371
-2,61097316;-0,03082371
-2,60841316;0,01480126
-2,60585316;-0,03006077
-2,60329316;0,01571703
-2,60073316;-0,02914524
-2,59817316;0,01647997
-2,59561316;0,01647997
-2,59305316;0,01739550
-2,59049316;0,01739550
-2,58793316;-0,02746677
-2,58537316;0,01831102
-2,58281316;-0,02655101
-2,58025316;0,01907420
-2,57769316;-0,02563548
-2,57513316;0,02014232
-2,57257316;-0,02471995
-2,57001316;0,02105761
-2,56745316;0,02105761
-2,56489316;-0,02380443
-2,56233316;0,02182078
-2,55977316;-0,02304149
-2,55721316;-0,06790376
-2,55465316;-0,02212596
-2,55209316;0,02349901
-2,54953316;0,02349901
-2,54697316;0,02441454
-2,54441316;0,02441454
-2,54185316;-0,02044773
-2,53929316;0,02533007
-2,53673316;-0,01953220
-2,53417316;-0,01953220
-2,53161316;-0,01876879
-2,52905316;-0,01876879
-2,52649316;-0,01785326
-2,52393316;0,02792454
-2,52137316;0,02792454
-2,51881316;-0,01693773
-2,51625316;-0,01693773
-2,51369316;0,02868748
-2,51113316;-0,01617479
-2,50857316;-0,01525927
-2,50601316;-0,01525927
-2,50345316;0,03036594
-2,50089316;0,03128147
-2,49833316;0,03128147
-2,49577316;-0,01358080
-2,49321316;0,03219700
-2,49065316;0,03219700
-2,48809316;-0,01266527
-2,48553316;-0,01190186
-2,48297316;-0,01190186
-2,48041316;0,03387594
-2,47785316;0,03479147
-2,47529316;0,03479147
-2,47273316;-0,01007080
-2,47017316;-0,01007080
-2,46761316;-0,00930834
-2,46505316;-0,00930834
-2,46249316;-0,00839281
-2,45993316;-0,00839281
-2,45737316;-0,00747728
-2,45481316;0,03830051
-2,45225316;-0,00656176
-2,44969316;-0,00656176
-2,44713316;-0,00564623
-2,44457316;-0,00656176
-2,44201316;-0,00656176
-2,43945316;0,03830051
-2,43689316;-0,00747728
-2,43433316;0,03723240
-2,43177316;-0,00839281
-2,42921316;-0,00839281
-2,42665316;-0,00930834
-2,42409316;-0,00930834
-2,42153316;-0,01007080
-2,41897316;-0,01007080
-2,41641316;-0,01098633
-2,41385316;-0,01098633
-2,41129316;-0,05676413
-2,40873316;-0,01190186
-2,40617316;-0,01266527
-2,40361316;-0,01266527
-2,40105316;-0,01266527
-2,39849316;-0,01358080
-2,39593316;0,03128147
-2,39337316;0,03128147
-2,39081316;-0,01449633
-2,38825316;-0,01525927
-2,38569316;-0,01525927
-2,38313316;0,02960300
-2,38057316;-0,01617479
-2,37801316;0,02868748
-2,37545316;-0,01693773
-2,37289316;0,02792454
-2,37033316;-0,01785326
-2,36777316;0,02792454
-2,36521316;0,02700901
-2,36265316;-0,01876879
-2,36009316;-0,06439400
-2,35753316;-0,01953220
-2,35497316;0,02533007
-2,35241316;0,02533007
