Temps;A - B
-4,70866580;-0,03265476
-4,70610580;-0,03265476
-4,70354580;0,01312304
-4,70098580;-0,03173923
-4,69842580;0,01403856
-4,69586580;0,01403856
-4,69330580;-0,03082371
-4,69074580;-0,03006077
-4,68818580;-0,03006077
-4,68562580;0,01571703
-4,68306580;-0,02914524
-4,68050580;0,01647997
-4,67794580;0,01739550
-4,67538580;0,01739550
-4,67282580;0,01739550
-4,67026580;0,01831102
-4,66770580;0,01831102
-4,66514580;0,01831102
-4,66258580;0,01907420
-4,66002580;-0,02563548
-4,65746580;0,02014232
-4,65490580;0,02014232
-4,65234580;0,02105761
-4,64978580;0,02105761
-4,64722580;0,02182078
-4,64466580;0,02182078
-4,64210580;0,02273631
-4,63954580;-0,02304149
-4,63698580;-0,02212596
-4,63442580;-0,02212596
-4,63186580;-0,02136326
-4,62930580;0,02441454
-4,62674580;0,02441454
-4,62418580;0,02441454
-4,62162580;0,02533007
-4,61906580;-0,01953220
-4,61650580;-0,01953220
-4,61394580;-0,01876879
-4,61138580;-0,01785326
-4,60882580;-0,01785326
-4,60626580;0,02792454
-4,60370580;0,02792454
-4,60114580;0,02868748
-4,59858580;-0,01693773
-4,59602580;-0,01617479
-4,59346580;0,02960300
-4,59090580;-0,01525927
-4,58834580;0,03036594
-4,58578580;0,03128147
-4,58322580;0,03128147
-4,58066580;0,03128147
-4,57810580;-0,01358080
-4,57554580;0,03219700
-4,57298580;-0,01266527
-4,57042580;-0,01266527
-4,56786580;-0,01190186
-4,56530580;-0,01190186
-4,56274580;0,03387594
-4,56018580;0,03479147
-4,55762580;0,03479147
-4,55506580;-0,01007080
-4,55250580;0,03555393
-4,54994580;-0,00930834
-4,54738580;-0,00930834
-4,54482580;-0,00839281
-4,54226580;-0,00839281
-4,53970580;0,03830051
-4,53714580;-0,00747728
-4,53458581;0,03830051
-4,53202581;-0,00656176
-4,52946581;-0,00564623
-4,52690581;0,03921604
-4,52434581;-0,00656176
-4,52178581;-0,00747728
-4,51922581;-0,00747728
-4,51666581;0,03723240
-4,51410581;-0,00839281
-4,51154581;-0,00839281
-4,50898581;-0,00930834
-4,50642581;0,03555393
-4,50386581;-0,01007080
-4,50130581;0,03479147
-4,49874581;0,03479147
-4,49618581;-0,01098633
-4,49362581;0,03387594
-4,49106581;-0,01190186
-4,48850581;-0,01266527
-4,48594581;-0,01266527
-4,48338581;-0,01266527
-4,48082581;0,03219700
-4,47826581;0,03128147
-4,47570581;0,03128147
-4,47314581;-0,01449633
-4,47058581;0,03036594
-4,46802581;-0,01525927
-4,46546581;0,02960300
-4,46290581;-0,01617479
-4,46034581;-0,01617479
-4,45778581;-0,01693773
-4,45522581;-0,01693773
-4,45266581;-0,01785326
-4,45010581;-0,01785326
-4,44754581;-0,01876879
-4,44498581;-0,01876879
-4,44242581;0,02609301
-4,43986581;-0,01953220
-4,43730581;-0,01953220
-4,43474581;-0,02044773
-4,43218581;0,02441454
-4,42962581;0,02441454
-4,42706581;-0,02136326
-4,42450581;-0,02136326
-4,42194581;0,02349901
-4,41938581;-0,02304149
-4,41682581;-0,02304149
-4,41426581;0,02182078
-4,41170581;-0,02380443
-4,40914581;0,02105761
-4,40658581;0,02105761
-4,40402581;0,02105761
-4,40146581;0,02014232
-4,39890581;-0,02563548
-4,39634581;-0,02655101
-4,39378581;0,01907420
-4,39122581;-0,02655101
-4,38866581;0,01831102
-4,38610581;0,01739550
-4,38354581;0,01739550
-4,38098581;-0,02838230
-4,37842581;-0,02838230
-4,37586581;-0,02914524
-4,37330581;0,01571703
-4,37074581;0,01571703
-4,36818581;0,01480126
-4,36562581;0,01480126
-4,36306581;-0,03082371
-4,36050581;0,01403856
-4,35794581;-0,03173923
-4,35538581;0,01312304
-4,35282581;-0,03265476
-4,35026581;0,01220751
-4,34770581;-0,03341770
-4,34514581;0,01144433
-4,34258581;-0,03433347
-4,34002581;0,01052880
-4,33746581;-0,03433347
-4,33490581;0,01052880
-4,33234581;0,00961328
-4,32978581;-0,03601193
-4,32722581;0,00885034
-4,32466581;0,00885034
-4,32210581;0,00793481
-4,31954581;-0,03769040
-4,31698581;0,00793481
-4,31442581;0,00717187
-4,31186581;0,00717187
-4,30930581;0,05203414
-4,30674581;0,00625634
-4,30418581;0,00534082
-4,30162581;0,00534082
-4,29906581;-0,04028440
-4,29650581;0,00457764
-4,29394581;0,00457764
-4,29138581;0,00366211
-4,28882581;0,00366211
-4,28626581;0,04852438
-4,28370581;0,00274682
-4,28114581;0,00198388
-4,27858581;0,00198388
-4,27602581;0,00198388
-4,27346581;0,00091553
-4,27090581;0,00091553
-4,26834581;0,00015259
-4,26578581;0,00015259
-4,26322581;0,04501486
-4,26066581;-0,00076294
-4,25810581;-0,00076294
-4,25554581;-0,00167847
-4,25298581;-0,04730368
-4,25042581;-0,00244165
-4,24786581;0,04242063
-4,24530581;-0,00335693
-4,24274581;-0,00335693
-4,24018581;-0,00335693
-4,23762581;-0,00427246
-4,23506581;-0,04989767
-4,23250581;-0,04989767
-4,22994581;-0,05081320
-4,22738581;-0,00595117
-4,22482581;0,03891110
-4,22226581;0,03891110
-4,21970581;-0,00671411
-4,21714581;-0,00671411
-4,21458581;0,03814816
-4,21202581;-0,00762963
-4,20946581;-0,00854540
-4,20690581;0,03631687
-4,20434581;0,03631687
-4,20178581;-0,00930810
-4,19922581;-0,00930810
-4,19666581;-0,01022363
-4,19410581;-0,01022363
-4,19154581;0,03463864
-4,18898581;-0,01113915
-4,18642581;0,03372288
-4,18386581;-0,01190233
-4,18130581;0,03295994
-4,17874581;-0,01281786
-4,17618581;-0,01281786
-4,17362581;0,03204441
-4,17106581;-0,01358080
-4,16850581;0,03128147
-4,16594581;-0,01449633
-4,16338581;0,03036582
-4,16082581;-0,01541185
-4,15826581;0,02945030
-4,15570581;-0,01617479
-4,15314581;0,02868748
-4,15058581;0,02868748
-4,14802581;-0,01709032
-4,14546581;0,02761924
-4,14290581;0,02761924
-4,14034581;0,02670372
-4,13778581;0,02670372
-4,13522581;0,02594066
-4,13266581;0,02594066
-4,13010581;0,02594066
-4,12754581;0,02502525
-4,12498581;-0,02059996
-4,12242581;-0,02059996
-4,11986581;0,02426219
-4,11730581;-0,02151561
-4,11474581;-0,02151561
-4,11218581;0,02334666
-4,10962581;0,02243114
-4,10706581;-0,02319407
-4,10450581;0,02166820
-4,10194581;-0,02410960
-4,09938581;-0,02410960
-4,09682581;0,02075255
-4,09426581;0,02075255
-4,09170581;0,01983702
-4,08914581;0,01983702
-4,08658581;0,01907408
-4,08402581;0,01907408
-4,08146581;0,01815856
-4,07890581;-0,02746665
-4,07634581;-0,02746665
-4,07378581;0,01739550
-4,07122581;0,01739550
-4,06866581;-0,02838218
-4,06610581;0,01648009
-4,06354581;0,01556444
-4,06098581;-0,03006077
-4,05842581;0,01480138
-4,05586581;0,01480138
-4,05330581;-0,03097630
-4,05074581;0,01388597
-4,04818581;0,01388597
-4,04562581;0,05874813
-4,04306581;0,01297033
-4,04050581;0,01220739
-4,03794581;0,01220739
-4,03538581;0,01220739
-4,03282581;0,01129180
-4,03026581;-0,03433329
-4,02770581;-0,03433329
-4,02514581;0,01052892
-4,02258581;0,05523854
-4,02002581;0,00946075
-4,01746581;0,00946075
-4,01490581;0,00854522
-4,01234581;0,00778222
-4,00978581;0,00778222
-4,00722581;0,00778222
-4,00466581;0,00778222
-4,00210581;0,00854522
-3,99954581;0,00854522
-3,99698581;0,05432296
-3,99442581;0,00946075
-3,99186581;0,01052892
-3,98930581;0,01052892
-3,98674581;0,01052892
-3,98418581;0,01129180
-3,98162581;0,01129180
-3,97906581;0,01220739
-3,97650581;0,01220739
-3,97394581;0,01297033
-3,97138581;0,01297033
-3,96882581;0,01388597
-3,96626581;0,01388597
-3,96370581;0,01388597
-3,96114581;-0,03097630
-3,95858581;0,01480138
-3,95602581;-0,03006077
-3,95346581;0,01556444
-3,95090581;-0,02929771
-3,94834581;0,01648009
-3,94578581;0,01648009
-3,94322581;0,01739550
-3,94066581;-0,02746665
-3,93810581;0,01815856
-3,93554581;0,01815856
-3,93298581;-0,02670372
-3,93042581;0,01907408
-3,92786581;-0,02578807
-3,92530581;-0,02578807
-3,92274581;0,06561482
-3,92018581;0,02075255
-3,91762581;-0,02410960
-3,91506581;-0,02410960
-3,91250581;0,02166820
-3,90994581;-0,02319407
-3,90738581;0,02243114
-3,90482581;0,02243114
-3,90226581;-0,02243102
-3,89970581;0,02334666
-3,89714581;0,02426219
-3,89458581;-0,02059996
-3,89202581;-0,02059996
-3,88946581;0,02502525
-3,88690581;0,02502525
-3,88434581;-0,01983702
-3,88178581;0,02594066
-3,87922581;-0,01892149
-3,87666581;0,02670372
-3,87410581;-0,01815856
-3,87154581;0,02761924
-3,86898581;-0,01709032
-3,86642581;-0,01709032
-3,86386581;0,02868748
-3,86130581;0,02868748
-3,85874581;-0,06103694
-3,85618581;-0,01541185
-3,85362581;-0,01541185
-3,85106581;-0,01449633
-3,84850581;0,03128147
-3,84594581;-0,01358080
-3,84338581;-0,01358080
-3,84082581;-0,01281786
-3,83826581;-0,01281786
-3,83570581;0,03295994
-3,83314581;-0,01190233
-3,83058581;-0,01190233
-3,82802581;-0,01113915
-3,82546581;0,03463864
-3,82290581;-0,01022363
-3,82034581;-0,01022363
-3,81778581;-0,01022363
-3,81522581;-0,00930810
-3,81266581;-0,00930810
-3,81010581;-0,00854540
-3,80754581;-0,00854540
-3,80498581;-0,00762963
-3,80242581;-0,00762963
-3,79986581;0,03814816
-3,79730581;-0,00671411
-3,79474581;-0,00671411
-3,79218581;0,03891110
-3,78962581;0,03982663
-3,78706581;-0,00503540
-3,78450581;-0,00503540
-3,78194581;-0,00427246
-3,77938581;-0,00427246
-3,77682581;-0,00335693
-3,77426581;-0,00335693
-3,77170581;-0,00335693
-3,76914581;-0,00244165
-3,76658581;-0,00244165
-3,76402581;-0,04730368
-3,76146581;-0,00167847
-3,75890581;-0,00167847
-3,75634581;-0,00076294
-3,75378581;0,00015259
-3,75122581;0,00015259
-3,74866581;0,00015259
-3,74610581;0,00091553
-3,74354581;0,00091553
-3,74098581;-0,04379392
-3,73842581;0,00198388
-3,73586581;0,00274682
-3,73330581;0,00274682
-3,73074581;0,04852438
-3,72818581;0,00366211
-3,72562581;0,00366211
-3,72306581;0,00366211
-3,72050581;0,00457764
-3,71794581;0,00457764
-3,71538581;0,00534082
-3,71282581;-0,03952146
-3,71026581;0,00625634
-3,70770581;0,05203414
-3,70514581;0,00717187
-3,70258581;0,00717187
-3,70002581;0,05279708
-3,69746581;0,00793481
-3,69490581;0,00793481
-3,69234581;0,00885034
-3,68978581;0,00885034
-3,68722581;0,05447555
-3,68466581;0,00961328
-3,68210581;0,01052880
-3,67954581;0,01052880
-3,67698581;-0,03433347
-3,67442581;0,01144433
-3,67186581;-0,03341770
-3,66930581;-0,03341770
-3,66674581;0,01220751
-3,66418581;-0,03265476
-3,66162581;0,01312304
-3,65906581;-0,03173923
-3,65650581;0,01403856
-3,65394581;-0,03082371
-3,65138581;0,01480126
-3,64882581;0,01480126
-3,64626581;0,01571703
-3,64370581;-0,02914524
-3,64114581;-0,02914524
-3,63858581;0,01647997
-3,63602581;0,01739550
-3,63346581;0,01739550
-3,63090581;-0,02746677
-3,62834581;0,01831102
-3,62578581;0,01831102
-3,62322581;0,01907420
-3,62066581;0,01907420
-3,61810581;0,02014232
-3,61554581;0,02014232
-3,61298581;0,02105761
-3,61042581;0,02105761
-3,60786581;0,02105761
-3,60530581;0,02182078
-3,60274581;-0,02304149
-3,60018581;0,02273631
-3,59762581;-0,02212596
-3,59506581;-0,02212596
-3,59250581;-0,02136326
-3,58994581;-0,02136326
-3,58738581;0,02441454
-3,58482581;0,02441454
-3,58226581;-0,02044773
-3,57970581;-0,01953220
-3,57714581;-0,01953220
-3,57458581;0,02609301
-3,57202581;-0,01876879
-3,56946581;0,02700901
-3,56690581;-0,01785326
-3,56434581;0,02792454
-3,56178581;-0,01693773
-3,55922581;-0,01693773
-3,55666581;0,02868748
-3,55410581;-0,01617479
-3,55154581;0,02960300
-3,54898581;-0,01525927
-3,54642581;-0,01449633
-3,54386581;-0,01449633
-3,54130581;0,03128147
-3,53874581;0,03128147
-3,53618581;0,03219700
-3,53362581;0,03219700
-3,53106581;-0,01266527
-3,52850581;-0,05752707
-3,52594581;-0,01190186
-3,52338581;-0,01190186
-3,52082581;-0,01098633
-3,51826581;0,03479147
-3,51570581;0,03479147
-3,51314581;0,03555393
-3,51058581;0,03555393
-3,50802581;-0,00930834
-3,50546581;0,03646946
-3,50290581;-0,00839281
-3,50034581;-0,00747728
-3,49778581;0,03830051
-3,49522581;0,03830051
-3,49266581;0,03830051
-3,49010581;-0,00656176
-3,48754581;-0,05142403
-3,48498581;-0,00656176
-3,48242581;0,03830051
-3,47986581;0,03830051
-3,47730581;-0,00839281
-3,47474581;-0,00839281
-3,47218581;-0,00839281
-3,46962581;-0,00930834
-3,46706581;-0,00930834
-3,46450581;-0,01007080
-3,46194581;0,03555393
-3,45938581;0,03479147
-3,45682581;0,03479147
-3,45426581;0,03387594
-3,45170581;0,03387594
-3,44914581;-0,01190186
-3,44658581;-0,01266527
-3,44402581;0,03219700
-3,44146581;0,03219700
-3,43890581;0,03128147
-3,43634581;-0,01358080
-3,43378581;0,03128147
-3,43122581;-0,01449633
-3,42866581;0,03036594
-3,42610581;-0,01525927
-3,42354581;0,02960300
-3,42098581;-0,01617479
-3,41842581;-0,01693773
-3,41586581;-0,01693773
-3,41330581;0,02792454
-3,41074581;-0,01785326
-3,40818581;0,02700901
-3,40562581;-0,01876879
-3,40306581;-0,01876879
-3,40050581;-0,01953220
-3,39794581;-0,01953220
-3,39538581;0,02533007
-3,39282581;-0,02044773
-3,39026581;0,02441454
-3,38770581;0,02441454
-3,38514581;-0,02136326
-3,38258581;0,02349901
-3,38002581;-0,02212596
-3,37746581;-0,02304149
-3,37490581;0,02182078
-3,37234581;0,02182078
-3,36978581;-0,02380443
-3,36722581;0,02105761
-3,36466581;0,02105761
-3,36210581;0,02105761
-3,35954581;0,02014232
-3,35698581;-0,02563548
-3,35442581;-0,02655101
-3,35186581;-0,02655101
-3,34930581;0,01831102
-3,34674581;0,01739550
-3,34418581;0,01739550
-3,34162581;0,01739550
-3,33906581;0,06225777
-3,33650581;0,01647997
-3,33394581;0,01571703
-3,33138581;0,01571703
-3,32882581;-0,03006077
-3,32626581;0,01480126
-3,32370581;-0,03082371
-3,32114581;0,01403856
-3,31858581;0,01403856
-3,31602581;0,01403856
-3,31346581;0,01312304
-3,31090581;-0,03265476
-3,30834581;0,01220751
-3,30578581;-0,03341770
-3,30322581;0,01144433
-3,30066581;-0,03433347
-3,29810581;-0,03433347
-3,29554581;0,01052880
-3,29298581;0,05539107
-3,29042581;0,00961328
-3,28786581;-0,03601193
-3,28530581;0,00885034
-3,28274581;0,00885034
-3,28018581;0,00793481
-3,27762581;0,00717187
-3,27506581;0,00717187
-3,27250581;0,00717187
-3,26994581;0,00717187
-3,26738581;0,00625634
-3,26482581;0,00625634
-3,26226581;0,00534082
-3,25970581;0,05020285
-3,25714581;0,00457764
-3,25458581;0,00457764
-3,25202581;0,00366211
-3,24946581;0,00366211
-3,24690581;0,00366211
-3,24434581;0,00274682
-3,24178581;0,00274682
-3,23922581;-0,04287839
-3,23666581;0,00198388
-3,23410581;0,04669333
-3,23154581;0,00091553
-3,22898581;0,00015259
-3,22642581;0,00015259
-3,22386581;0,00015259
-3,22130581;-0,00076294
-3,21874581;-0,00076294
-3,21618581;-0,04654074
-3,21362581;-0,00167847
-3,21106581;-0,00244165
-3,20850581;-0,00244165
-3,20594581;0,04242063
-3,20338581;-0,00335693
-3,20082581;-0,00335693
-3,19826581;0,04150534
-3,19570581;-0,00427246
-3,19314581;-0,04989767
-3,19058581;-0,00503540
-3,18802581;-0,05081320
-3,18546581;-0,00595117
-3,18290581;-0,00671411
-3,18034581;-0,00671411
-3,17778581;-0,00671411
-3,17522581;0,03814816
-3,17266581;-0,00762963
-3,17010581;-0,00762963
-3,16754581;-0,00854540
-3,16498581;-0,00854540
-3,16242581;-0,00930810
-3,15986581;0,03555417
-3,15730581;-0,01022363
-3,15474581;-0,01022363
-3,15218581;-0,01022363
-3,14962581;-0,01113915
-3,14706581;-0,01190233
-3,14450581;-0,01190233
-3,14194581;-0,01190233
-3,13938581;-0,05768013
-3,13682581;-0,01281786
-3,13426581;0,03204441
-3,13170581;-0,01358080
-3,12914581;-0,01358080
-3,12658581;-0,01449633
-3,12402581;0,03036582
-3,12146581;-0,01541185
-3,11890581;-0,01541185
-3,11634581;-0,01541185
-3,11378581;0,02868748
-3,11122581;-0,01709032
-3,10866581;-0,01709032
-3,10610581;0,02761924
-3,10354581;0,02761924
-3,10098581;0,02761924
-3,09842581;-0,01815856
-3,09586581;0,02594066
-3,09330581;0,02594066
-3,09074581;0,02594066
-3,08818581;0,02502525
-3,08562581;-0,02059996
-3,08306581;-0,02059996
-3,08050581;0,02426219
-3,07794581;-0,02151561
-3,07538581;0,02334666
-3,07282581;-0,02243102
-3,07026581;0,02243114
-3,06770581;0,02243114
-3,06514581;-0,02319407
-3,06258581;0,02166820
-3,06002581;-0,02410960
-3,05746581;0,02075255
-3,05490581;0,02075255
-3,05234581;0,02075255
-3,04978581;-0,02578807
-3,04722581;0,01907408
-3,04466581;0,01907408
-3,04210581;-0,02670372
-3,03954581;0,01815856
-3,03698581;-0,02746665
-3,03442581;-0,02746665
-3,03186581;0,01739550
-3,02930581;-0,02838218
-3,02674581;-0,07415998
-3,02418581;-0,02929771
-3,02162581;-0,03006077
-3,01906581;-0,03006077
-3,01650581;-0,03006077
-3,01394581;0,01480138
-3,01138581;0,01388597
-3,00882581;0,01388597
-3,00626581;0,01388597
-3,00370581;0,01297033
-3,00114581;0,01297033
-2,99858581;0,01220739
-2,99602581;-0,03357041
-2,99346581;0,01129180
-2,99090581;0,01129180
-2,98834581;-0,03433329
-2,98578581;0,01052892
-2,98322581;0,01052892
-2,98066581;0,00946075
-2,97810581;-0,03631699
-2,97554581;0,00854522
-2,97298581;0,00854522
-2,97042581;0,00778222
-2,96786581;0,00778222
-2,96530581;0,00778222
-2,96274581;0,00778222
-2,96018581;0,00854522
-2,95762581;0,00854522
-2,95506581;0,00946075
-2,95250581;0,00946075
-2,94994581;0,01052892
-2,94738581;0,01052892
-2,94482581;0,01129180
-2,94226581;0,01129180
-2,93970581;0,01129180
-2,93714581;0,01220739
-2,93458581;-0,03265488
-2,93202581;0,01220739
-2,92946581;-0,03189182
-2,92690581;0,01388597
-2,92434581;0,01388597
-2,92178581;-0,03097630
-2,91922581;0,01480138
-2,91666581;0,01480138
-2,91410581;-0,03006077
-2,91154581;0,01556444
-2,90898581;0,01648009
-2,90642581;0,01648009
-2,90386581;-0,02838218
-2,90130581;0,01739550
-2,89874581;-0,02746665
-2,89618581;-0,02746665
-2,89362581;-0,07232893
-2,89106581;-0,02670372
-2,88850582;-0,02578807
-2,88594582;-0,02578807
-2,88338582;0,01983702
-2,88082582;0,02075255
-2,87826582;-0,02410960
-2,87570582;0,02075255
-2,87314582;-0,02410960
-2,87058582;0,02166820
-2,86802582;-0,02319407
-2,86546582;-0,02319407
-2,86290582;-0,02243102
-2,86034582;0,02334666
-2,85778582;-0,02151561
-2,85522582;0,02426219
-2,85266582;-0,02059996
-2,85010582;-0,02059996
-2,84754582;0,02502525
-2,84498582;0,02502525
-2,84242582;0,02594066
-2,83986582;0,02594066
-2,83730582;0,02670372
-2,83474582;-0,01815856
-2,83218582;0,02761924
-2,82962582;0,02761924
-2,82706582;0,02761924
-2,82450582;0,02868748
-2,82194582;0,02868748
-2,81938582;-0,01617479
-2,81682582;-0,01541185
-2,81426582;-0,01541185
-2,81170582;0,03036582
-2,80914582;-0,01449633
-2,80658582;0,03128147
-2,80402582;-0,01358080
-2,80146582;-0,01358080
-2,79890582;-0,01281786
-2,79634582;-0,01281786
-2,79378582;0,03295994
-2,79122582;-0,01190233
-2,78866582;0,03372288
-2,78610582;-0,01113915
-2,78354582;-0,05600142
-2,78098582;-0,01022363
-2,77842582;-0,01022363
-2,77586582;0,03555417
-2,77330582;-0,00930810
-2,77074582;-0,00930810
-2,76818582;-0,00854540
-2,76562582;-0,05340743
-2,76306582;-0,00762963
-2,76050582;0,03814816
-2,75794582;-0,00671411
-2,75538582;-0,00671411
-2,75282582;0,03891110
-2,75026582;-0,00595117
-2,74770582;-0,00595117
-2,74514582;-0,00503540
-2,74258582;-0,04989767
-2,74002582;-0,00427246
-2,73746582;-0,00427246
-2,73490582;-0,00335693
-2,73234582;-0,00335693
-2,72978582;0,04242063
-2,72722582;-0,00244165
-2,72466582;-0,04730368
-2,72210582;-0,04730368
-2,71954582;-0,00167847
-2,71698582;-0,00076294
-2,71442582;-0,00076294
-2,71186582;0,00015259
-2,70930582;0,00015259
-2,70674582;-0,04470968
-2,70418582;0,00091553
-2,70162582;0,04669333
-2,69906582;0,04669333
-2,69650582;0,00198388
-2,69394582;-0,04287839
-2,69138582;0,00274682
-2,68882582;0,00366211
-2,68626582;0,00366211
-2,68370582;0,00366211
-2,68114582;0,04943991
-2,67858582;0,00457764
-2,67602582;0,00457764
-2,67346582;0,00534082
-2,67090582;0,00534082
-2,66834582;0,00625634
-2,66578582;0,00625634
-2,66322582;0,00717187
-2,66066582;0,00717187
-2,65810582;0,00793481
-2,65554582;0,00793481
-2,65298582;-0,03692722
-2,65042582;0,00885034
-2,64786582;0,05447555
-2,64530582;-0,03601193
-2,64274582;0,00961328
-2,64018582;0,01052880
-2,63762582;0,01052880
-2,63506582;-0,03433347
-2,63250582;-0,03341770
-2,62994582;-0,03341770
-2,62738582;0,01220751
-2,62482582;-0,03265476
-2,62226582;-0,03265476
-2,61970582;-0,03173923
-2,61714582;-0,03173923
-2,61458582;0,01403856
-2,61202582;-0,03082371
-2,60946582;-0,03006077
-2,60690582;0,01571703
-2,60434582;0,01571703
-2,60178582;-0,02914524
-2,59922582;0,01647997
-2,59666582;0,06225777
-2,59410582;0,01739550
-2,59154582;0,01739550
-2,58898582;0,01739550
-2,58642582;0,01831102
-2,58386582;0,01831102
-2,58130582;-0,02655101
-2,57874582;-0,02563548
-2,57618582;0,02014232
-2,57362582;0,02014232
-2,57106582;0,06591988
-2,56850582;0,02105761
-2,56594582;0,02105761
-2,56338582;0,02182078
-2,56082582;-0,02304149
-2,55826582;0,02273631
-2,55570582;-0,02212596
-2,55314582;0,02349901
-2,55058582;0,02349901
-2,54802582;0,02441454
-2,54546582;0,02441454
-2,54290582;0,02441454
-2,54034582;0,02533007
-2,53778582;0,02533007
-2,53522582;-0,01953220
-2,53266582;-0,01876879
-2,53010582;-0,01876879
-2,52754582;-0,01785326
-2,52498582;-0,01785326
-2,52242582;-0,01693773
-2,51986582;-0,01693773
-2,51730582;-0,01693773
-2,51474582;-0,01617479
-2,51218582;0,02960300
-2,50962582;-0,01525927
-2,50706582;0,03036594
-2,50450582;-0,01449633
-2,50194582;-0,01449633
-2,49938582;0,03128147
-2,49682582;-0,01358080
-2,49426582;0,03219700
-2,49170582;-0,01266527
-2,48914582;-0,01266527
-2,48658582;-0,05752707
-2,48402582;0,03387594
-2,48146582;-0,05676413
-2,47890582;0,03479147
-2,47634582;0,03479147
-2,47378582;-0,01007080
-2,47122582;-0,01007080
-2,46866582;-0,00930834
-2,46610582;-0,00930834
-2,46354582;-0,00839281
-2,46098582;0,03723240
-2,45842582;-0,00747728
-2,45586582;0,03830051
-2,45330582;0,03830051
-2,45074582;0,03921604
-2,44818582;0,03921604
-2,44562582;-0,00656176
-2,44306582;-0,00656176
-2,44050582;0,03830051
-2,43794582;-0,00747728
-2,43538582;0,03723240
-2,43282582;-0,00839281
-2,43026582;-0,00930834
-2,42770582;-0,00930834
-2,42514582;0,03555393
-2,42258582;0,03555393
-2,42002582;0,03479147
-2,41746582;0,03479147
-2,41490582;-0,01098633
-2,41234582;0,03387594
-2,40978582;-0,01190186
-2,40722582;-0,05752707
-2,40466582;-0,01266527
-2,40210582;0,03219700
-2,39954582;0,03219700
-2,39698582;0,03128147
-2,39442582;-0,01449633
-2,39186582;-0,01449633
-2,38930582;-0,01525927
-2,38674582;-0,01525927
-2,38418582;-0,01525927
-2,38162582;-0,01617479
-2,37906582;0,02868748
-2,37650582;-0,01693773
-2,37394582;0,02792454
-2,37138582;0,02792454
-2,36882582;-0,01785326
-2,36626582;0,02700901
-2,36370582;-0,01876879
-2,36114582;-0,06439400
-2,35858582;-0,01953220
-2,35602582;0,02533007
-2,35346582;-0,02044773
-2,35090582;0,02441454
-2,34834582;0,02441454
-2,34578582;0,02349901
