Temps;Canal A
(ms);(V)

-5,00311190;1,45939500
-5,00183190;1,45939500
-5,00055190;1,45939500
-4,99927190;1,45939500
-4,99799190;1,45939500
-4,99671190;1,45939500
-4,99543190;1,45939500
-4,99415190;1,45939500
-4,99287190;1,45939500
-4,99159190;1,45939500
-4,99031190;1,45939500
-4,98903190;1,45939500
-4,98775190;1,45939500
-4,98647190;1,45939500
-4,98519190;1,45939500
-4,98391190;1,36814500
-4,98263190;1,45939500
-4,98135190;1,36814500
-4,98007190;1,45939500
-4,97879190;1,45939500
-4,97751190;1,45939500
-4,97623190;1,45939500
-4,97495190;1,36814500
-4,97367190;1,45939500
-4,97239190;1,45939500
-4,97111190;1,45939500
-4,96983190;1,36814500
-4,96855190;1,36814500
-4,96727190;1,45939500
-4,96599190;1,45939500
-4,96471190;1,45939500
-4,96343190;1,45939500
-4,96215190;1,36814500
-4,96087190;1,45939500
-4,95959190;1,45939500
-4,95831190;1,45939500
-4,95703190;1,45939500
-4,95575190;1,45939500
-4,95447190;1,45939500
-4,95319190;1,45939500
-4,95191190;1,36814500
-4,95063190;1,45939500
-4,94935190;1,45939500
-4,94807190;1,45939500
-4,94679190;1,45939500
-4,94551190;1,45939500
-4,94423190;1,45939500
-4,94295190;1,36814500
-4,94167190;1,45939500
-4,94039190;1,45939500
-4,93911190;1,45939500
-4,93783190;1,36814500
-4,93655190;1,45939500
-4,93527190;1,45939500
-4,93399190;1,45939500
-4,93271190;1,45939500
-4,93143190;1,45939500
-4,93015190;1,45939500
-4,92887190;1,45939500
-4,92759190;1,45939500
-4,92631190;1,45939500
-4,92503190;1,45939500
-4,92375190;1,45939500
-4,92247190;1,45939500
-4,92119190;1,45939500
-4,91991190;1,45939500
-4,91863190;1,45939500
-4,91735190;1,45939500
-4,91607190;1,36814500
-4,91479190;1,45939500
-4,91351190;1,45939500
-4,91223190;1,45939500
-4,91095190;1,45939500
-4,90967190;1,45939500
-4,90839190;1,36814500
-4,90711190;1,36814500
-4,90583190;1,45939500
-4,90455190;1,36814500
-4,90327190;1,45939500
-4,90199190;1,45939500
-4,90071190;1,45939500
-4,89943190;1,45939500
-4,89815190;1,36814500
-4,89687190;1,36814500
-4,89559190;1,45939500
-4,89431190;1,45939500
-4,89303190;1,45939500
-4,89175190;1,36814500
-4,89047190;1,45939500
-4,88919190;1,45939500
-4,88791190;1,45939500
-4,88663190;1,45939500
-4,88535190;1,45939500
-4,88407190;1,45939500
-4,88279190;1,45939500
-4,88151190;1,45939500
-4,88023190;1,36814500
-4,87895190;1,45939500
-4,87767190;1,36814500
-4,87639190;1,45939500
-4,87511190;1,45939500
-4,87383190;1,45939500
-4,87255190;1,45939500
-4,87127190;1,45939500
-4,86999190;1,45939500
-4,86871190;1,45939500
-4,86743190;1,36814500
-4,86615190;1,45939500
-4,86487190;1,36814500
-4,86359190;1,45939500
-4,86231190;1,45939500
-4,86103190;1,45939500
-4,85975190;1,45939500
-4,85847190;1,36814500
-4,85719190;1,45939500
-4,85591190;1,36814500
-4,85463190;1,45939500
-4,85335190;1,45939500
