Temps;Canal A
(ms);(V)

-5,00301784;1,45939500
-5,00173784;1,36814500
-5,00045784;1,45939500
-4,99917784;1,36814500
-4,99789784;1,45939500
-4,99661784;1,36814500
-4,99533784;1,36814500
-4,99405784;1,36814500
-4,99277784;1,45939500
-4,99149784;1,36814500
-4,99021784;1,36814500
-4,98893784;1,36814500
-4,98765784;1,45939500
-4,98637784;1,45939500
-4,98509784;1,36814500
-4,98381784;1,36814500
-4,98253784;1,45939500
-4,98125784;1,45939500
-4,97997784;1,36814500
-4,97869784;1,45939500
-4,97741784;1,36814500
-4,97613784;1,45939500
-4,97485784;1,36814500
-4,97357784;1,45939500
-4,97229784;1,45939500
-4,97101784;1,45939500
-4,96973784;1,36814500
-4,96845784;1,45939500
-4,96717784;1,45939500
-4,96589784;1,36814500
-4,96461784;1,45939500
-4,96333784;1,36814500
-4,96205784;1,36814500
-4,96077784;1,36814500
-4,95949784;1,45939500
-4,95821784;1,45939500
-4,95693784;1,36814500
-4,95565784;1,36814500
-4,95437784;1,36814500
-4,95309784;1,36814500
-4,95181784;1,36814500
-4,95053784;1,36814500
-4,94925784;1,36814500
-4,94797784;1,36814500
-4,94669784;1,36814500
-4,94541784;1,45939500
-4,94413784;1,45939500
-4,94285784;1,36814500
-4,94157784;1,36814500
-4,94029784;1,36814500
-4,93901784;1,36814500
-4,93773784;1,36814500
-4,93645784;1,36814500
-4,93517784;1,45939500
-4,93389784;1,36814500
-4,93261784;1,45939500
-4,93133784;1,36814500
-4,93005784;1,36814500
-4,92877784;1,45939500
-4,92749784;1,36814500
-4,92621784;1,45939500
-4,92493784;1,45939500
-4,92365784;1,36814500
-4,92237784;1,36814500
-4,92109784;1,36814500
-4,91981784;1,36814500
-4,91853784;1,36814500
-4,91725784;1,36814500
-4,91597784;1,36814500
-4,91469784;1,36814500
-4,91341784;1,36814500
-4,91213784;1,45939500
-4,91085784;1,45939500
-4,90957784;1,36814500
-4,90829784;1,36814500
-4,90701784;1,36814500
-4,90573784;1,45939500
-4,90445784;1,36814500
-4,90317784;1,36814500
-4,90189784;1,45939500
-4,90061784;1,45939500
-4,89933784;1,36814500
-4,89805784;1,45939500
-4,89677784;1,45939500
-4,89549784;1,36814500
-4,89421784;1,45939500
-4,89293784;1,45939500
-4,89165784;1,45939500
-4,89037784;1,45939500
-4,88909784;1,36814500
-4,88781784;1,36814500
-4,88653784;1,36814500
-4,88525784;1,36814500
-4,88397784;1,36814500
-4,88269784;1,36814500
-4,88141784;1,36814500
-4,88013784;1,36814500
-4,87885784;1,36814500
-4,87757784;1,36814500
-4,87629784;1,36814500
-4,87501784;1,36814500
-4,87373784;1,45939500
-4,87245784;1,36814500
-4,87117784;1,45939500
-4,86989784;1,36814500
-4,86861784;1,36814500
-4,86733784;1,36814500
-4,86605784;1,36814500
-4,86477784;1,45939500
-4,86349784;1,45939500
-4,86221784;1,36814500
-4,86093784;1,45939500
-4,85965784;1,36814500
-4,85837784;1,36814500
-4,85709784;1,36814500
-4,85581784;1,45939500
-4,85453784;1,45939500
-4,85325784;1,45939500
