Temps;Canal A
(ms);(V)

-5,00316685;1,36814500
-5,00188685;1,45939500
-5,00060685;1,45939500
-4,99932685;1,45939500
-4,99804685;1,36814500
-4,99676685;1,45939500
-4,99548685;1,36814500
-4,99420685;1,45939500
-4,99292685;1,36814500
-4,99164685;1,45939500
-4,99036685;1,45939500
-4,98908685;1,45939500
-4,98780685;1,45939500
-4,98652685;1,45939500
-4,98524685;1,36814500
-4,98396685;1,45939500
-4,98268685;1,36814500
-4,98140685;1,45939500
-4,98012685;1,36814500
-4,97884685;1,45939500
-4,97756685;1,45939500
-4,97628685;1,45939500
-4,97500685;1,45939500
-4,97372685;1,45939500
-4,97244685;1,36814500
-4,97116685;1,45939500
-4,96988685;1,45939500
-4,96860685;1,36814500
-4,96732685;1,36814500
-4,96604685;1,45939500
-4,96476685;1,45939500
-4,96348685;1,36814500
-4,96220685;1,45939500
-4,96092685;1,45939500
-4,95964685;1,45939500
-4,95836685;1,45939500
-4,95708685;1,45939500
-4,95580685;1,45939500
-4,95452685;1,45939500
-4,95324685;1,45939500
-4,95196685;1,45939500
-4,95068685;1,45939500
-4,94940685;1,45939500
-4,94812685;1,45939500
-4,94684685;1,36814500
-4,94556685;1,36814500
-4,94428685;1,45939500
-4,94300685;1,45939500
-4,94172685;1,36814500
-4,94044685;1,36814500
-4,93916685;1,36814500
-4,93788685;1,36814500
-4,93660685;1,36814500
-4,93532685;1,45939500
-4,93404685;1,45939500
-4,93276685;1,45939500
-4,93148685;1,45939500
-4,93020685;1,36814500
-4,92892685;1,45939500
-4,92764685;1,45939500
-4,92636685;1,45939500
-4,92508685;1,45939500
-4,92380685;1,36814500
-4,92252685;1,36814500
-4,92124685;1,45939500
-4,91996685;1,45939500
-4,91868685;1,36814500
-4,91740685;1,45939500
-4,91612685;1,36814500
-4,91484685;1,45939500
-4,91356685;1,45939500
-4,91228685;1,36814500
-4,91100685;1,45939500
-4,90972685;1,36814500
-4,90844685;1,45939500
-4,90716685;1,36814500
-4,90588685;1,36814500
-4,90460685;1,45939500
-4,90332685;1,45939500
-4,90204685;1,45939500
-4,90076685;1,36814500
-4,89948685;1,36814500
-4,89820685;1,45939500
-4,89692685;1,45939500
-4,89564685;1,36814500
-4,89436685;1,45939500
-4,89308685;1,45939500
-4,89180685;1,36814500
-4,89052685;1,36814500
-4,88924685;1,45939500
-4,88796685;1,45939500
-4,88668685;1,36814500
-4,88540685;1,45939500
-4,88412685;1,45939500
-4,88284685;1,36814500
-4,88156685;1,45939500
-4,88028685;1,45939500
-4,87900685;1,45939500
-4,87772685;1,45939500
-4,87644685;1,45939500
-4,87516685;1,45939500
-4,87388685;1,36814500
-4,87260685;1,45939500
-4,87132685;1,45939500
-4,87004685;1,45939500
-4,86876685;1,45939500
-4,86748685;1,45939500
-4,86620685;1,45939500
-4,86492685;1,45939500
-4,86364685;1,45939500
-4,86236685;1,45939500
-4,86108685;1,45939500
-4,85980685;1,36814500
-4,85852685;1,36814500
-4,85724685;1,45939500
-4,85596685;1,45939500
-4,85468685;1,45939500
-4,85340685;1,36814500
