Temps;Canal A
(ms);(V)

-5,00269001;1,36814500
-5,00141001;1,45939500
-5,00013001;1,45939500
-4,99885001;1,45939500
-4,99757001;1,45939500
-4,99629001;1,36814500
-4,99501001;1,45939500
-4,99373001;1,45939500
-4,99245001;1,45939500
-4,99117001;1,45939500
-4,98989001;1,36814500
-4,98861001;1,45939500
-4,98733001;1,36814500
-4,98605001;1,36814500
-4,98477001;1,45939500
-4,98349001;1,45939500
-4,98221001;1,45939500
-4,98093001;1,45939500
-4,97965001;1,36814500
-4,97837001;1,36814500
-4,97709001;1,45939500
-4,97581001;1,45939500
-4,97453001;1,45939500
-4,97325001;1,45939500
-4,97197001;1,45939500
-4,97069001;1,45939500
-4,96941001;1,45939500
-4,96813001;1,45939500
-4,96685001;1,45939500
-4,96557001;1,36814500
-4,96429001;1,45939500
-4,96301001;1,45939500
-4,96173001;1,45939500
-4,96045001;1,36814500
-4,95917001;1,45939500
-4,95789001;1,45939500
-4,95661001;1,45939500
-4,95533001;1,36814500
-4,95405001;1,36814500
-4,95277001;1,45939500
-4,95149001;1,36814500
-4,95021001;1,45939500
-4,94893001;1,36814500
-4,94765001;1,45939500
-4,94637001;1,36814500
-4,94509001;1,45939500
-4,94381001;1,45939500
-4,94253001;1,45939500
-4,94125001;1,36814500
-4,93997001;1,45939500
-4,93869001;1,36814500
-4,93741001;1,45939500
-4,93613001;1,45939500
-4,93485001;1,45939500
-4,93357001;1,45939500
-4,93229001;1,45939500
-4,93101001;1,45939500
-4,92973001;1,36814500
-4,92845001;1,45939500
-4,92717001;1,45939500
-4,92589001;1,45939500
-4,92461001;1,36814500
-4,92333001;1,45939500
-4,92205001;1,45939500
-4,92077001;1,45939500
-4,91949001;1,36814500
-4,91821001;1,45939500
-4,91693001;1,45939500
-4,91565001;1,36814500
-4,91437001;1,45939500
-4,91309001;1,45939500
-4,91181001;1,45939500
-4,91053001;1,45939500
-4,90925001;1,45939500
-4,90797001;1,45939500
-4,90669001;1,45939500
-4,90541001;1,45939500
-4,90413001;1,45939500
-4,90285001;1,36814500
-4,90157001;1,45939500
-4,90029001;1,45939500
-4,89901001;1,36814500
-4,89773001;1,45939500
-4,89645001;1,36814500
-4,89517001;1,45939500
-4,89389001;1,36814500
-4,89261001;1,36814500
-4,89133001;1,45939500
-4,89005001;1,45939500
-4,88877001;1,45939500
-4,88749001;1,45939500
-4,88621001;1,45939500
-4,88493001;1,36814500
-4,88365001;1,45939500
-4,88237001;1,45939500
-4,88109001;1,45939500
-4,87981001;1,45939500
-4,87853001;1,36814500
-4,87725001;1,36814500
-4,87597001;1,45939500
-4,87469001;1,45939500
-4,87341001;1,36814500
-4,87213001;1,36814500
-4,87085001;1,36814500
-4,86957001;1,45939500
-4,86829001;1,45939500
-4,86701001;1,36814500
-4,86573001;1,45939500
-4,86445001;1,45939500
-4,86317001;1,45939500
-4,86189001;1,45939500
-4,86061001;1,36814500
-4,85933001;1,45939500
-4,85805001;1,45939500
-4,85677001;1,36814500
-4,85549001;1,45939500
-4,85421001;1,45939500
-4,85293001;1,36814500
