Temps;Canal A
(ms);(V)

-5,00306999;1,36814500
-5,00178999;1,45939500
-5,00050999;1,36814500
-4,99922999;1,36814500
-4,99794999;1,45939500
-4,99666999;1,36814500
-4,99538999;1,45939500
-4,99410999;1,36814500
-4,99282999;1,45939500
-4,99154999;1,36814500
-4,99026999;1,36814500
-4,98898999;1,45939500
-4,98770999;1,45939500
-4,98642999;1,36814500
-4,98514999;1,36814500
-4,98386999;1,36814500
-4,98258999;1,36814500
-4,98130999;1,36814500
-4,98002999;1,36814500
-4,97874999;1,36814500
-4,97746999;1,45939500
-4,97618999;1,36814500
-4,97490999;1,36814500
-4,97362999;1,36814500
-4,97234999;1,36814500
-4,97106999;1,45939500
-4,96978999;1,45939500
-4,96850999;1,36814500
-4,96722999;1,45939500
-4,96594999;1,45939500
-4,96466999;1,36814500
-4,96338999;1,36814500
-4,96210999;1,45939500
-4,96082999;1,36814500
-4,95954999;1,36814500
-4,95826999;1,36814500
-4,95698999;1,36814500
-4,95570999;1,45939500
-4,95442999;1,45939500
-4,95314999;1,36814500
-4,95186999;1,36814500
-4,95058999;1,36814500
-4,94930999;1,45939500
-4,94802999;1,45939500
-4,94674999;1,45939500
-4,94546999;1,36814500
-4,94418999;1,36814500
-4,94290999;1,36814500
-4,94162999;1,36814500
-4,94034999;1,36814500
-4,93906999;1,36814500
-4,93778999;1,45939500
-4,93650999;1,36814500
-4,93522999;1,36814500
-4,93394999;1,45939500
-4,93266999;1,36814500
-4,93138999;1,45939500
-4,93010999;1,45939500
-4,92882999;1,45939500
-4,92754999;1,45939500
-4,92626999;1,45939500
-4,92498999;1,36814500
-4,92370999;1,36814500
-4,92242999;1,45939500
-4,92114999;1,36814500
-4,91986999;1,45939500
-4,91858999;1,45939500
-4,91730999;1,36814500
-4,91602999;1,36814500
-4,91474999;1,36814500
-4,91346999;1,36814500
-4,91218999;1,36814500
-4,91090999;1,36814500
-4,90962999;1,45939500
-4,90834999;1,45939500
-4,90706999;1,45939500
-4,90578999;1,45939500
-4,90450999;1,45939500
-4,90322999;1,36814500
-4,90194999;1,36814500
-4,90066999;1,36814500
-4,89938999;1,45939500
-4,89810999;1,36814500
-4,89682999;1,45939500
-4,89554999;1,45939500
-4,89426999;1,36814500
-4,89298999;1,45939500
-4,89170999;1,36814500
-4,89042999;1,36814500
-4,88914999;1,45939500
-4,88786999;1,36814500
-4,88658999;1,45939500
-4,88530999;1,45939500
-4,88402999;1,45939500
-4,88274999;1,45939500
-4,88146999;1,36814500
-4,88018999;1,45939500
-4,87890999;1,45939500
-4,87762999;1,45939500
-4,87634999;1,36814500
-4,87506999;1,45939500
-4,87378999;1,36814500
-4,87250999;1,36814500
-4,87122999;1,36814500
-4,86994999;1,36814500
-4,86866999;1,45939500
-4,86738999;1,45939500
-4,86610999;1,36814500
-4,86482999;1,45939500
-4,86354999;1,45939500
-4,86226999;1,36814500
-4,86098999;1,45939500
-4,85970999;1,45939500
-4,85842999;1,45939500
-4,85714999;1,45939500
-4,85586999;1,45939500
-4,85458999;1,36814500
-4,85330999;1,36814500
