Temps;Canal A;Canal B
(ms);(V);(V)

-5,00251679;0,00000000;-0,66499830
-4,99995679;0,00000000;-0,66499830
-4,99739679;0,00000000;-0,66499830
-4,99483679;0,00000000;-0,66499830
-4,99227679;0,00000000;-0,66499830
-4,98971679;0,00000000;-0,66499830
-4,98715679;0,00000000;-0,62013610
-4,98459679;0,00000000;-0,62013610
-4,98203679;0,00000000;-0,62013610
-4,97947679;0,00000000;-0,62013610
-4,97691679;0,00000000;-0,62013610
-4,97435679;0,00000000;-0,62013610
-4,97179679;0,00000000;-0,62013610
-4,96923679;0,00000000;-0,62013610
-4,96667679;0,00000000;-0,62013610
-4,96411679;0,00000000;-0,62013610
-4,96155679;0,00000000;-0,62013610
-4,95899679;0,00000000;-0,57527390
-4,95643679;0,00000000;-0,57527390
-4,95387679;0,00000000;-0,57527390
-4,95131679;0,00000000;-0,57527390
-4,94875679;0,00000000;-0,53041170
-4,94619679;0,00000000;-0,53041170
-4,94363679;0,00000000;-0,53041170
-4,94107679;0,00000000;-0,48554950
-4,93851679;0,00000000;-0,48554950
-4,93595679;0,00000000;-0,48554950
-4,93339679;0,00000000;-0,48554950
-4,93083679;0,00000000;-0,44068730
-4,92827679;0,00000000;-0,44068730
-4,92571679;0,00000000;-0,44068730
-4,92315679;0,00000000;-0,44068730
-4,92059679;0,00000000;-0,39582510
-4,91803679;0,00000000;-0,39582510
-4,91547679;0,00000000;-0,35096280
-4,91291679;0,00000000;-0,35096280
-4,91035679;0,00000000;-0,30610060
-4,90779679;0,04577776;-0,30610060
-4,90523679;0,00000000;-0,26123850
-4,90267679;0,00000000;-0,26123850
-4,90011679;0,00000000;-0,21637620
-4,89755679;0,00000000;-0,21637620
-4,89499679;0,00000000;-0,21637620
-4,89243679;0,00000000;-0,17151400
-4,88987679;0,00000000;-0,17151400
-4,88731679;0,00000000;-0,12665180
-4,88475679;0,00000000;-0,12665180
-4,88219679;0,00000000;-0,08178961
-4,87963679;0,00000000;-0,08178961
-4,87707679;0,00000000;-0,08178961
-4,87451679;0,00000000;-0,03707999
-4,87195679;0,00000000;-0,03707999
-4,86939679;0,04577776;0,00762963
-4,86683679;0,04577776;0,05249184
-4,86427679;0,04577776;0,09735405
-4,86171679;0,09155553;0,09735405
-4,85915679;0,09155553;0,09735405
-4,85659679;0,13718070;0,14221630
-4,85403679;0,18295850;0,14221630
-4,85147679;0,18295850;0,18707850
-4,84891679;0,22858360;0,23194070
-4,84635679;0,22858360;0,23194070
-4,84379679;0,27420880;0,27680290
-4,84123679;0,27420880;0,27680290
-4,83867679;0,31998660;0,32166510
-4,83611679;0,31998660;0,36652730
-4,83355679;0,36561170;0,36652730
-4,83099679;0,41138950;0,41138950
-4,82843679;0,41138950;0,41138950
-4,82587679;0,45716730;0,45625170
-4,82331679;0,45716730;0,50111400
-4,82075679;0,50279240;0,54597620
-4,81819679;0,54857020;0,54597620
-4,81563679;0,59434800;0,59083830
-4,81307679;0,63997320;0,59083830
-4,81051679;0,63997320;0,63570050
-4,80795679;0,68575090;0,63570050
-4,80539679;0,68575090;0,68056270
-4,80283679;0,73137610;0,72542490
-4,80027679;0,77715380;0,72542490
-4,79771679;0,77715380;0,77028720
-4,79515679;0,82293160;0,81514940
-4,79259679;0,82293160;0,81514940
-4,79003679;0,82293160;0,86001160
-4,78747679;0,91433450;0,86001160
-4,78491679;0,91433450;0,90487380
-4,78235679;0,96011230;0,94958340
-4,77979679;0,96011230;0,99444560
-4,77723679;1,00573700;0,99444560
-4,77467679;1,05151500;0,99444560
-4,77211679;1,05151500;1,03930800
-4,76955679;1,09714000;1,08417000
-4,76699679;1,14291800;1,12903200
-4,76443679;1,14291800;1,12903200
-4,76187679;1,18869600;1,17389500
-4,75931679;1,18869600;1,21875700
-4,75675679;1,23432100;1,26361900
-4,75419679;1,28009900;1,26361900
-4,75163679;1,32587700;1,30848100
-4,74907679;1,32587700;1,35334300
-4,74651679;1,37150200;1,35334300
-4,74395679;1,41728000;1,39820600
-4,74139679;1,46290500;1,44306800
-4,73883679;1,50868200;1,44306800
-4,73627679;1,50868200;1,48793000
-4,73371679;1,50868200;1,53279200
-4,73115679;1,55446000;1,53279200
-4,72859679;1,55446000;1,57765400
-4,72603679;1,60008500;1,57765400
-4,72347679;1,64586300;1,62251700
-4,72091679;1,64586300;1,66737900
-4,71835679;1,69164100;1,71224100
-4,71579679;1,73726600;1,71224100
-4,71323679;1,73726600;1,75710300
-4,71067679;1,78304400;1,75710300
-4,70811679;1,82866900;1,80196500
-4,70555679;1,87444700;1,84682800
