Temps;Canal A;Canal B
(ms);(V);(V)

-5,00318781;0,00000000;-0,66499830
-5,00062781;0,00000000;-0,66499830
-4,99806781;0,00000000;-0,66499830
-4,99550781;0,00000000;-0,66499830
-4,99294781;0,00000000;-0,62013610
-4,99038781;0,00000000;-0,62013610
-4,98782781;0,00000000;-0,66499830
-4,98526781;0,00000000;-0,62013610
-4,98270781;0,00000000;-0,62013610
-4,98014781;0,00000000;-0,62013610
-4,97758781;0,00000000;-0,62013610
-4,97502781;0,00000000;-0,62013610
-4,97246781;0,00000000;-0,62013610
-4,96990781;0,00000000;-0,62013610
-4,96734781;0,00000000;-0,62013610
-4,96478781;0,00000000;-0,57527390
-4,96222781;0,00000000;-0,57527390
-4,95966781;0,00000000;-0,57527390
-4,95710781;0,00000000;-0,57527390
-4,95454781;0,00000000;-0,57527390
-4,95198781;0,00000000;-0,53041170
-4,94942781;0,00000000;-0,53041170
-4,94686781;0,00000000;-0,53041170
-4,94430781;0,00000000;-0,48554950
-4,94174781;0,00000000;-0,48554950
-4,93918781;0,00000000;-0,48554950
-4,93662781;0,00000000;-0,48554950
-4,93406781;0,00000000;-0,44068730
-4,93150781;0,00000000;-0,44068730
-4,92894781;0,00000000;-0,44068730
-4,92638781;0,00000000;-0,39582510
-4,92382781;0,00000000;-0,39582510
-4,92126781;0,00000000;-0,35096280
-4,91870781;0,00000000;-0,35096280
-4,91614781;0,04577776;-0,30610060
-4,91358781;0,04577776;-0,30610060
-4,91102781;0,00000000;-0,26123850
-4,90846781;0,00000000;-0,26123850
-4,90590781;0,00000000;-0,26123850
-4,90334781;0,00000000;-0,26123850
-4,90078781;0,00000000;-0,21637620
-4,89822781;0,00000000;-0,17151400
-4,89566781;0,00000000;-0,17151400
-4,89310781;0,00000000;-0,12665180
-4,89054781;0,00000000;-0,12665180
-4,88798781;0,00000000;-0,12665180
-4,88542781;0,00000000;-0,08178961
-4,88286781;0,00000000;-0,08178961
-4,88030781;0,00000000;-0,03707999
-4,87774781;0,00000000;-0,03707999
-4,87518781;0,00000000;0,00762963
-4,87262781;0,04577776;0,05249184
-4,87006781;0,04577776;0,05249184
-4,86750781;0,09155553;0,09735405
-4,86494781;0,09155553;0,09735405
-4,86238781;0,13718070;0,14221630
-4,85982781;0,13718070;0,14221630
-4,85726781;0,18295850;0,18707850
-4,85470781;0,22858360;0,18707850
-4,85214781;0,22858360;0,23194070
-4,84958781;0,27420880;0,23194070
-4,84702781;0,27420880;0,27680290
-4,84446781;0,31998660;0,27680290
-4,84190781;0,31998660;0,32166510
-4,83934781;0,36561170;0,36652730
-4,83678781;0,41138950;0,36652730
-4,83422781;0,41138950;0,41138950
-4,83166781;0,45716730;0,45625170
-4,82910781;0,45716730;0,45625170
-4,82654781;0,45716730;0,50111400
-4,82398781;0,50279240;0,54597620
-4,82142781;0,54857020;0,54597620
-4,81886781;0,59434800;0,59083830
-4,81630781;0,59434800;0,59083830
-4,81374781;0,63997320;0,63570050
-4,81118781;0,68575090;0,68056270
-4,80862781;0,68575090;0,68056270
-4,80606781;0,73137610;0,72542490
-4,80350781;0,77715380;0,77028720
-4,80094781;0,82293160;0,81514940
-4,79838781;0,82293160;0,81514940
-4,79582781;0,82293160;0,81514940
-4,79326781;0,86855680;0,86001160
-4,79070781;0,91433450;0,86001160
-4,78814781;0,96011230;0,90487380
-4,78558781;0,96011230;0,94958340
-4,78302781;1,00573700;0,99444560
-4,78046781;1,00573700;0,99444560
-4,77790781;1,05151500;1,03930800
-4,77534781;1,05151500;1,08417000
-4,77278781;1,14291800;1,08417000
-4,77022781;1,14291800;1,12903200
-4,76766781;1,18869600;1,17389500
-4,76510781;1,18869600;1,17389500
-4,76254781;1,23432100;1,21875700
-4,75998781;1,23432100;1,26361900
-4,75742781;1,32587700;1,26361900
-4,75486781;1,32587700;1,30848100
-4,75230781;1,37150200;1,35334300
-4,74974781;1,37150200;1,39820600
-4,74718781;1,41728000;1,39820600
-4,74462781;1,41728000;1,44306800
-4,74206781;1,50868200;1,48793000
-4,73950781;1,50868200;1,48793000
-4,73694781;1,55446000;1,53279200
-4,73438781;1,55446000;1,53279200
-4,73182781;1,60008500;1,57765400
-4,72926781;1,60008500;1,62251700
-4,72670781;1,64586300;1,62251700
-4,72414781;1,69164100;1,66737900
-4,72158781;1,69164100;1,71224100
-4,71902781;1,73726600;1,71224100
-4,71646781;1,73726600;1,75710300
-4,71390781;1,78304400;1,80196500
-4,71134781;1,82866900;1,80196500
-4,70878781;1,87444700;1,84682800
-4,70622781;1,87444700;1,89153700
