Temps;Canal A;Canal B
(ms);(V);(V)

-99,82080758;4,93774200;0,27680290
-99,73888758;4,93774200;0,27680290
-99,65696758;4,93774200;0,32166510
-99,57504758;4,93774200;0,27680290
-99,49312758;4,93774200;0,27680290
-99,41120758;4,93774200;0,32166510
-99,32928758;4,93774200;0,32166510
-99,24736758;4,93774200;0,27680290
-99,16544758;4,93774200;0,32166510
-99,08352758;4,93774200;0,27680290
-99,00160758;4,93774200;0,32166510
-98,91968758;4,93774200;0,32166510
-98,83776758;4,93774200;0,27680290
-98,75584758;4,93774200;0,32166510
-98,67392758;4,93774200;0,32166510
-98,59200758;4,93774200;0,27680290
-98,51008758;4,93774200;0,32166510
-98,42816758;4,93774200;0,27680290
-98,34624759;4,93774200;0,32166510
-98,26432759;4,93774200;0,27680290
-98,18240759;4,93774200;0,32166510
-98,10048759;4,93774200;0,27680290
-98,01856759;4,93774200;0,27680290
-97,93664759;4,93774200;0,32166510
-97,85472759;4,89196400;0,32166510
-97,77280759;4,93774200;0,27680290
-97,69088759;4,93774200;0,32166510
-97,60896759;4,93774200;0,32166510
-97,52704759;4,93774200;0,32166510
-97,44512759;4,93774200;0,27680290
-97,36320759;4,93774200;0,32166510
-97,28128759;4,93774200;0,27680290
-97,19936759;4,93774200;0,27680290
-97,11744759;4,93774200;0,32166510
-97,03552759;4,93774200;0,27680290
-96,95360759;4,93774200;0,32166510
-96,87168759;4,93774200;0,32166510
-96,78976759;4,93774200;0,27680290
-96,70784760;4,93774200;0,27680290
-96,62592760;4,93774200;0,27680290
-96,54400760;4,93774200;0,27680290
-96,46208760;4,93774200;0,32166510
-96,38016760;4,89196400;0,32166510
-96,29824760;4,89196400;0,32166510
-96,21632760;4,89196400;0,27680290
-96,13440760;4,89196400;0,32166510
-96,05248760;4,89196400;0,32166510
-95,97056760;4,93774200;0,32166510
-95,88864760;4,93774200;0,32166510
-95,80672760;4,93774200;0,27680290
-95,72480760;4,89196400;0,32166510
-95,64288760;4,89196400;0,32166510
-95,56096760;4,93774200;0,32166510
-95,47904760;4,89196400;0,32166510
-95,39712760;4,89196400;0,27680290
-95,31520760;4,93774200;0,32166510
-95,23328760;4,93774200;0,27680290
-95,15136760;4,93774200;0,27680290
-95,06944761;4,93774200;0,27680290
-94,98752761;4,93774200;0,32166510
-94,90560761;4,93774200;0,32166510
-94,82368761;4,93774200;0,27680290
-94,74176761;4,93774200;0,27680290
-94,65984761;4,93774200;0,32166510
-94,57792761;4,93774200;0,32166510
-94,49600761;4,93774200;0,32166510
-94,41408761;4,93774200;0,32166510
-94,33216761;4,93774200;0,32166510
-94,25024761;4,93774200;0,32166510
-94,16832761;4,98352000;0,27680290
-94,08640761;4,93774200;0,32166510
-94,00448761;4,93774200;0,32166510
-93,92256761;4,98352000;0,32166510
-93,84064761;4,93774200;0,32166510
-93,75872761;4,98352000;0,27680290
-93,67680761;4,93774200;0,32166510
-93,59488761;4,98352000;0,27680290
-93,51296761;4,98352000;0,32166510
-93,43104762;4,93774200;0,32166510
-93,34912762;4,98352000;0,32166510
-93,26720762;4,98352000;0,32166510
-93,18528762;4,93774200;0,27680290
-93,10336762;4,93774200;0,27680290
-93,02144762;4,93774200;0,27680290
-92,93952762;4,93774200;0,27680290
-92,85760762;4,93774200;0,32166510
-92,77568762;4,93774200;0,27680290
-92,69376762;4,93774200;0,27680290
-92,61184762;4,93774200;0,32166510
-92,52992762;4,93774200;0,32166510
-92,44800762;4,93774200;0,32166510
-92,36608762;4,93774200;0,27680290
-92,28416762;4,93774200;0,32166510
-92,20224762;4,93774200;0,27680290
-92,12032762;4,93774200;0,32166510
-92,03840762;4,89196400;0,32166510
-91,95648762;4,89196400;0,27680290
-91,87456762;4,89196400;0,32166510
-91,79264762;4,89196400;0,32166510
-91,71072763;4,89196400;0,32166510
-91,62880763;4,93774200;0,32166510
-91,54688763;4,89196400;0,32166510
-91,46496763;4,89196400;0,32166510
-91,38304763;4,89196400;0,32166510
-91,30112763;4,89196400;0,27680290
-91,21920763;4,89196400;0,27680290
-91,13728763;4,89196400;0,32166510
-91,05536763;4,89196400;0,27680290
-90,97344763;4,89196400;0,32166510
-90,89152763;4,89196400;0,32166510
-90,80960763;4,89196400;0,27680290
-90,72768763;4,89196400;0,32166510
-90,64576763;4,89196400;0,32166510
-90,56384763;4,89196400;0,27680290
-90,48192763;4,89196400;0,27680290
-90,40000763;4,89196400;0,27680290
-90,31808763;4,89196400;0,27680290
-90,23616763;4,89196400;0,27680290
-90,15424763;4,89196400;0,32166510
-90,07232764;4,89196400;0,27680290
