Temps;Canal A;Canal B
(ms);(V);(V)

-99,79010373;4,93774200;0,32166510
-99,70818373;4,93774200;0,32166510
-99,62626373;4,93774200;0,32166510
-99,54434374;4,93774200;0,32166510
-99,46242374;4,93774200;0,32166510
-99,38050374;4,93774200;0,32166510
-99,29858374;4,93774200;0,32166510
-99,21666374;4,93774200;0,32166510
-99,13474374;4,93774200;0,32166510
-99,05282374;4,93774200;0,32166510
-98,97090374;4,93774200;0,32166510
-98,88898374;4,93774200;0,32166510
-98,80706374;4,93774200;0,32166510
-98,72514374;4,93774200;0,32166510
-98,64322374;4,93774200;0,32166510
-98,56130374;4,93774200;0,32166510
-98,47938374;4,93774200;0,32166510
-98,39746374;4,93774200;0,32166510
-98,31554374;4,93774200;0,32166510
-98,23362374;4,93774200;0,32166510
-98,15170374;4,93774200;0,32166510
-98,06978374;4,93774200;0,32166510
-97,98786374;4,93774200;0,32166510
-97,90594374;4,93774200;0,32166510
-97,82402375;4,93774200;0,32166510
-97,74210375;4,93774200;0,32166510
-97,66018375;4,93774200;0,32166510
-97,57826375;4,93774200;0,32166510
-97,49634375;4,93774200;0,32166510
-97,41442375;4,93774200;0,32166510
-97,33250375;4,98352000;0,32166510
-97,25058375;4,93774200;0,32166510
-97,16866375;4,93774200;0,32166510
-97,08674375;4,93774200;0,32166510
-97,00482375;4,93774200;0,32166510
-96,92290375;4,93774200;0,32166510
-96,84098375;4,93774200;0,32166510
-96,75906375;4,93774200;0,32166510
-96,67714375;4,93774200;0,32166510
-96,59522375;4,98352000;0,32166510
-96,51330375;4,93774200;0,32166510
-96,43138375;4,93774200;0,32166510
-96,34946375;4,93774200;0,32166510
-96,26754375;4,93774200;0,32166510
-96,18562376;4,93774200;0,32166510
-96,10370376;4,93774200;0,32166510
-96,02178376;4,93774200;0,32166510
-95,93986376;4,93774200;0,32166510
-95,85794376;4,93774200;0,32166510
-95,77602376;4,93774200;0,32166510
-95,69410376;4,93774200;0,32166510
-95,61218376;4,93774200;0,32166510
-95,53026376;4,93774200;0,32166510
-95,44834376;4,89196400;0,32166510
-95,36642376;4,93774200;0,32166510
-95,28450376;4,89196400;0,32166510
-95,20258376;4,93774200;0,32166510
-95,12066376;4,89196400;0,32166510
-95,03874376;4,89196400;0,32166510
-94,95682376;4,89196400;0,32166510
-94,87490376;4,89196400;0,32166510
-94,79298376;4,89196400;0,32166510
-94,71106376;4,89196400;0,32166510
-94,62914376;4,93774200;0,32166510
-94,54722377;4,89196400;0,32166510
-94,46530377;4,89196400;0,32166510
-94,38338377;4,89196400;0,32166510
-94,30146377;4,89196400;0,32166510
-94,21954377;4,89196400;0,32166510
-94,13762377;4,89196400;0,32166510
-94,05570377;4,89196400;0,32166510
-93,97378377;4,89196400;0,32166510
-93,89186377;4,93774200;0,32166510
-93,80994377;4,89196400;0,32166510
-93,72802377;4,89196400;0,32166510
-93,64610377;4,93774200;0,32166510
-93,56418377;4,89196400;0,32166510
-93,48226377;4,89196400;0,32166510
-93,40034377;4,89196400;0,32166510
-93,31842377;4,89196400;0,32166510
-93,23650377;4,93774200;0,32166510
-93,15458377;4,93774200;0,32166510
-93,07266377;4,93774200;0,32166510
-92,99074377;4,93774200;0,32166510
-92,90882378;4,93774200;0,32166510
-92,82690378;4,89196400;0,32166510
-92,74498378;4,93774200;0,32166510
-92,66306378;4,93774200;0,32166510
-92,58114378;4,93774200;0,32166510
-92,49922378;4,93774200;0,32166510
-92,41730378;4,93774200;0,32166510
-92,33538378;4,93774200;0,32166510
-92,25346378;4,98352000;0,32166510
-92,17154378;4,93774200;0,32166510
-92,08962378;4,93774200;0,32166510
-92,00770378;4,93774200;0,32166510
-91,92578378;4,98352000;0,32166510
-91,84386378;4,93774200;0,32166510
-91,76194378;4,93774200;0,32166510
-91,68002378;4,98352000;0,32166510
-91,59810378;4,98352000;0,32166510
-91,51618378;4,98352000;0,32166510
-91,43426378;4,98352000;0,32166510
-91,35234378;4,98352000;0,32166510
-91,27042379;4,93774200;0,32166510
-91,18850379;4,98352000;0,32166510
-91,10658379;4,98352000;0,32166510
-91,02466379;4,93774200;0,32166510
-90,94274379;4,93774200;0,32166510
-90,86082379;4,93774200;0,32166510
-90,77890379;4,93774200;0,32166510
-90,69698379;4,93774200;0,32166510
-90,61506379;4,93774200;0,32166510
-90,53314379;4,93774200;0,32166510
-90,45122379;4,93774200;0,32166510
-90,36930379;4,93774200;0,32166510
-90,28738379;4,93774200;0,32166510
-90,20546379;4,93774200;0,32166510
-90,12354379;4,93774200;0,32166510
-90,04162379;4,93774200;0,32166510
