Temps;Canal A;Canal B
(ms);(V);(V)

-50,06377771;0,95193330;1,42802200
-50,02281772;0,97030550;1,46415600
-49,98185772;0,98867760;1,48222300
-49,94089772;1,00705000;1,48222300
-49,89993772;1,02542200;1,50022900
-49,85897772;1,04379400;1,51829600
-49,81801772;1,06216600;1,53636300
-49,77705772;1,06216600;1,57249700
-49,73609772;1,08053800;1,57249700
-49,69513772;1,11728300;1,59056400
-49,65417772;1,11728300;1,59056400
-49,61321772;1,15402700;1,62669800
-49,57225772;1,15402700;1,62669800
-49,53129772;1,17239900;1,64476500
-49,49033772;1,19077100;1,66277100
-49,44937772;1,20914300;1,66277100
-49,40841772;1,20914300;1,68083700
-49,36745772;1,22751500;1,68083700
-49,32649772;1,26432100;1,69890400
-49,28553772;1,26432100;1,71697100
-49,24457772;1,28269300;1,71697100
-49,20361772;1,28269300;1,73503800
-49,16265772;1,30106500;1,73503800
-49,12169772;1,33780900;1,75310500
-49,08073772;1,33780900;1,77117200
-49,03977772;1,35618200;1,75310500
-48,99881772;1,37455400;1,77117200
-48,95785772;1,37455400;1,78923900
-48,91689772;1,39292600;1,78923900
-48,87593772;1,41129800;1,78923900
-48,83497772;1,42967000;1,78923900
-48,79401772;1,42967000;1,78923900
-48,75305772;1,44804200;1,78923900
-48,71209772;1,44804200;1,80730600
-48,67113772;1,46641400;1,80730600
-48,63017772;1,48478700;1,80730600
-48,58921772;1,50315900;1,80730600
-48,54825772;1,50315900;1,80730600
-48,50729772;1,50315900;1,80730600
-48,46633772;1,52153100;1,80730600
-48,42537772;1,53990300;1,80730600
-48,38441773;1,53990300;1,80730600
-48,34345773;1,55827500;1,80730600
-48,30249773;1,55827500;1,80730600
-48,26153773;1,55827500;1,80730600
-48,22057773;1,55827500;1,78923900
-48,17961773;1,57664700;1,78923900
-48,13865773;1,57664700;1,78923900
-48,09769773;1,59501900;1,78923900
-48,05673773;1,59501900;1,78923900
-48,01577773;1,59501900;1,78923900
-47,97481773;1,61339200;1,77117200
-47,93385773;1,61339200;1,77117200
-47,89289773;1,61339200;1,75310500
-47,85193773;1,63176400;1,73503800
-47,81097773;1,63176400;1,73503800
-47,77001773;1,63176400;1,71697100
-47,72905773;1,63176400;1,71697100
-47,68809773;1,63176400;1,71697100
-47,64713773;1,63176400;1,69890400
-47,60617773;1,63176400;1,69890400
-47,56521773;1,65013600;1,68083700
-47,52425773;1,63176400;1,66277100
-47,48329773;1,63176400;1,64476500
-47,44233773;1,65013600;1,64476500
-47,40137773;1,63176400;1,62669800
-47,36041773;1,63176400;1,62669800
-47,31945773;1,63176400;1,59056400
-47,27849773;1,63176400;1,57249700
-47,23753773;1,63176400;1,57249700
-47,19657773;1,63176400;1,55443000
-47,15561773;1,63176400;1,53636300
-47,11465773;1,63176400;1,51829600
-47,07369773;1,61339200;1,50022900
-47,03273773;1,61339200;1,48222300
-46,99177773;1,61339200;1,48222300
-46,95081773;1,59501900;1,46415600
-46,90985773;1,61339200;1,44608900
-46,86889773;1,59501900;1,42802200
-46,82793773;1,59501900;1,40995500
-46,78697773;1,57664700;1,39188800
-46,74601774;1,57664700;1,35575400
-46,70505774;1,55827500;1,33768700
-46,66409774;1,55827500;1,31968100
-46,62313774;1,53990300;1,30161400
-46,58217774;1,53990300;1,28354800
-46,54121774;1,52153100;1,26548100
-46,50025774;1,52153100;1,22934700
-46,45929774;1,50315900;1,22934700
-46,41833774;1,48478700;1,21128000
-46,37737774;1,48478700;1,17514600
-46,33641774;1,48478700;1,15714000
-46,29545774;1,46641400;1,13907300
-46,25449774;1,44804200;1,12100600
-46,21353774;1,42967000;1,10293900
-46,17257774;1,42967000;1,08487200
-46,13161774;1,41129800;1,06680500
-46,09065774;1,41129800;1,04873800
-46,04969774;1,37455400;1,01260400
-46,00873774;1,35618200;0,99453720
-45,96777774;1,35618200;0,97653130
-45,92681774;1,33780900;0,95846430
-45,88585774;1,33780900;0,94039730
-45,84489774;1,31943700;0,90426340
-45,80393774;1,30106500;0,88619650
-45,76297774;1,28269300;0,86812950
-45,72201774;1,26432100;0,85006250
-45,68105774;1,26432100;0,83199560
-45,64009774;1,22751500;0,79592280
-45,59913774;1,22751500;0,77785580
-45,55817774;1,20914300;0,77785580
-45,51721774;1,19077100;0,74172190
-45,47625774;1,17239900;0,72365490
-45,43529774;1,17239900;0,70558790
-45,39433774;1,15402700;0,68752100
-45,35337774;1,11728300;0,66945400
-45,31241774;1,11728300;0,65144810
-45,27145774;1,09891000;0,63338110
-45,23049774;1,08053800;0,61531420
-45,18953774;1,06216600;0,59724720
