Temps;Canal A;Canal B
(ms);(V);(V)

-50,05937815;0,93356120;1,42802200
-50,01841815;0,97030550;1,44608900
-49,97745815;0,97030550;1,48222300
-49,93649815;0,98867760;1,48222300
-49,89553815;1,00705000;1,50022900
-49,85457815;1,02542200;1,51829600
-49,81361815;1,04379400;1,53636300
-49,77265815;1,06216600;1,55443000
-49,73169815;1,06216600;1,55443000
-49,69073815;1,09891000;1,57249700
-49,64977815;1,11728300;1,59056400
-49,60881815;1,13565500;1,60863100
-49,56785815;1,15402700;1,60863100
-49,52689815;1,17239900;1,64476500
-49,48593815;1,17239900;1,64476500
-49,44497815;1,19077100;1,64476500
-49,40401815;1,20914300;1,66277100
-49,36305815;1,22751500;1,68083700
-49,32209815;1,24588800;1,69890400
-49,28113815;1,26432100;1,69890400
-49,24017815;1,26432100;1,71697100
-49,19921815;1,28269300;1,71697100
-49,15825815;1,30106500;1,73503800
-49,11729815;1,31943700;1,75310500
-49,07633815;1,33780900;1,75310500
-49,03537815;1,35618200;1,75310500
-48,99441815;1,35618200;1,77117200
-48,95345815;1,37455400;1,78923900
-48,91249815;1,39292600;1,78923900
-48,87153815;1,41129800;1,78923900
-48,83057815;1,41129800;1,78923900
-48,78961815;1,41129800;1,78923900
-48,74865816;1,44804200;1,78923900
-48,70769816;1,44804200;1,78923900
-48,66673816;1,46641400;1,80730600
-48,62577816;1,48478700;1,80730600
-48,58481816;1,48478700;1,80730600
-48,54385816;1,50315900;1,80730600
-48,50289816;1,50315900;1,80730600
-48,46193816;1,50315900;1,80730600
-48,42097816;1,52153100;1,80730600
-48,38001816;1,53990300;1,80730600
-48,33905816;1,55827500;1,80730600
-48,29809816;1,55827500;1,80730600
-48,25713816;1,57664700;1,80730600
-48,21617816;1,57664700;1,78923900
-48,17521816;1,57664700;1,78923900
-48,13425816;1,57664700;1,78923900
-48,09329816;1,59501900;1,78923900
-48,05233816;1,59501900;1,78923900
-48,01137816;1,59501900;1,77117200
-47,97041816;1,61339200;1,77117200
-47,92945816;1,61339200;1,77117200
-47,88849816;1,63176400;1,75310500
-47,84753816;1,63176400;1,75310500
-47,80657816;1,63176400;1,73503800
-47,76561816;1,63176400;1,73503800
-47,72465816;1,63176400;1,71697100
-47,68369816;1,63176400;1,71697100
-47,64273816;1,63176400;1,69890400
-47,60177816;1,63176400;1,69890400
-47,56081816;1,63176400;1,68083700
-47,51985816;1,63176400;1,66277100
-47,47889816;1,63176400;1,66277100
-47,43793816;1,63176400;1,64476500
-47,39697816;1,65013600;1,62669800
-47,35601816;1,63176400;1,62669800
-47,31505816;1,63176400;1,60863100
-47,27409816;1,63176400;1,59056400
-47,23313816;1,63176400;1,57249700
-47,19217816;1,63176400;1,57249700
-47,15121816;1,63176400;1,53636300
-47,11025817;1,63176400;1,53636300
-47,06929817;1,63176400;1,50022900
-47,02833817;1,61339200;1,50022900
-46,98737817;1,61339200;1,48222300
-46,94641817;1,61339200;1,46415600
-46,90545817;1,61339200;1,44608900
-46,86449817;1,59501900;1,42802200
-46,82353817;1,57664700;1,40995500
-46,78257817;1,57664700;1,39188800
-46,74161817;1,57664700;1,37382100
-46,70065817;1,57664700;1,35575400
-46,65969817;1,55827500;1,33768700
-46,61873817;1,55827500;1,31968100
-46,57777817;1,55827500;1,30161400
-46,53681817;1,52153100;1,28354800
-46,49585817;1,52153100;1,26548100
-46,45489817;1,50315900;1,22934700
-46,41393817;1,50315900;1,21128000
-46,37297817;1,50315900;1,19321300
-46,33201817;1,48478700;1,17514600
-46,29105817;1,46641400;1,15714000
-46,25009817;1,46641400;1,12100600
-46,20913817;1,44804200;1,12100600
-46,16817817;1,42967000;1,10293900
-46,12721817;1,41129800;1,06680500
-46,08625817;1,41129800;1,06680500
-46,04529817;1,39292600;1,01260400
-46,00433817;1,37455400;0,99453720
-45,96337817;1,35618200;0,97653130
-45,92241817;1,35618200;0,97653130
-45,88145817;1,33780900;0,94039730
-45,84049817;1,31943700;0,92233040
-45,79953817;1,31943700;0,90426340
-45,75857817;1,30106500;0,88619650
-45,71761817;1,28269300;0,86812950
-45,67665817;1,26432100;0,85006250
-45,63569817;1,24588800;0,83199560
-45,59473817;1,24588800;0,79592280
-45,55377817;1,22751500;0,77785580
-45,51281817;1,20914300;0,75978880
-45,47185818;1,19077100;0,72365490
-45,43089818;1,17239900;0,72365490
-45,38993818;1,15402700;0,70558790
-45,34897818;1,13565500;0,68752100
-45,30801818;1,11728300;0,65144810
-45,26705818;1,09891000;0,63338110
-45,22609818;1,09891000;0,61531420
-45,18513818;1,06216600;0,59724720
