Temps;Canal A;Canal B
(ms);(V);(V)

-50,09205267;0,93356120;1,42802200
-50,05109267;0,97030550;1,44608900
-50,01013267;0,97030550;1,48222300
-49,96917267;0,98867760;1,48222300
-49,92821267;1,00705000;1,50022900
-49,88725267;1,02542200;1,51829600
-49,84629267;1,04379400;1,53636300
-49,80533267;1,06216600;1,53636300
-49,76437267;1,06216600;1,57249700
-49,72341267;1,09891000;1,57249700
-49,68245267;1,11728300;1,59056400
-49,64149267;1,13565500;1,60863100
-49,60053267;1,15402700;1,64476500
-49,55957267;1,17239900;1,64476500
-49,51861267;1,19077100;1,64476500
-49,47765267;1,19077100;1,66277100
-49,43669267;1,20914300;1,68083700
-49,39573267;1,22751500;1,68083700
-49,35477267;1,24588800;1,69890400
-49,31381267;1,26432100;1,71697100
-49,27285267;1,28269300;1,71697100
-49,23189267;1,28269300;1,71697100
-49,19093267;1,30106500;1,73503800
-49,14997267;1,31943700;1,75310500
-49,10901267;1,33780900;1,75310500
-49,06805267;1,35618200;1,77117200
-49,02709267;1,35618200;1,77117200
-48,98613268;1,37455400;1,77117200
-48,94517268;1,39292600;1,78923900
-48,90421268;1,41129800;1,78923900
-48,86325268;1,42967000;1,78923900
-48,82229268;1,42967000;1,80730600
-48,78133268;1,44804200;1,78923900
-48,74037268;1,44804200;1,78923900
-48,69941268;1,46641400;1,80730600
-48,65845268;1,48478700;1,80730600
-48,61749268;1,48478700;1,80730600
-48,57653268;1,50315900;1,80730600
-48,53557268;1,50315900;1,80730600
-48,49461268;1,52153100;1,80730600
-48,45365268;1,52153100;1,80730600
-48,41269268;1,53990300;1,80730600
-48,37173268;1,53990300;1,80730600
-48,33077268;1,55827500;1,80730600
-48,28981268;1,55827500;1,80730600
-48,24885268;1,57664700;1,78923900
-48,20789268;1,57664700;1,78923900
-48,16693268;1,57664700;1,78923900
-48,12597268;1,59501900;1,78923900
-48,08501268;1,59501900;1,78923900
-48,04405268;1,59501900;1,77117200
-48,00309268;1,61339200;1,77117200
-47,96213268;1,63176400;1,75310500
-47,92117268;1,63176400;1,77117200
-47,88021268;1,63176400;1,75310500
-47,83925268;1,63176400;1,73503800
-47,79829268;1,63176400;1,73503800
-47,75733268;1,63176400;1,73503800
-47,71637268;1,63176400;1,71697100
-47,67541268;1,63176400;1,71697100
-47,63445268;1,63176400;1,69890400
-47,59349268;1,63176400;1,68083700
-47,55253268;1,63176400;1,66277100
-47,51157268;1,63176400;1,66277100
-47,47061268;1,65013600;1,64476500
-47,42965268;1,63176400;1,64476500
-47,38869268;1,63176400;1,62669800
-47,34773269;1,63176400;1,60863100
-47,30677269;1,63176400;1,59056400
-47,26581269;1,63176400;1,57249700
-47,22485269;1,63176400;1,55443000
-47,18389269;1,63176400;1,53636300
-47,14293269;1,63176400;1,51829600
-47,10197269;1,63176400;1,50022900
-47,06101269;1,61339200;1,50022900
-47,02005269;1,61339200;1,48222300
-46,97909269;1,59501900;1,46415600
-46,93813269;1,59501900;1,44608900
-46,89717269;1,59501900;1,42802200
-46,85621269;1,59501900;1,40995500
-46,81525269;1,57664700;1,39188800
-46,77429269;1,57664700;1,37382100
-46,73333269;1,55827500;1,35575400
-46,69237269;1,55827500;1,33768700
-46,65141269;1,55827500;1,31968100
-46,61045269;1,53990300;1,28354800
-46,56949269;1,52153100;1,26548100
-46,52853269;1,52153100;1,26548100
-46,48757269;1,50315900;1,22934700
-46,44661269;1,48478700;1,21128000
-46,40565269;1,48478700;1,19321300
-46,36469269;1,48478700;1,17514600
-46,32373269;1,46641400;1,15714000
-46,28277269;1,46641400;1,13907300
-46,24181269;1,44804200;1,12100600
-46,20085269;1,42967000;1,08487200
-46,15989269;1,41129800;1,06680500
-46,11893269;1,41129800;1,04873800
-46,07797269;1,39292600;1,03067100
-46,03701269;1,37455400;0,99453720
-45,99605269;1,35618200;0,99453720
-45,95509269;1,35618200;0,95846430
-45,91413269;1,33780900;0,94039730
-45,87317269;1,31943700;0,92233040
-45,83221269;1,31943700;0,90426340
-45,79125269;1,30106500;0,88619650
-45,75029269;1,28269300;0,85006250
-45,70933269;1,26432100;0,83199560
-45,66837270;1,26432100;0,83199560
-45,62741270;1,22751500;0,79592280
-45,58645270;1,20914300;0,77785580
-45,54549270;1,20914300;0,75978880
-45,50453270;1,19077100;0,74172190
-45,46357270;1,15402700;0,70558790
-45,42261270;1,15402700;0,70558790
-45,38165270;1,13565500;0,66945400
-45,34069270;1,11728300;0,65144810
-45,29973270;1,11728300;0,63338110
-45,25877270;1,09891000;0,61531420
-45,21781270;1,06216600;0,59724720
