Temps;Canal A;Canal B
(ms);(V);(V)

-50,09302869;0,97030550;1,44608900
-50,05206869;0,97030550;1,46415600
-50,01110869;0,97030550;1,48222300
-49,97014870;1,00705000;1,48222300
-49,92918870;1,02542200;1,50022900
-49,88822870;1,04379400;1,51829600
-49,84726870;1,04379400;1,53636300
-49,80630870;1,06216600;1,55443000
-49,76534870;1,09891000;1,57249700
-49,72438870;1,11728300;1,59056400
-49,68342870;1,11728300;1,59056400
-49,64246870;1,13565500;1,62669800
-49,60150870;1,15402700;1,62669800
-49,56054870;1,17239900;1,64476500
-49,51958870;1,19077100;1,66277100
-49,47862870;1,20914300;1,66277100
-49,43766870;1,20914300;1,68083700
-49,39670870;1,22751500;1,69890400
-49,35574870;1,26432100;1,69890400
-49,31478870;1,26432100;1,71697100
-49,27382870;1,28269300;1,71697100
-49,23286870;1,30106500;1,73503800
-49,19190870;1,31943700;1,73503800
-49,15094870;1,33780900;1,75310500
-49,10998870;1,33780900;1,75310500
-49,06902870;1,35618200;1,77117200
-49,02806870;1,35618200;1,77117200
-48,98710870;1,37455400;1,77117200
-48,94614870;1,39292600;1,78923900
-48,90518870;1,41129800;1,78923900
-48,86422870;1,42967000;1,78923900
-48,82326870;1,42967000;1,78923900
-48,78230870;1,44804200;1,78923900
-48,74134870;1,46641400;1,80730600
-48,70038870;1,46641400;1,80730600
-48,65942870;1,48478700;1,80730600
-48,61846870;1,50315900;1,80730600
-48,57750870;1,50315900;1,80730600
-48,53654870;1,50315900;1,80730600
-48,49558870;1,52153100;1,80730600
-48,45462870;1,53990300;1,80730600
-48,41366870;1,55827500;1,80730600
-48,37270870;1,55827500;1,78923900
-48,33174871;1,55827500;1,80730600
-48,29078871;1,57664700;1,80730600
-48,24982871;1,57664700;1,78923900
-48,20886871;1,57664700;1,80730600
-48,16790871;1,57664700;1,78923900
-48,12694871;1,59501900;1,78923900
-48,08598871;1,61339200;1,77117200
-48,04502871;1,61339200;1,77117200
-48,00406871;1,61339200;1,77117200
-47,96310871;1,61339200;1,77117200
-47,92214871;1,63176400;1,75310500
-47,88118871;1,63176400;1,75310500
-47,84022871;1,63176400;1,73503800
-47,79926871;1,63176400;1,71697100
-47,75830871;1,63176400;1,71697100
-47,71734871;1,63176400;1,71697100
-47,67638871;1,65013600;1,69890400
-47,63542871;1,63176400;1,69890400
-47,59446871;1,65013600;1,68083700
-47,55350871;1,63176400;1,66277100
-47,51254871;1,63176400;1,64476500
-47,47158871;1,63176400;1,64476500
-47,43062871;1,63176400;1,62669800
-47,38966871;1,63176400;1,60863100
-47,34870871;1,63176400;1,60863100
-47,30774871;1,63176400;1,59056400
-47,26678871;1,63176400;1,57249700
-47,22582871;1,63176400;1,55443000
-47,18486871;1,63176400;1,53636300
-47,14390871;1,63176400;1,51829600
-47,10294871;1,61339200;1,50022900
-47,06198871;1,61339200;1,50022900
-47,02102871;1,61339200;1,48222300
-46,98006871;1,59501900;1,46415600
-46,93910871;1,61339200;1,42802200
-46,89814871;1,59501900;1,42802200
-46,85718871;1,57664700;1,40995500
-46,81622871;1,57664700;1,39188800
-46,77526871;1,55827500;1,35575400
-46,73430871;1,57664700;1,33768700
-46,69334872;1,55827500;1,31968100
-46,65238872;1,55827500;1,30161400
-46,61142872;1,53990300;1,28354800
-46,57046872;1,52153100;1,26548100
-46,52950872;1,52153100;1,24741400
-46,48854872;1,50315900;1,21128000
-46,44758872;1,50315900;1,19321300
-46,40662872;1,48478700;1,19321300
-46,36566872;1,48478700;1,17514600
-46,32470872;1,46641400;1,13907300
-46,28374872;1,44804200;1,12100600
-46,24278872;1,44804200;1,10293900
-46,20182872;1,42967000;1,08487200
-46,16086872;1,41129800;1,04873800
-46,11990872;1,39292600;1,04873800
-46,07894872;1,39292600;1,01260400
-46,03798872;1,37455400;0,99453720
-45,99702872;1,35618200;0,97653130
-45,95606872;1,33780900;0,95846430
-45,91510872;1,33780900;0,94039730
-45,87414872;1,31943700;0,92233040
-45,83318872;1,30106500;0,90426340
-45,79222872;1,28269300;0,86812950
-45,75126872;1,26432100;0,85006250
-45,71030872;1,26432100;0,83199560
-45,66934872;1,22751500;0,79592280
-45,62838872;1,22751500;0,77785580
-45,58742872;1,20914300;0,75978880
-45,54646872;1,19077100;0,74172190
-45,50550872;1,19077100;0,72365490
-45,46454872;1,17239900;0,70558790
-45,42358872;1,15402700;0,68752100
-45,38262872;1,11728300;0,65144810
-45,34166872;1,11728300;0,65144810
-45,30070872;1,09891000;0,63338110
-45,25974872;1,08053800;0,61531420
-45,21878872;1,06216600;0,59724720
