Temps;Canal A;Canal B
(ms);(V);(V)

-50,08923262;0,97030550;0,92233040
-50,04827262;0,97030550;0,90426340
-50,00731262;0,97030550;0,90426340
-49,96635262;0,97030550;0,90426340
-49,92539262;0,97030550;0,90426340
-49,88443262;0,97030550;0,90426340
-49,84347263;0,97030550;0,90426340
-49,80251263;0,97030550;0,90426340
-49,76155263;0,97030550;0,88619650
-49,72059263;0,97030550;0,88619650
-49,67963263;0,95193330;0,88619650
-49,63867263;0,95193330;0,88619650
-49,59771263;0,93356120;0,88619650
-49,55675263;0,95193330;0,88619650
-49,51579263;0,95193330;0,86812950
-49,47483263;0,95193330;0,86812950
-49,43387263;0,95193330;0,88619650
-49,39291263;0,93356120;0,86812950
-49,35195263;0,91518910;0,86812950
-49,31099263;0,91518910;0,86812950
-49,27003263;0,93356120;0,86812950
-49,22907263;0,93356120;0,86812950
-49,18811263;0,91518910;0,85006250
-49,14715263;0,91518910;0,85006250
-49,10619263;0,91518910;0,85006250
-49,06523263;0,91518910;0,85006250
-49,02427263;0,91518910;0,85006250
-48,98331263;0,91518910;0,85006250
-48,94235263;0,89681690;0,85006250
-48,90139263;0,91518910;0,85006250
-48,86043263;0,89681690;0,85006250
-48,81947263;0,89681690;0,83199560
-48,77851263;0,89681690;0,83199560
-48,73755263;0,89681690;0,83199560
-48,69659263;0,89681690;0,83199560
-48,65563263;0,89681690;0,83199560
-48,61467263;0,89681690;0,83199560
-48,57371263;0,87844480;0,81398970
-48,53275263;0,89681690;0,81398970
-48,49179263;0,89681690;0,81398970
-48,45083263;0,89681690;0,81398970
-48,40987263;0,87844480;0,81398970
-48,36891263;0,87844480;0,79592280
-48,32795263;0,87844480;0,79592280
-48,28699263;0,87844480;0,79592280
-48,24603263;0,87844480;0,79592280
-48,20507264;0,86007260;0,79592280
-48,16411264;0,86007260;0,79592280
-48,12315264;0,86007260;0,79592280
-48,08219264;0,86007260;0,79592280
-48,04123264;0,86007260;0,77785580
-48,00027264;0,84170050;0,77785580
-47,95931264;0,86007260;0,77785580
-47,91835264;0,86007260;0,77785580
-47,87739264;0,84170050;0,77785580
-47,83643264;0,84170050;0,77785580
-47,79547264;0,84170050;0,75978880
-47,75451264;0,84170050;0,77785580
-47,71355264;0,84170050;0,75978880
-47,67259264;0,84170050;0,75978880
-47,63163264;0,82332840;0,75978880
-47,59067264;0,82332840;0,75978880
-47,54971264;0,82332840;0,75978880
-47,50875264;0,82332840;0,75978880
-47,46779264;0,82332840;0,75978880
-47,42683264;0,82332840;0,74172190
-47,38587264;0,82332840;0,74172190
-47,34491264;0,82332840;0,74172190
-47,30395264;0,80495620;0,74172190
-47,26299264;0,82332840;0,74172190
-47,22203264;0,80495620;0,72365490
-47,18107264;0,80495620;0,72365490
-47,14011264;0,80495620;0,72365490
-47,09915264;0,80495620;0,72365490
-47,05819264;0,78658410;0,72365490
-47,01723264;0,80495620;0,72365490
-46,97627264;0,78658410;0,72365490
-46,93531264;0,78658410;0,70558790
-46,89435264;0,76821190;0,70558790
-46,85339264;0,76821190;0,70558790
-46,81243264;0,76821190;0,70558790
-46,77147264;0,76821190;0,70558790
-46,73051264;0,76821190;0,70558790
-46,68955264;0,76821190;0,70558790
-46,64859264;0,76821190;0,70558790
-46,60763264;0,76821190;0,70558790
-46,56667264;0,76821190;0,70558790
-46,52571265;0,76821190;0,70558790
-46,48475265;0,74983980;0,68752100
-46,44379265;0,76821190;0,68752100
-46,40283265;0,74983980;0,68752100
-46,36187265;0,74983980;0,70558790
-46,32091265;0,74983980;0,68752100
-46,27995265;0,74983980;0,68752100
-46,23899265;0,74983980;0,66945400
-46,19803265;0,74983980;0,66945400
-46,15707265;0,74983980;0,66945400
-46,11611265;0,73146760;0,66945400
-46,07515265;0,73146760;0,66945400
-46,03419265;0,73146760;0,66945400
-45,99323265;0,73146760;0,66945400
-45,95227265;0,71309550;0,65144810
-45,91131265;0,73146760;0,66945400
-45,87035265;0,73146760;0,65144810
-45,82939265;0,73146760;0,65144810
-45,78843265;0,71309550;0,65144810
-45,74747265;0,71309550;0,65144810
-45,70651265;0,71309550;0,65144810
-45,66555265;0,71309550;0,63338110
-45,62459265;0,71309550;0,65144810
-45,58363265;0,71309550;0,63338110
-45,54267265;0,71309550;0,63338110
-45,50171265;0,69472340;0,63338110
-45,46075265;0,69472340;0,63338110
-45,41979265;0,69472340;0,63338110
-45,37883265;0,69472340;0,63338110
-45,33787265;0,69472340;0,63338110
-45,29691265;0,69472340;0,61531420
-45,25595265;0,69472340;0,61531420
-45,21499265;0,69472340;0,61531420
