Temps;Canal A
(ms);(V)

-5,00321714;5,02212600
-5,00193714;5,02212600
-5,00065714;5,02212600
-4,99937714;5,02212600
-4,99809714;5,02212600
-4,99681714;5,02212600
-4,99553714;5,02212600
-4,99425714;5,02212600
-4,99297714;5,02212600
-4,99169714;5,02212600
-4,99041714;5,02212600
-4,98913714;5,02212600
-4,98785714;5,02212600
-4,98657714;5,02212600
-4,98529714;4,93087600
-4,98401714;5,02212600
-4,98273714;5,02212600
-4,98145714;5,02212600
-4,98017714;5,02212600
-4,97889714;5,02212600
-4,97761714;5,02212600
-4,97633714;5,02212600
-4,97505714;5,02212600
-4,97377714;5,02212600
-4,97249714;5,02212600
-4,97121714;5,02212600
-4,96993714;5,02212600
-4,96865714;5,02212600
-4,96737714;5,02212600
-4,96609714;5,02212600
-4,96481714;5,02212600
-4,96353714;5,02212600
-4,96225714;5,02212600
-4,96097714;5,02212600
-4,95969714;4,93087600
-4,95841714;5,02212600
-4,95713714;5,02212600
-4,95585714;5,02212600
-4,95457714;5,02212600
-4,95329714;5,02212600
-4,95201714;5,02212600
-4,95073714;5,02212600
-4,94945714;5,02212600
-4,94817714;5,02212600
-4,94689714;5,02212600
-4,94561714;5,02212600
-4,94433714;5,02212600
-4,94305714;5,02212600
-4,94177714;5,11337600
-4,94049714;5,02212600
-4,93921714;5,02212600
-4,93793714;5,02212600
-4,93665714;5,02212600
-4,93537714;5,02212600
-4,93409714;5,02212600
-4,93281714;4,93087600
-4,93153714;5,02212600
-4,93025714;5,02212600
-4,92897714;5,02212600
-4,92769714;5,02212600
-4,92641714;5,02212600
-4,92513714;5,02212600
-4,92385714;5,02212600
-4,92257714;5,02212600
-4,92129714;5,02212600
-4,92001714;5,02212600
-4,91873714;5,02212600
-4,91745714;5,02212600
-4,91617714;5,02212600
-4,91489714;5,02212600
-4,91361714;4,93087600
-4,91233714;5,02212600
-4,91105714;5,02212600
-4,90977714;5,02212600
-4,90849714;5,02212600
-4,90721714;5,02212600
-4,90593714;5,02212600
-4,90465714;5,02212600
-4,90337714;5,02212600
-4,90209714;5,02212600
-4,90081714;5,02212600
-4,89953714;5,02212600
-4,89825714;5,02212600
-4,89697714;5,02212600
-4,89569714;5,02212600
-4,89441714;5,02212600
-4,89313714;5,02212600
-4,89185714;5,02212600
-4,89057714;5,02212600
-4,88929714;5,02212600
-4,88801714;4,93087600
-4,88673714;5,02212600
-4,88545714;5,02212600
-4,88417714;5,02212600
-4,88289714;5,02212600
-4,88161714;5,02212600
-4,88033714;5,02212600
-4,87905714;5,02212600
-4,87777714;5,02212600
-4,87649714;5,02212600
-4,87521714;5,02212600
-4,87393714;5,02212600
-4,87265714;5,02212600
-4,87137714;5,02212600
-4,87009714;5,02212600
-4,86881714;5,02212600
-4,86753714;5,02212600
-4,86625714;5,02212600
-4,86497714;5,02212600
-4,86369714;5,02212600
-4,86241714;5,02212600
-4,86113714;5,02212600
-4,85985714;5,02212600
-4,85857714;5,02212600
-4,85729714;5,02212600
-4,85601714;5,02212600
-4,85473714;5,02212600
-4,85345714;5,02212600
