Temps;Canal A
(ms);(V)

-5,00258477;5,02212600
-5,00130477;5,02212600
-5,00002477;5,02212600
-4,99874477;5,02212600
-4,99746477;5,02212600
-4,99618477;5,02212600
-4,99490477;5,02212600
-4,99362477;5,02212600
-4,99234477;5,02212600
-4,99106477;5,02212600
-4,98978477;5,02212600
-4,98850477;5,02212600
-4,98722477;5,02212600
-4,98594477;5,02212600
-4,98466477;5,02212600
-4,98338477;5,02212600
-4,98210477;5,02212600
-4,98082477;5,02212600
-4,97954477;5,02212600
-4,97826477;5,02212600
-4,97698477;5,02212600
-4,97570477;5,02212600
-4,97442477;5,02212600
-4,97314477;5,02212600
-4,97186477;5,02212600
-4,97058477;5,02212600
-4,96930477;5,02212600
-4,96802477;4,93087600
-4,96674477;5,02212600
-4,96546477;5,02212600
-4,96418477;5,02212600
-4,96290477;5,02212600
-4,96162477;5,02212600
-4,96034477;5,02212600
-4,95906477;5,02212600
-4,95778477;5,02212600
-4,95650477;5,02212600
-4,95522477;5,02212600
-4,95394477;5,02212600
-4,95266477;5,02212600
-4,95138477;5,02212600
-4,95010477;5,02212600
-4,94882477;5,02212600
-4,94754477;5,02212600
-4,94626477;5,02212600
-4,94498477;5,02212600
-4,94370477;5,02212600
-4,94242477;5,02212600
-4,94114477;5,02212600
-4,93986477;5,02212600
-4,93858477;5,02212600
-4,93730477;5,02212600
-4,93602477;5,02212600
-4,93474477;5,02212600
-4,93346477;5,02212600
-4,93218477;5,02212600
-4,93090477;5,02212600
-4,92962477;5,02212600
-4,92834477;5,02212600
-4,92706477;5,02212600
-4,92578477;5,02212600
-4,92450477;5,02212600
-4,92322477;5,02212600
-4,92194477;5,02212600
-4,92066477;5,02212600
-4,91938477;5,02212600
-4,91810477;5,02212600
-4,91682477;5,02212600
-4,91554477;5,02212600
-4,91426477;5,02212600
-4,91298477;5,02212600
-4,91170477;5,02212600
-4,91042477;5,02212600
-4,90914477;5,02212600
-4,90786477;5,02212600
-4,90658477;5,02212600
-4,90530477;5,02212600
-4,90402477;5,02212600
-4,90274477;5,02212600
-4,90146477;5,02212600
-4,90018477;5,02212600
-4,89890477;5,02212600
-4,89762477;5,02212600
-4,89634477;5,02212600
-4,89506477;5,02212600
-4,89378477;5,02212600
-4,89250477;5,02212600
-4,89122477;5,02212600
-4,88994477;5,02212600
-4,88866477;5,02212600
-4,88738477;5,02212600
-4,88610477;5,02212600
-4,88482477;5,02212600
-4,88354477;5,02212600
-4,88226477;5,02212600
-4,88098477;5,02212600
-4,87970477;5,02212600
-4,87842477;5,02212600
-4,87714477;5,02212600
-4,87586477;5,02212600
-4,87458477;5,02212600
-4,87330477;5,02212600
-4,87202477;5,02212600
-4,87074477;5,02212600
-4,86946477;5,02212600
-4,86818477;5,02212600
-4,86690477;5,02212600
-4,86562477;5,02212600
-4,86434477;5,02212600
-4,86306477;5,02212600
-4,86178477;5,02212600
-4,86050477;5,02212600
-4,85922477;5,02212600
-4,85794477;5,02212600
-4,85666477;5,02212600
-4,85538477;5,02212600
-4,85410477;5,02212600
-4,85282477;5,02212600
