Temps;Canal A
(ms);(V)

-5,00235520;5,02212600
-5,00107520;5,02212600
-4,99979520;5,02212600
-4,99851520;5,02212600
-4,99723520;5,02212600
-4,99595520;5,02212600
-4,99467520;5,02212600
-4,99339520;5,02212600
-4,99211520;5,02212600
-4,99083520;5,02212600
-4,98955520;5,02212600
-4,98827520;5,02212600
-4,98699520;5,02212600
-4,98571520;5,02212600
-4,98443520;5,02212600
-4,98315520;5,02212600
-4,98187520;5,02212600
-4,98059520;5,02212600
-4,97931520;5,02212600
-4,97803520;5,02212600
-4,97675520;5,02212600
-4,97547520;5,02212600
-4,97419520;5,02212600
-4,97291520;5,02212600
-4,97163520;5,02212600
-4,97035520;5,02212600
-4,96907520;5,02212600
-4,96779520;5,02212600
-4,96651520;5,02212600
-4,96523520;5,02212600
-4,96395520;5,02212600
-4,96267520;5,02212600
-4,96139520;5,02212600
-4,96011520;5,02212600
-4,95883520;5,02212600
-4,95755520;5,02212600
-4,95627520;5,02212600
-4,95499520;5,02212600
-4,95371520;5,02212600
-4,95243520;5,02212600
-4,95115520;5,02212600
-4,94987520;5,02212600
-4,94859520;5,02212600
-4,94731520;5,02212600
-4,94603520;5,02212600
-4,94475520;5,02212600
-4,94347520;5,02212600
-4,94219520;5,02212600
-4,94091520;5,02212600
-4,93963520;5,02212600
-4,93835520;5,02212600
-4,93707520;5,02212600
-4,93579520;5,02212600
-4,93451520;5,02212600
-4,93323520;5,02212600
-4,93195520;5,02212600
-4,93067520;5,02212600
-4,92939520;5,02212600
-4,92811520;5,02212600
-4,92683520;5,02212600
-4,92555520;5,02212600
-4,92427520;5,02212600
-4,92299520;5,02212600
-4,92171520;5,02212600
-4,92043520;5,02212600
-4,91915520;5,02212600
-4,91787520;5,02212600
-4,91659520;4,93087600
-4,91531520;5,02212600
-4,91403520;5,02212600
-4,91275520;4,93087600
-4,91147520;5,02212600
-4,91019520;5,02212600
-4,90891520;5,02212600
-4,90763520;5,02212600
-4,90635520;5,02212600
-4,90507520;5,02212600
-4,90379520;5,02212600
-4,90251520;5,02212600
-4,90123520;5,02212600
-4,89995520;5,02212600
-4,89867520;5,02212600
-4,89739520;5,02212600
-4,89611520;5,02212600
-4,89483520;5,02212600
-4,89355520;5,02212600
-4,89227520;5,02212600
-4,89099520;5,02212600
-4,88971520;5,02212600
-4,88843520;5,02212600
-4,88715520;5,02212600
-4,88587520;5,02212600
-4,88459520;5,02212600
-4,88331520;5,02212600
-4,88203520;5,02212600
-4,88075520;5,02212600
-4,87947520;5,02212600
-4,87819520;5,02212600
-4,87691520;5,02212600
-4,87563520;5,02212600
-4,87435520;4,93087600
-4,87307520;5,02212600
-4,87179520;5,02212600
-4,87051520;5,02212600
-4,86923520;5,02212600
-4,86795520;5,02212600
-4,86667520;4,93087600
-4,86539520;5,02212600
-4,86411520;5,02212600
-4,86283520;5,02212600
-4,86155520;5,02212600
-4,86027520;5,02212600
-4,85899520;4,93087600
-4,85771520;5,02212600
-4,85643520;5,02212600
-4,85515520;5,02212600
-4,85387520;5,02212600
-4,85259520;5,02212600
