Temps;Canal A
(ms);(V)

-5,00231888;5,02212600
-5,00103888;5,02212600
-4,99975888;5,02212600
-4,99847888;5,02212600
-4,99719888;5,02212600
-4,99591888;5,02212600
-4,99463888;5,02212600
-4,99335888;5,02212600
-4,99207888;5,11337600
-4,99079888;5,02212600
-4,98951888;5,02212600
-4,98823888;5,02212600
-4,98695888;5,02212600
-4,98567888;5,02212600
-4,98439888;5,02212600
-4,98311888;5,02212600
-4,98183888;5,02212600
-4,98055888;5,02212600
-4,97927888;5,02212600
-4,97799888;5,02212600
-4,97671888;5,02212600
-4,97543888;5,02212600
-4,97415888;4,93087600
-4,97287888;5,02212600
-4,97159888;5,02212600
-4,97031888;5,02212600
-4,96903888;5,02212600
-4,96775888;5,02212600
-4,96647888;5,02212600
-4,96519888;5,02212600
-4,96391888;5,02212600
-4,96263888;5,02212600
-4,96135888;5,02212600
-4,96007888;5,02212600
-4,95879888;5,02212600
-4,95751888;5,02212600
-4,95623888;5,02212600
-4,95495888;5,02212600
-4,95367888;5,02212600
-4,95239888;5,02212600
-4,95111888;5,02212600
-4,94983888;5,02212600
-4,94855888;5,02212600
-4,94727888;5,02212600
-4,94599888;5,02212600
-4,94471888;5,02212600
-4,94343888;5,02212600
-4,94215888;5,02212600
-4,94087888;5,02212600
-4,93959888;5,02212600
-4,93831888;5,02212600
-4,93703888;5,02212600
-4,93575888;5,02212600
-4,93447888;5,02212600
-4,93319888;5,02212600
-4,93191888;5,02212600
-4,93063888;5,02212600
-4,92935888;5,02212600
-4,92807888;5,02212600
-4,92679888;5,02212600
-4,92551888;5,02212600
-4,92423888;5,02212600
-4,92295888;5,02212600
-4,92167888;5,02212600
-4,92039888;5,02212600
-4,91911888;5,02212600
-4,91783888;5,02212600
-4,91655888;5,02212600
-4,91527888;5,02212600
-4,91399888;5,02212600
-4,91271888;5,02212600
-4,91143888;5,02212600
-4,91015888;5,02212600
-4,90887888;5,02212600
-4,90759888;5,11337600
-4,90631888;5,02212600
-4,90503888;5,02212600
-4,90375888;5,02212600
-4,90247888;5,02212600
-4,90119888;5,02212600
-4,89991888;5,02212600
-4,89863888;5,02212600
-4,89735888;5,02212600
-4,89607888;5,02212600
-4,89479888;5,02212600
-4,89351888;5,02212600
-4,89223888;5,02212600
-4,89095888;5,02212600
-4,88967888;5,02212600
-4,88839888;5,02212600
-4,88711888;5,02212600
-4,88583888;5,02212600
-4,88455888;5,02212600
-4,88327888;5,02212600
-4,88199888;5,02212600
-4,88071888;5,02212600
-4,87943888;5,02212600
-4,87815888;5,02212600
-4,87687888;5,02212600
-4,87559888;5,02212600
-4,87431888;5,02212600
-4,87303888;5,02212600
-4,87175888;5,02212600
-4,87047888;5,02212600
-4,86919888;5,02212600
-4,86791888;5,02212600
-4,86663888;5,02212600
-4,86535888;5,02212600
-4,86407888;5,02212600
-4,86279888;5,02212600
-4,86151888;5,02212600
-4,86023888;5,02212600
-4,85895888;5,02212600
-4,85767888;5,02212600
-4,85639888;5,02212600
-4,85511888;5,02212600
-4,85383888;5,02212600
-4,85255888;5,02212600
