Temps;Canal B
(ms);(V)

-361,42733079;4,76226100
-361,09965079;4,76226100
-360,77197079;4,76226100
-360,44429080;4,76226100
-360,11661080;4,76226100
-359,78893080;4,76226100
-359,46125080;4,76226100
-359,13357080;4,76226100
-358,80589081;4,76226100
-358,47821081;4,76226100
-358,15053081;4,76226100
-357,82285081;4,76226100
-357,49517081;4,76226100
-357,16749082;4,76226100
-356,83981082;4,76226100
-356,51213082;4,76226100
-356,18445082;4,76226100
-355,85677082;4,76226100
-355,52909083;4,76226100
-355,20141083;4,76226100
-354,87373083;4,76226100
-354,54605083;4,76226100
-354,21837083;4,76226100
-353,89069084;4,76226100
-353,56301084;4,76226100
-353,23533084;4,76226100
-352,90765084;4,76226100
-352,57997084;4,76226100
-352,25229085;4,76226100
-351,92461085;4,76226100
-351,59693085;4,76226100
-351,26925085;4,76226100
-350,94157085;4,76226100
-350,61389086;4,76226100
-350,28621086;4,76226100
-349,95853086;4,76226100
-349,63085086;4,76226100
-349,30317086;4,76226100
-348,97549087;4,76226100
-348,64781087;4,76226100
-348,32013087;4,76226100
-347,99245087;4,76226100
-347,66477087;4,76226100
-347,33709088;4,76226100
-347,00941088;4,76226100
-346,68173088;4,76226100
-346,35405088;4,76226100
-346,02637088;4,76226100
-345,69869089;4,76226100
-345,37101089;4,76226100
-345,04333089;4,76226100
-344,71565089;4,76226100
-344,38797089;4,80712300
-344,06029090;4,76226100
-343,73261090;4,76226100
-343,40493090;4,76226100
-343,07725090;4,76226100
-342,74957090;4,76226100
-342,42189091;4,76226100
-342,09421091;4,76226100
-341,76653091;4,76226100
-341,43885091;4,76226100
-341,11117091;4,76226100
-340,78349092;4,76226100
-340,45581092;4,76226100
-340,12813092;4,76226100
-339,80045092;4,76226100
-339,47277092;4,76226100
-339,14509093;4,76226100
-338,81741093;4,76226100
-338,48973093;4,76226100
-338,16205093;4,76226100
-337,83437093;4,76226100
-337,50669094;4,76226100
-337,17901094;4,76226100
-336,85133094;4,80712300
-336,52365094;4,76226100
-336,19597094;4,76226100
-335,86829095;4,76226100
-335,54061095;4,76226100
-335,21293095;4,76226100
-334,88525095;4,76226100
-334,55757095;4,76226100
-334,22989096;4,76226100
-333,90221096;4,76226100
-333,57453096;4,76226100
-333,24685096;4,76226100
-332,91917096;4,76226100
-332,59149097;4,76226100
-332,26381097;4,76226100
-331,93613097;4,76226100
-331,60845097;4,76226100
-331,28077097;4,76226100
-330,95309098;4,76226100
-330,62541098;4,76226100
-330,29773098;4,76226100
-329,97005098;4,76226100
-329,64237098;4,76226100
-329,31469099;4,76226100
-328,98701099;4,76226100
-328,65933099;4,76226100
-328,33165099;4,76226100
-328,00397099;4,76226100
-327,67629100;4,76226100
-327,34861100;4,76226100
-327,02093100;4,76226100
-326,69325100;4,76226100
-326,36557100;4,76226100
-326,03789101;4,76226100
-325,71021101;4,76226100
-325,38253101;4,76226100
-325,05485101;4,76226100
-324,72717101;4,76226100
-324,39949102;4,76226100
-324,07181102;4,76226100
-323,74413102;4,76226100
-323,41645102;4,76226100
-323,08877102;4,76226100
-322,76109103;4,76226100
-322,43341103;4,76226100
-322,10573103;4,76226100
-321,77805103;4,76226100
-321,45037103;4,76226100
-321,12269104;4,76226100
-320,79501104;4,76226100
-320,46733104;4,76226100
-320,13965104;4,76226100
-319,81197104;4,76226100
-319,48429105;4,76226100
-319,15661105;4,76226100
-318,82893105;4,76226100
-318,50125105;4,76226100
-318,17357105;4,76226100
-317,84589106;4,76226100
-317,51821106;4,76226100
-317,19053106;4,76226100
-316,86285106;4,76226100
-316,53517106;4,76226100
-316,20749107;4,76226100
-315,87981107;4,76226100
-315,55213107;4,76226100
-315,22445107;4,76226100
-314,89677107;4,76226100
-314,56909108;4,76226100
-314,24141108;4,76226100
-313,91373108;4,76226100
-313,58605108;4,76226100
-313,25837108;4,76226100
-312,93069109;4,76226100
-312,60301109;4,76226100
-312,27533109;4,76226100
-311,94765109;4,76226100
-311,61997109;4,76226100
-311,29229110;4,76226100
-310,96461110;4,76226100
-310,63693110;4,76226100
-310,30925110;4,76226100
-309,98157110;4,76226100
-309,65389110;4,76226100
-309,32621111;4,76226100
-308,99853111;4,76226100
-308,67085111;4,76226100
-308,34317111;4,76226100
-308,01549111;4,76226100
-307,68781112;4,76226100
-307,36013112;4,76226100
-307,03245112;4,76226100
-306,70477112;4,76226100
-306,37709112;4,76226100
-306,04941113;4,76226100
-305,72173113;4,76226100
-305,39405113;4,76226100
-305,06637113;4,76226100
-304,73869113;4,76226100
-304,41101114;4,76226100
-304,08333114;4,76226100
-303,75565114;4,76226100
-303,42797114;4,76226100
-303,10029114;4,76226100
-302,77261115;4,76226100
-302,44493115;4,76226100
-302,11725115;4,76226100
-301,78957115;4,76226100
-301,46189115;4,76226100
-301,13421116;4,76226100
-300,80653116;4,76226100
-300,47885116;4,76226100
-300,15117116;4,76226100
-299,82349116;4,76226100
-299,49581117;4,76226100
-299,16813117;4,76226100
-298,84045117;4,76226100
-298,51277117;4,76226100
-298,18509117;4,76226100
-297,85741118;4,76226100
-297,52973118;4,76226100
-297,20205118;4,76226100
-296,87437118;4,76226100
-296,54669118;4,76226100
-296,21901119;4,76226100
-295,89133119;4,76226100
-295,56365119;4,76226100
-295,23597119;4,76226100
-294,90829119;4,76226100
-294,58061120;4,76226100
-294,25293120;4,76226100
-293,92525120;4,76226100
-293,59757120;4,76226100
-293,26989120;4,76226100
-292,94221121;4,76226100
-292,61453121;4,76226100
-292,28685121;4,80712300
-291,95917121;4,76226100
-291,63149121;4,76226100
-291,30381122;4,76226100
-290,97613122;4,76226100
-290,64845122;4,76226100
-290,32077122;4,76226100
-289,99309122;4,76226100
-289,66541123;4,76226100
-289,33773123;4,76226100
-289,01005123;4,76226100
-288,68237123;4,76226100
-288,35469123;4,76226100
-288,02701124;4,76226100
-287,69933124;4,76226100
-287,37165124;4,76226100
-287,04397124;4,76226100
-286,71629124;4,76226100
-286,38861125;4,76226100
-286,06093125;4,76226100
-285,73325125;4,76226100
-285,40557125;4,76226100
-285,07789125;4,76226100
-284,75021126;4,76226100
-284,42253126;4,76226100
-284,09485126;4,76226100
-283,76717126;4,76226100
-283,43949126;4,76226100
-283,11181127;4,76226100
-282,78413127;4,76226100
-282,45645127;4,76226100
-282,12877127;4,76226100
-281,80109127;4,76226100
-281,47341128;4,76226100
-281,14573128;4,76226100
-280,81805128;4,76226100
-280,49037128;4,76226100
-280,16269128;4,76226100
-279,83501129;4,76226100
-279,50733129;4,76226100
-279,17965129;4,76226100
-278,85197129;4,76226100
-278,52429129;4,76226100
-278,19661130;4,76226100
-277,86893130;4,76226100
-277,54125130;4,76226100
-277,21357130;4,76226100
-276,88589130;4,76226100
-276,55821131;4,76226100
-276,23053131;4,76226100
-275,90285131;4,76226100
-275,57517131;4,76226100
-275,24749131;4,76226100
-274,91981132;4,76226100
-274,59213132;4,76226100
-274,26445132;4,76226100
-273,93677132;4,76226100
-273,60909132;4,76226100
-273,28141133;4,80712300
-272,95373133;4,76226100
-272,62605133;4,76226100
-272,29837133;4,76226100
-271,97069133;4,76226100
-271,64301134;4,76226100
-271,31533134;4,76226100
-270,98765134;4,76226100
-270,65997134;4,76226100
-270,33229134;4,76226100
-270,00461135;4,76226100
-269,67693135;4,76226100
-269,34925135;4,76226100
-269,02157135;4,76226100
-268,69389135;4,76226100
-268,36621136;4,80712300
-268,03853136;4,76226100
-267,71085136;4,76226100
-267,38317136;4,76226100
-267,05549136;4,76226100
-266,72781137;4,76226100
-266,40013137;4,76226100
-266,07245137;4,76226100
-265,74477137;4,76226100
-265,41709137;4,76226100
-265,08941138;4,76226100
-264,76173138;4,76226100
-264,43405138;4,76226100
-264,10637138;4,76226100
-263,77869138;4,76226100
-263,45101139;4,76226100
-263,12333139;4,76226100
-262,79565139;4,76226100
-262,46797139;4,76226100
-262,14029139;4,76226100
-261,81261140;4,76226100
-261,48493140;4,76226100
-261,15725140;4,76226100
-260,82957140;4,76226100
-260,50189140;4,76226100
-260,17421141;4,76226100
-259,84653141;4,76226100
-259,51885141;4,76226100
-259,19117141;4,76226100
-258,86349141;4,76226100
-258,53581142;4,76226100
-258,20813142;4,76226100
-257,88045142;4,76226100
-257,55277142;4,76226100
-257,22509142;4,76226100
-256,89741143;4,76226100
-256,56973143;4,76226100
-256,24205143;4,76226100
-255,91437143;4,76226100
-255,58669143;4,76226100
-255,25901144;4,76226100
-254,93133144;4,80712300
-254,60365144;4,76226100
-254,27597144;4,76226100
-253,94829144;4,76226100
-253,62061145;4,76226100
-253,29293145;4,76226100
-252,96525145;4,76226100
-252,63757145;4,76226100
-252,30989145;4,76226100
-251,98221146;4,76226100
-251,65453146;4,76226100
-251,32685146;4,76226100
-250,99917146;4,76226100
-250,67149146;4,76226100
-250,34381147;4,76226100
-250,01613147;4,76226100
-249,68845147;4,76226100
-249,36077147;4,76226100
-249,03309147;4,76226100
-248,70541148;4,76226100
-248,37773148;4,76226100
-248,05005148;4,76226100
-247,72237148;4,76226100
-247,39469148;4,76226100
-247,06701149;4,76226100
-246,73933149;4,76226100
-246,41165149;4,76226100
-246,08397149;4,76226100
-245,75629149;4,76226100
-245,42861150;4,76226100
-245,10093150;4,76226100
-244,77325150;4,76226100
-244,44557150;4,76226100
-244,11789150;4,76226100
-243,79021151;4,76226100
-243,46253151;4,76226100
-243,13485151;4,76226100
-242,80717151;4,76226100
-242,47949151;4,76226100
-242,15181152;4,76226100
-241,82413152;4,76226100
-241,49645152;4,76226100
-241,16877152;4,76226100
-240,84109152;4,76226100
-240,51341153;4,76226100
-240,18573153;4,76226100
-239,85805153;4,76226100
-239,53037153;4,76226100
-239,20269153;4,76226100
-238,87501154;4,76226100
-238,54733154;4,76226100
-238,21965154;4,76226100
-237,89197154;4,76226100
-237,56429154;4,76226100
-237,23661155;4,76226100
-236,90893155;4,76226100
-236,58125155;4,76226100
-236,25357155;4,76226100
-235,92589155;4,76226100
-235,59821156;4,76226100
-235,27053156;4,76226100
-234,94285156;4,76226100
-234,61517156;4,76226100
-234,28749156;4,76226100
-233,95981157;4,76226100
-233,63213157;4,76226100
-233,30445157;4,76226100
-232,97677157;4,76226100
-232,64909157;4,76226100
-232,32141157;4,76226100
-231,99373158;4,76226100
-231,66605158;4,76226100
-231,33837158;4,76226100
-231,01069158;4,76226100
-230,68301158;4,76226100
-230,35533159;4,76226100
-230,02765159;4,76226100
-229,69997159;4,76226100
-229,37229159;4,76226100
-229,04461159;4,76226100
-228,71693160;4,76226100
-228,38925160;4,76226100
-228,06157160;4,76226100
-227,73389160;4,76226100
-227,40621160;4,76226100
-227,07853161;4,76226100
-226,75085161;4,76226100
-226,42317161;4,76226100
-226,09549161;4,76226100
-225,76781161;4,76226100
-225,44013162;4,76226100
-225,11245162;4,76226100
-224,78477162;4,76226100
-224,45709162;4,76226100
-224,12941162;4,76226100
-223,80173163;4,76226100
-223,47405163;4,76226100
-223,14637163;4,76226100
-222,81869163;4,76226100
-222,49101163;4,76226100
-222,16333164;4,76226100
-221,83565164;4,76226100
-221,50797164;4,76226100
-221,18029164;4,76226100
-220,85261164;4,76226100
-220,52493165;4,76226100
-220,19725165;4,76226100
-219,86957165;4,76226100
-219,54189165;4,76226100
-219,21421165;4,76226100
-218,88653166;4,76226100
-218,55885166;4,76226100
-218,23117166;4,76226100
-217,90349166;4,76226100
-217,57581166;4,76226100
-217,24813167;4,76226100
-216,92045167;4,76226100
-216,59277167;4,76226100
-216,26509167;4,76226100
-215,93741167;4,76226100
-215,60973168;4,76226100
-215,28205168;4,76226100
-214,95437168;4,76226100
-214,62669168;4,76226100
-214,29901168;4,76226100
-213,97133169;4,76226100
-213,64365169;4,76226100
-213,31597169;4,76226100
-212,98829169;4,76226100
-212,66061169;4,76226100
-212,33293170;4,76226100
-212,00525170;4,76226100
-211,67757170;4,76226100
-211,34989170;4,76226100
-211,02221170;4,76226100
-210,69453171;4,76226100
-210,36685171;4,76226100
-210,03917171;4,76226100
-209,71149171;4,76226100
-209,38381171;4,76226100
-209,05613172;4,76226100
-208,72845172;4,76226100
-208,40077172;4,76226100
-208,07309172;4,76226100
-207,74541172;4,76226100
-207,41773173;4,76226100
-207,09005173;4,76226100
-206,76237173;4,76226100
-206,43469173;4,76226100
-206,10701173;4,76226100
-205,77933174;4,76226100
-205,45165174;4,76226100
-205,12397174;4,76226100
-204,79629174;4,76226100
-204,46861174;4,76226100
-204,14093175;4,76226100
-203,81325175;4,76226100
-203,48557175;4,76226100
-203,15789175;4,76226100
-202,83021175;4,76226100
-202,50253176;4,76226100
-202,17485176;4,76226100
-201,84717176;4,76226100
-201,51949176;4,76226100
-201,19181176;4,76226100
-200,86413177;4,76226100
-200,53645177;4,76226100
-200,20877177;4,76226100
-199,88109177;4,76226100
-199,55341177;4,76226100
-199,22573178;4,76226100
-198,89805178;4,76226100
-198,57037178;4,76226100
-198,24269178;4,76226100
-197,91501178;4,76226100
-197,58733179;4,76226100
-197,25965179;4,76226100
-196,93197179;4,76226100
-196,60429179;4,76226100
-196,27661179;4,76226100
-195,94893180;4,76226100
-195,62125180;4,76226100
-195,29357180;4,76226100
-194,96589180;4,76226100
-194,63821180;4,76226100
-194,31053181;4,76226100
-193,98285181;4,76226100
-193,65517181;4,76226100
-193,32749181;4,76226100
-192,99981181;4,76226100
-192,67213182;4,76226100
-192,34445182;4,76226100
-192,01677182;4,76226100
-191,68909182;4,76226100
-191,36141182;4,76226100
-191,03373183;4,76226100
-190,70605183;4,76226100
-190,37837183;4,76226100
-190,05069183;4,76226100
-189,72301183;4,76226100
-189,39533184;4,76226100
-189,06765184;4,76226100
-188,73997184;4,76226100
-188,41229184;4,76226100
-188,08461184;4,76226100
-187,75693185;4,76226100
-187,42925185;4,76226100
-187,10157185;4,76226100
-186,77389185;4,76226100
-186,44621185;4,76226100
-186,11853186;4,76226100
-185,79085186;4,76226100
-185,46317186;4,76226100
-185,13549186;4,76226100
-184,80781186;4,76226100
-184,48013187;4,76226100
-184,15245187;4,80712300
-183,82477187;4,76226100
-183,49709187;4,76226100
-183,16941187;4,76226100
-182,84173188;4,76226100
-182,51405188;4,76226100
-182,18637188;4,76226100
-181,85869188;4,76226100
-181,53101188;4,76226100
-181,20333189;4,76226100
-180,87565189;4,76226100
-180,54797189;4,76226100
-180,22029189;4,76226100
-179,89261189;4,76226100
-179,56493190;4,76226100
-179,23725190;4,76226100
-178,90957190;4,76226100
-178,58189190;4,76226100
-178,25421190;4,76226100
-177,92653191;4,76226100
-177,59885191;4,76226100
-177,27117191;4,76226100
-176,94349191;4,76226100
-176,61581191;4,76226100
-176,28813192;4,76226100
-175,96045192;4,76226100
-175,63277192;4,76226100
-175,30509192;4,76226100
-174,97741192;4,76226100
-174,64973193;4,76226100
-174,32205193;4,76226100
-173,99437193;4,76226100
-173,66669193;4,76226100
-173,33901193;4,76226100
-173,01133194;4,76226100
-172,68365194;4,76226100
-172,35597194;4,80712300
-172,02829194;4,76226100
-171,70061194;4,76226100
-171,37293195;4,76226100
-171,04525195;4,76226100
-170,71757195;4,76226100
-170,38989195;4,80712300
-170,06221195;4,76226100
-169,73453196;4,76226100
-169,40685196;4,76226100
-169,07917196;4,76226100
-168,75149196;4,76226100
-168,42381196;4,76226100
-168,09613197;4,76226100
-167,76845197;4,76226100
-167,44077197;4,80712300
-167,11309197;4,76226100
-166,78541197;4,76226100
-166,45773198;4,76226100
-166,13005198;4,76226100
-165,80237198;4,76226100
-165,47469198;4,76226100
-165,14701198;4,76226100
-164,81933199;4,76226100
-164,49165199;4,76226100
-164,16397199;4,76226100
-163,83629199;4,76226100
-163,50861199;4,76226100
-163,18093200;4,76226100
-162,85325200;4,76226100
-162,52557200;4,76226100
-162,19789200;4,76226100
-161,87021200;4,76226100
-161,54253201;4,80712300
-161,21485201;4,76226100
-160,88717201;4,76226100
-160,55949201;4,76226100
-160,23181201;4,76226100
-159,90413202;4,76226100
-159,57645202;4,76226100
-159,24877202;4,76226100
-158,92109202;4,76226100
-158,59341202;4,76226100
-158,26573203;4,76226100
-157,93805203;4,76226100
-157,61037203;4,76226100
-157,28269203;4,76226100
-156,95501203;4,76226100
-156,62733203;4,76226100
-156,29965204;4,76226100
-155,97197204;4,76226100
-155,64429204;4,76226100
-155,31661204;4,76226100
-154,98893204;4,76226100
-154,66125205;4,76226100
-154,33357205;4,76226100
-154,00589205;4,76226100
-153,67821205;4,76226100
-153,35053205;4,76226100
-153,02285206;4,76226100
-152,69517206;4,76226100
-152,36749206;4,76226100
-152,03981206;4,76226100
-151,71213206;4,76226100
-151,38445207;4,76226100
-151,05677207;4,76226100
-150,72909207;4,76226100
-150,40141207;4,76226100
-150,07373207;4,76226100
-149,74605208;4,76226100
-149,41837208;4,76226100
-149,09069208;4,76226100
-148,76301208;4,76226100
-148,43533208;4,76226100
-148,10765209;4,76226100
-147,77997209;4,76226100
-147,45229209;4,76226100
-147,12461209;4,76226100
-146,79693209;4,76226100
-146,46925210;4,76226100
-146,14157210;4,76226100
-145,81389210;4,76226100
-145,48621210;4,76226100
-145,15853210;4,76226100
-144,83085211;4,76226100
-144,50317211;4,76226100
-144,17549211;4,76226100
-143,84781211;4,76226100
-143,52013211;4,76226100
-143,19245212;4,76226100
-142,86477212;4,76226100
-142,53709212;4,76226100
-142,20941212;4,76226100
-141,88173212;4,76226100
-141,55405213;4,76226100
-141,22637213;4,76226100
-140,89869213;4,76226100
-140,57101213;4,76226100
-140,24333213;4,76226100
-139,91565214;4,76226100
-139,58797214;4,76226100
-139,26029214;4,76226100
-138,93261214;4,76226100
-138,60493214;4,76226100
-138,27725215;4,76226100
-137,94957215;4,76226100
