Temps;Canal B
(ms);(V)

-450,22068283;0,00762963
-449,89300283;0,00762963
-449,56532284;-0,03707999
-449,23764284;0,00762963
-448,90996284;0,00762963
-448,58228284;0,00762963
-448,25460284;0,00762963
-447,92692285;0,00762963
-447,59924285;0,00762963
-447,27156285;0,00762963
-446,94388285;0,00762963
-446,61620285;0,00762963
-446,28852286;0,00762963
-445,96084286;0,00762963
-445,63316286;0,00762963
-445,30548286;0,00762963
-444,97780286;0,00762963
-444,65012287;0,00762963
-444,32244287;0,00762963
-443,99476287;0,00762963
-443,66708287;0,00762963
-443,33940287;0,00762963
-443,01172288;0,00762963
-442,68404288;0,00762963
-442,35636288;0,00762963
-442,02868288;0,00762963
-441,70100288;0,00762963
-441,37332289;0,00762963
-441,04564289;0,00762963
-440,71796289;-0,03707999
-440,39028289;0,00762963
-440,06260289;0,00762963
-439,73492290;0,00762963
-439,40724290;0,00762963
-439,07956290;0,00762963
-438,75188290;0,00762963
-438,42420290;0,00762963
-438,09652291;0,00762963
-437,76884291;0,00762963
-437,44116291;0,00762963
-437,11348291;0,00762963
-436,78580291;0,00762963
-436,45812292;0,00762963
-436,13044292;0,00762963
-435,80276292;0,00762963
-435,47508292;0,00762963
-435,14740292;0,00762963
-434,81972293;0,00762963
-434,49204293;0,00762963
-434,16436293;0,00762963
-433,83668293;0,00762963
-433,50900293;0,00762963
-433,18132294;0,00762963
-432,85364294;0,00762963
-432,52596294;0,00762963
-432,19828294;0,00762963
-431,87060294;0,00762963
-431,54292295;0,00762963
-431,21524295;0,00762963
-430,88756295;0,00762963
-430,55988295;0,00762963
-430,23220295;0,00762963
-429,90452296;0,00762963
-429,57684296;0,00762963
-429,24916296;0,00762963
-428,92148296;0,00762963
-428,59380296;0,00762963
-428,26612297;0,00762963
-427,93844297;0,00762963
-427,61076297;0,00762963
-427,28308297;0,00762963
-426,95540297;0,00762963
-426,62772298;0,00762963
-426,30004298;-0,03707999
-425,97236298;0,00762963
-425,64468298;0,00762963
-425,31700298;0,00762963
-424,98932299;0,00762963
-424,66164299;0,00762963
-424,33396299;0,00762963
-424,00628299;0,00762963
-423,67860299;0,00762963
-423,35092300;0,00762963
-423,02324300;0,00762963
-422,69556300;0,00762963
-422,36788300;0,00762963
-422,04020300;0,00762963
-421,71252301;0,00762963
-421,38484301;0,00762963
-421,05716301;0,00762963
-420,72948301;0,00762963
-420,40180301;0,00762963
-420,07412302;0,00762963
-419,74644302;0,00762963
-419,41876302;0,00762963
-419,09108302;0,00762963
-418,76340302;0,00762963
-418,43572303;0,00762963
-418,10804303;0,00762963
-417,78036303;0,00762963
-417,45268303;0,00762963
-417,12500303;0,00762963
-416,79732304;0,00762963
-416,46964304;0,00762963
-416,14196304;0,00762963
-415,81428304;0,00762963
-415,48660304;0,00762963
-415,15892305;0,00762963
-414,83124305;0,00762963
-414,50356305;0,00762963
-414,17588305;0,00762963
-413,84820305;0,00762963
-413,52052306;0,00762963
-413,19284306;0,00762963
-412,86516306;0,00762963
-412,53748306;0,00762963
-412,20980306;-0,03707999
-411,88212307;0,00762963
-411,55444307;0,00762963
-411,22676307;0,00762963
-410,89908307;0,00762963
-410,57140307;0,00762963
-410,24372308;0,00762963
-409,91604308;0,00762963
-409,58836308;0,00762963
-409,26068308;0,00762963
-408,93300308;0,00762963
-408,60532309;0,00762963
-408,27764309;0,00762963
-407,94996309;0,00762963
-407,62228309;0,00762963
-407,29460309;0,00762963
-406,96692310;0,00762963
-406,63924310;0,00762963
-406,31156310;0,00762963
-405,98388310;0,00762963
-405,65620310;0,00762963
-405,32852311;0,00762963
-405,00084311;0,00762963
-404,67316311;0,00762963
-404,34548311;0,00762963
-404,01780311;0,00762963
-403,69012312;0,00762963
-403,36244312;0,00762963
-403,03476312;0,00762963
-402,70708312;0,00762963
-402,37940312;0,00762963
-402,05172313;0,00762963
-401,72404313;0,00762963
-401,39636313;0,05249184
-401,06868313;0,00762963
-400,74100313;0,00762963
-400,41332314;0,00762963
-400,08564314;0,00762963
-399,75796314;0,00762963
-399,43028314;0,00762963
-399,10260314;0,00762963
-398,77492315;0,00762963
-398,44724315;0,00762963
-398,11956315;0,00762963
-397,79188315;0,00762963
-397,46420315;0,00762963
-397,13652316;0,00762963
-396,80884316;0,00762963
-396,48116316;0,00762963
-396,15348316;0,00762963
-395,82580316;0,00762963
-395,49812317;0,00762963
-395,17044317;0,00762963
-394,84276317;0,00762963
