Temps;Canal A
(ms);(V)

-5,00226300;5,02212600
-5,00098300;5,02212600
-4,99970300;5,02212600
-4,99842300;5,02212600
-4,99714300;5,02212600
-4,99586300;5,02212600
-4,99458300;5,02212600
-4,99330300;5,02212600
-4,99202300;5,02212600
-4,99074300;5,02212600
-4,98946300;5,02212600
-4,98818300;5,02212600
-4,98690300;5,02212600
-4,98562300;5,02212600
-4,98434300;5,02212600
-4,98306300;5,02212600
-4,98178300;5,02212600
-4,98050300;5,02212600
-4,97922300;5,02212600
-4,97794300;5,02212600
-4,97666300;5,02212600
-4,97538300;5,02212600
-4,97410300;5,02212600
-4,97282300;5,02212600
-4,97154300;5,02212600
-4,97026300;5,02212600
-4,96898300;5,02212600
-4,96770300;5,02212600
-4,96642300;5,02212600
-4,96514300;5,02212600
-4,96386300;5,02212600
-4,96258300;5,02212600
-4,96130300;5,02212600
-4,96002300;5,02212600
-4,95874300;5,02212600
-4,95746300;5,02212600
-4,95618300;5,02212600
-4,95490300;5,02212600
-4,95362300;5,02212600
-4,95234300;5,02212600
-4,95106300;5,02212600
-4,94978300;5,02212600
-4,94850300;5,02212600
-4,94722300;5,02212600
-4,94594300;5,02212600
-4,94466300;5,02212600
-4,94338300;4,01715100
-4,94210300;0,08941923
-4,94082300;0,08941923
-4,93954300;0,08941923
-4,93826300;-0,00183111
-4,93698300;-0,00183111
-4,93570300;-0,00183111
-4,93442300;-0,00183111
-4,93314300;-0,00183111
-4,93186300;-0,00183111
-4,93058300;-0,00183111
-4,92930300;-0,00183111
-4,92802300;-0,00183111
-4,92674300;-0,00183111
-4,92546300;-0,00183111
-4,92418300;0,08941923
-4,92290300;-0,00183111
-4,92162300;-0,00183111
-4,92034300;-0,00183111
-4,91906300;-0,00183111
-4,91778300;-0,00183111
-4,91650300;-0,00183111
-4,91522300;0,08941923
-4,91394300;-0,00183111
-4,91266300;-0,00183111
-4,91138300;-0,00183111
-4,91010300;-0,00183111
-4,90882300;0,08941923
-4,90754300;-0,00183111
-4,90626300;-0,00183111
-4,90498300;-0,00183111
-4,90370300;0,08941923
-4,90242300;-0,00183111
-4,90114300;-0,00183111
-4,89986300;-0,00183111
-4,89858300;-0,00183111
-4,89730300;-0,00183111
-4,89602300;-0,00183111
-4,89474300;-0,00183111
-4,89346300;-0,00183111
-4,89218300;-0,00183111
-4,89090300;-0,00183111
-4,88962300;-0,00183111
-4,88834300;-0,00183111
-4,88706300;-0,00183111
-4,88578300;-0,00183111
-4,88450300;-0,00183111
-4,88322300;-0,00183111
-4,88194300;0,08941923
-4,88066300;-0,00183111
-4,87938300;-0,00183111
-4,87810300;-0,00183111
-4,87682300;0,08941923
-4,87554300;-0,00183111
-4,87426300;-0,00183111
-4,87298300;-0,00183111
-4,87170300;-0,00183111
-4,87042300;-0,00183111
-4,86914300;-0,00183111
-4,86786300;-0,00183111
-4,86658300;0,08941923
-4,86530300;0,08941923
-4,86402300;0,08941923
-4,86274300;-0,00183111
-4,86146300;-0,00183111
-4,86018300;0,08941923
-4,85890300;-0,00183111
-4,85762300;-0,00183111
