Temps;Canal A
(ms);(V)

-5,00327908;5,02212600
-5,00199908;5,02212600
-5,00071908;5,02212600
-4,99943908;5,02212600
-4,99815908;5,02212600
-4,99687908;5,02212600
-4,99559908;5,02212600
-4,99431908;5,02212600
-4,99303908;5,02212600
-4,99175908;5,02212600
-4,99047908;5,02212600
-4,98919908;5,02212600
-4,98791908;5,02212600
-4,98663908;5,02212600
-4,98535908;5,02212600
-4,98407908;5,02212600
-4,98279908;5,02212600
-4,98151908;5,02212600
-4,98023908;5,02212600
-4,97895908;5,02212600
-4,97767908;5,02212600
-4,97639908;5,02212600
-4,97511908;5,02212600
-4,97383908;5,02212600
-4,97255908;5,02212600
-4,97127908;5,02212600
-4,96999908;5,02212600
-4,96871908;5,02212600
-4,96743908;5,02212600
-4,96615908;5,02212600
-4,96487908;5,02212600
-4,96359908;5,02212600
-4,96231908;5,02212600
-4,96103908;5,02212600
-4,95975908;5,02212600
-4,95847908;5,02212600
-4,95719908;5,02212600
-4,95591908;5,02212600
-4,95463908;5,02212600
-4,95335908;5,02212600
-4,95207908;5,02212600
-4,95079908;5,02212600
-4,94951908;5,02212600
-4,94823908;5,02212600
-4,94695908;5,02212600
-4,94567908;5,02212600
-4,94439908;5,02212600
-4,94311908;3,92590100
-4,94183908;0,08941923
-4,94055908;0,08941923
-4,93927908;-0,00183111
-4,93799908;-0,00183111
-4,93671908;-0,00183111
-4,93543908;-0,00183111
-4,93415908;-0,00183111
-4,93287908;0,08941923
-4,93159908;0,08941923
-4,93031908;0,08941923
-4,92903908;0,08941923
-4,92775908;-0,00183111
-4,92647908;-0,00183111
-4,92519908;-0,00183111
-4,92391908;-0,00183111
-4,92263908;0,08941923
-4,92135908;-0,00183111
-4,92007908;-0,00183111
-4,91879908;-0,00183111
-4,91751908;-0,00183111
-4,91623908;0,08941923
-4,91495908;-0,00183111
-4,91367908;-0,00183111
-4,91239908;-0,00183111
-4,91111908;0,08941923
-4,90983908;-0,00183111
-4,90855908;-0,00183111
-4,90727908;-0,00183111
-4,90599908;-0,00183111
-4,90471908;-0,00183111
-4,90343908;-0,00183111
-4,90215908;-0,00183111
-4,90087908;-0,00183111
-4,89959908;-0,00183111
-4,89831908;-0,00183111
-4,89703908;-0,00183111
-4,89575908;-0,00183111
-4,89447908;-0,00183111
-4,89319908;-0,00183111
-4,89191908;-0,00183111
-4,89063908;-0,00183111
-4,88935908;-0,00183111
-4,88807908;-0,00183111
-4,88679908;-0,00183111
-4,88551908;-0,00183111
-4,88423908;-0,00183111
-4,88295908;-0,00183111
-4,88167908;-0,00183111
-4,88039908;-0,00183111
-4,87911908;-0,00183111
-4,87783908;-0,00183111
-4,87655908;-0,00183111
-4,87527908;-0,00183111
-4,87399908;-0,00183111
-4,87271908;-0,00183111
-4,87143908;-0,00183111
-4,87015908;0,08941923
-4,86887908;0,08941923
-4,86759908;-0,00183111
-4,86631908;0,08941923
-4,86503908;-0,00183111
-4,86375908;-0,00183111
-4,86247908;-0,00183111
-4,86119908;-0,00183111
-4,85991908;-0,00183111
-4,85863908;0,08941923
