Temps;Canal A
(ms);(V)

-5,00273798;5,02212600
-5,00145798;5,02212600
-5,00017798;5,02212600
-4,99889798;5,02212600
-4,99761798;5,02212600
-4,99633798;5,02212600
-4,99505798;5,02212600
-4,99377798;5,02212600
-4,99249798;5,02212600
-4,99121798;5,02212600
-4,98993798;5,02212600
-4,98865798;5,02212600
-4,98737798;5,02212600
-4,98609798;5,02212600
-4,98481798;5,02212600
-4,98353798;5,02212600
-4,98225798;5,02212600
-4,98097798;5,02212600
-4,97969798;5,02212600
-4,97841798;5,02212600
-4,97713798;5,02212600
-4,97585798;5,02212600
-4,97457798;5,02212600
-4,97329798;5,02212600
-4,97201798;5,02212600
-4,97073798;5,02212600
-4,96945798;5,02212600
-4,96817798;5,02212600
-4,96689798;5,02212600
-4,96561798;5,02212600
-4,96433798;5,02212600
-4,96305798;5,02212600
-4,96177798;5,02212600
-4,96049798;5,02212600
-4,95921798;5,02212600
-4,95793798;5,02212600
-4,95665798;5,02212600
-4,95537798;5,02212600
-4,95409798;5,11337600
-4,95281798;5,02212600
-4,95153798;5,02212600
-4,95025798;5,02212600
-4,94897798;5,02212600
-4,94769798;5,02212600
-4,94641798;5,02212600
-4,94513798;5,02212600
-4,94385798;4,93087600
-4,94257798;2,64687000
-4,94129798;0,08941923
-4,94001798;-0,00183111
-4,93873798;0,08941923
-4,93745798;-0,00183111
-4,93617798;0,08941923
-4,93489798;-0,00183111
-4,93361798;-0,00183111
-4,93233798;-0,00183111
-4,93105798;-0,00183111
-4,92977798;-0,00183111
-4,92849798;-0,00183111
-4,92721798;-0,00183111
-4,92593798;-0,00183111
-4,92465798;-0,00183111
-4,92337798;-0,00183111
-4,92209798;-0,00183111
-4,92081798;-0,00183111
-4,91953798;-0,00183111
-4,91825798;-0,00183111
-4,91697798;0,08941923
-4,91569798;-0,00183111
-4,91441798;-0,00183111
-4,91313798;-0,00183111
-4,91185798;-0,00183111
-4,91057798;-0,00183111
-4,90929798;0,08941923
-4,90801798;0,08941923
-4,90673798;0,08941923
-4,90545798;-0,00183111
-4,90417798;-0,00183111
-4,90289798;-0,00183111
-4,90161798;-0,00183111
-4,90033798;-0,00183111
-4,89905798;-0,00183111
-4,89777798;-0,00183111
-4,89649798;-0,00183111
-4,89521798;-0,00183111
-4,89393798;-0,00183111
-4,89265798;-0,00183111
-4,89137798;-0,00183111
-4,89009798;-0,00183111
-4,88881798;-0,00183111
-4,88753798;-0,00183111
-4,88625798;-0,00183111
-4,88497798;-0,00183111
-4,88369798;-0,00183111
-4,88241798;-0,00183111
-4,88113798;0,08941923
-4,87985798;-0,00183111
-4,87857798;-0,00183111
-4,87729798;0,08941923
-4,87601798;-0,00183111
-4,87473798;0,08941923
-4,87345798;-0,00183111
-4,87217798;0,08941923
-4,87089798;-0,00183111
-4,86961798;-0,00183111
-4,86833798;0,08941923
-4,86705798;-0,00183111
-4,86577798;-0,00183111
-4,86449798;-0,00183111
-4,86321798;-0,00183111
-4,86193798;-0,00183111
-4,86065798;-0,00183111
-4,85937798;-0,00183111
-4,85809798;-0,00183111
