Temps;Canal A
(us);(V)

-25,02201096;0,21704760
-25,01201096;0,23541980
-25,00201096;0,23541980
-24,99201096;0,23541980
-24,98201096;0,23541980
-24,97201096;0,23541980
-24,96201096;0,23541980
-24,95201096;0,25379190
-24,94201096;0,25379190
-24,93201096;0,27216410
-24,92201096;0,27216410
-24,91201096;0,27216410
-24,90201096;0,27216410
-24,89201096;0,27216410
-24,88201096;0,29053620
-24,87201096;0,29053620
-24,86201096;0,29053620
-24,85201096;0,30890830
-24,84201096;0,30890830
-24,83201096;0,30890830
-24,82201096;0,30890830
-24,81201096;0,30890830
-24,80201096;0,32728050
-24,79201096;0,32728050
-24,78201096;0,32728050
-24,77201096;0,32728050
-24,76201096;0,32728050
-24,75201096;0,34565260
-24,74201096;0,34565260
-24,73201096;0,34565260
-24,72201096;0,34565260
-24,71201096;0,36402480
-24,70201096;0,36402480
-24,69201096;0,38239690
-24,68201096;0,38239690
-24,67201096;0,38239690
-24,66201096;0,38239690
-24,65201096;0,38239690
-24,64201096;0,40076910
-24,63201096;0,40076910
-24,62201096;0,40076910
-24,61201096;0,40076910
-24,60201096;0,40076910
-24,59201096;0,41914120
-24,58201096;0,41914120
-24,57201096;0,41914120
-24,56201096;0,41914120
-24,55201096;0,43751340
-24,54201096;0,43751340
-24,53201096;0,43751340
-24,52201096;0,45588550
-24,51201096;0,45588550
-24,50201096;0,45588550
-24,49201096;0,45588550
-24,48201096;0,45588550
-24,47201096;0,45588550
-24,46201096;0,45588550
-24,45201096;0,47425760
-24,44201096;0,47425760
-24,43201096;0,47425760
-24,42201096;0,47425760
-24,41201096;0,47425760
-24,40201096;0,47425760
-24,39201096;0,49262980
-24,38201096;0,49262980
-24,37201096;0,49262980
-24,36201096;0,51100190
-24,35201096;0,51100190
-24,34201096;0,51100190
-24,33201096;0,51100190
-24,32201096;0,52937410
-24,31201096;0,52937410
-24,30201096;0,52937410
-24,29201096;0,52937410
-24,28201096;0,52937410
-24,27201096;0,54774620
-24,26201096;0,52937410
-24,25201096;0,54774620
-24,24201096;0,54774620
-24,23201096;0,56611840
-24,22201096;0,56611840
-24,21201096;0,56611840
-24,20201096;0,56611840
-24,19201096;0,58449050
-24,18201096;0,58449050
-24,17201096;0,58449050
-24,16201096;0,60286270
-24,15201096;0,58449050
-24,14201096;0,60286270
-24,13201096;0,60286270
-24,12201096;0,60286270
-24,11201096;0,60286270
-24,10201096;0,60286270
-24,09201096;0,62123480
-24,08201096;0,62123480
