Temps;Canal A
(us);(V)

-25,02121606;0,19867550
-25,01121606;0,21704760
-25,00121606;0,21704760
-24,99121606;0,21704760
-24,98121606;0,21704760
-24,97121606;0,21704760
-24,96121606;0,21704760
-24,95121606;0,23541980
-24,94121606;0,23541980
-24,93121606;0,23541980
-24,92121606;0,25379190
-24,91121606;0,25379190
-24,90121606;0,25379190
-24,89121606;0,25379190
-24,88121606;0,27216410
-24,87121606;0,27216410
-24,86121606;0,27216410
-24,85121606;0,27216410
-24,84121606;0,29053620
-24,83121606;0,29053620
-24,82121606;0,29053620
-24,81121606;0,29053620
-24,80121606;0,30890830
-24,79121606;0,30890830
-24,78121606;0,30890830
-24,77121606;0,30890830
-24,76121606;0,30890830
-24,75121606;0,32728050
-24,74121606;0,32728050
-24,73121606;0,32728050
-24,72121606;0,32728050
-24,71121606;0,32728050
-24,70121606;0,34565260
-24,69121606;0,34565260
-24,68121606;0,34565260
-24,67121606;0,34565260
-24,66121606;0,36402480
-24,65121606;0,36402480
-24,64121606;0,36402480
-24,63121606;0,38239690
-24,62121606;0,38239690
-24,61121606;0,38239690
-24,60121606;0,38239690
-24,59121606;0,38239690
-24,58121606;0,40076910
-24,57121606;0,40076910
-24,56121606;0,40076910
-24,55121606;0,41914120
-24,54121606;0,41914120
-24,53121606;0,41914120
-24,52121606;0,41914120
-24,51121606;0,41914120
-24,50121606;0,41914120
-24,49121606;0,43751340
-24,48121606;0,43751340
-24,47121606;0,45588550
-24,46121606;0,45588550
-24,45121606;0,45588550
-24,44121606;0,45588550
-24,43121606;0,45588550
-24,42121606;0,45588550
-24,41121606;0,47425760
-24,40121606;0,47425760
-24,39121606;0,47425760
-24,38121606;0,47425760
-24,37121606;0,47425760
-24,36121606;0,47425760
-24,35121606;0,49262980
-24,34121606;0,49262980
-24,33121607;0,49262980
-24,32121607;0,51100190
-24,31121607;0,51100190
-24,30121607;0,52937410
-24,29121607;0,51100190
-24,28121607;0,52937410
-24,27121607;0,52937410
-24,26121607;0,52937410
-24,25121607;0,52937410
-24,24121607;0,52937410
-24,23121607;0,54774620
-24,22121607;0,54774620
-24,21121607;0,54774620
-24,20121607;0,54774620
-24,19121607;0,56611840
-24,18121607;0,56611840
-24,17121607;0,56611840
-24,16121607;0,56611840
-24,15121607;0,58449050
-24,14121607;0,58449050
-24,13121607;0,58449050
-24,12121607;0,58449050
-24,11121607;0,58449050
-24,10121607;0,60286270
-24,09121607;0,60286270
-24,08121607;0,60286270
