Temps;Canal A
(us);(V)

-25,02812276;0,19867550
-25,01812276;0,21704760
-25,00812276;0,21704760
-24,99812276;0,21704760
-24,98812276;0,21704760
-24,97812276;0,23541980
-24,96812276;0,23541980
-24,95812276;0,23541980
-24,94812276;0,23541980
-24,93812276;0,25379190
-24,92812276;0,25379190
-24,91812276;0,25379190
-24,90812276;0,27216410
-24,89812276;0,25379190
-24,88812276;0,27216410
-24,87812276;0,27216410
-24,86812276;0,27216410
-24,85812276;0,29053620
-24,84812276;0,29053620
-24,83812276;0,29053620
-24,82812276;0,29053620
-24,81812276;0,30890830
-24,80812276;0,30890830
-24,79812277;0,30890830
-24,78812277;0,30890830
-24,77812277;0,30890830
-24,76812277;0,32728050
-24,75812277;0,32728050
-24,74812277;0,32728050
-24,73812277;0,32728050
-24,72812277;0,34565260
-24,71812277;0,34565260
-24,70812277;0,34565260
-24,69812277;0,36402480
-24,68812277;0,36402480
-24,67812277;0,36402480
-24,66812277;0,36402480
-24,65812277;0,38239690
-24,64812277;0,38239690
-24,63812277;0,38239690
-24,62812277;0,38239690
-24,61812277;0,38239690
-24,60812277;0,40076910
-24,59812277;0,40076910
-24,58812277;0,40076910
-24,57812277;0,40076910
-24,56812277;0,40076910
-24,55812277;0,41914120
-24,54812277;0,41914120
-24,53812277;0,41914120
-24,52812277;0,41914120
-24,51812277;0,43751340
-24,50812277;0,43751340
-24,49812277;0,45588550
-24,48812277;0,45588550
-24,47812277;0,45588550
-24,46812277;0,45588550
-24,45812277;0,45588550
-24,44812277;0,45588550
-24,43812277;0,47425760
-24,42812277;0,45588550
-24,41812277;0,47425760
-24,40812277;0,47425760
-24,39812277;0,47425760
-24,38812277;0,47425760
-24,37812277;0,47425760
-24,36812277;0,49262980
-24,35812277;0,49262980
-24,34812277;0,49262980
-24,33812277;0,51100190
-24,32812277;0,51100190
-24,31812277;0,51100190
-24,30812277;0,51100190
-24,29812277;0,51100190
-24,28812277;0,52937410
-24,27812277;0,52937410
-24,26812277;0,52937410
-24,25812277;0,52937410
-24,24812277;0,54774620
-24,23812277;0,54774620
-24,22812277;0,54774620
-24,21812277;0,54774620
-24,20812277;0,54774620
-24,19812277;0,56611840
-24,18812277;0,56611840
-24,17812277;0,56611840
-24,16812277;0,56611840
-24,15812277;0,58449050
-24,14812277;0,58449050
-24,13812277;0,58449050
-24,12812277;0,58449050
-24,11812277;0,58449050
-24,10812277;0,60286270
-24,09812277;0,60286270
-24,08812277;0,60286270
