Temps;Canal A
(us);(V)

-25,02603456;0,21704760
-25,01603456;0,21704760
-25,00603456;0,21704760
-24,99603456;0,23541980
-24,98603456;0,23541980
-24,97603456;0,23541980
-24,96603456;0,23541980
-24,95603456;0,23541980
-24,94603456;0,25379190
-24,93603456;0,25379190
-24,92603456;0,25379190
-24,91603456;0,25379190
-24,90603456;0,27216410
-24,89603456;0,27216410
-24,88603456;0,27216410
-24,87603456;0,27216410
-24,86603456;0,27216410
-24,85603456;0,29053620
-24,84603456;0,29053620
-24,83603456;0,30890830
-24,82603456;0,30890830
-24,81603457;0,30890830
-24,80603457;0,30890830
-24,79603457;0,30890830
-24,78603457;0,32728050
-24,77603457;0,32728050
-24,76603457;0,32728050
-24,75603457;0,32728050
-24,74603457;0,34565260
-24,73603457;0,34565260
-24,72603457;0,34565260
-24,71603457;0,34565260
-24,70603457;0,36402480
-24,69603457;0,36402480
-24,68603457;0,36402480
-24,67603457;0,36402480
-24,66603457;0,36402480
-24,65603457;0,38239690
-24,64603457;0,38239690
-24,63603457;0,38239690
-24,62603457;0,38239690
-24,61603457;0,40076910
-24,60603457;0,40076910
-24,59603457;0,40076910
-24,58603457;0,40076910
-24,57603457;0,40076910
-24,56603457;0,40076910
-24,55603457;0,41914120
-24,54603457;0,41914120
-24,53603457;0,41914120
-24,52603457;0,43751340
-24,51603457;0,43751340
-24,50603457;0,43751340
-24,49603457;0,43751340
-24,48603457;0,45588550
-24,47603457;0,45588550
-24,46603457;0,45588550
-24,45603457;0,45588550
-24,44603457;0,45588550
-24,43603457;0,47425760
-24,42603457;0,47425760
-24,41603457;0,47425760
-24,40603457;0,47425760
-24,39603457;0,47425760
-24,38603457;0,47425760
-24,37603457;0,49262980
-24,36603457;0,49262980
-24,35603457;0,51100190
-24,34603457;0,51100190
-24,33603457;0,51100190
-24,32603457;0,51100190
-24,31603457;0,51100190
-24,30603457;0,52937410
-24,29603457;0,52937410
-24,28603457;0,52937410
-24,27603457;0,52937410
-24,26603457;0,52937410
-24,25603457;0,54774620
-24,24603457;0,54774620
-24,23603457;0,54774620
-24,22603457;0,56611840
-24,21603457;0,56611840
-24,20603457;0,56611840
-24,19603457;0,56611840
-24,18603457;0,56611840
-24,17603457;0,58449050
-24,16603457;0,58449050
-24,15603457;0,58449050
-24,14603457;0,58449050
-24,13603457;0,60286270
-24,12603457;0,60286270
-24,11603457;0,60286270
-24,10603457;0,60286270
-24,09603457;0,60286270
-24,08603457;0,62123480
