Temps;Canal A
(ms);(V)

-5,00283623;1,64220100
-5,00155623;1,64220100
-5,00027623;1,73345100
-4,99899623;1,64220100
-4,99771623;1,73345100
-4,99643623;1,73345100
-4,99515623;1,73345100
-4,99387623;1,73345100
-4,99259623;1,73345100
-4,99131623;1,73345100
-4,99003623;1,73345100
-4,98875623;1,73345100
-4,98747623;1,73345100
-4,98619623;1,82470200
-4,98491623;1,73345100
-4,98363623;1,82470200
-4,98235623;1,82470200
-4,98107623;1,82470200
-4,97979623;1,82470200
-4,97851623;1,82470200
-4,97723623;1,82470200
-4,97595623;1,82470200
-4,97467623;1,82470200
-4,97339623;1,82470200
-4,97211623;1,82470200
-4,97083623;1,91625700
-4,96955623;1,91625700
-4,96827623;1,91625700
-4,96699623;1,91625700
-4,96571623;1,91625700
-4,96443623;1,91625700
-4,96315623;1,91625700
-4,96187623;1,91625700
-4,96059623;1,91625700
-4,95931623;1,91625700
-4,95803623;1,91625700
-4,95675623;1,91625700
-4,95547623;2,00750800
-4,95419623;2,00750800
-4,95291623;2,00750800
-4,95163623;2,00750800
-4,95035623;2,00750800
-4,94907623;2,00750800
-4,94779623;2,00750800
-4,94651623;2,00750800
-4,94523623;2,00750800
-4,94395623;2,00750800
-4,94267623;2,00750800
-4,94139623;2,09875800
-4,94011623;2,00750800
-4,93883623;2,09875800
-4,93755623;2,09875800
-4,93627623;2,09875800
-4,93499623;2,09875800
-4,93371623;2,19031300
-4,93243623;2,09875800
-4,93115623;2,19031300
-4,92987623;2,19031300
-4,92859623;2,19031300
-4,92731623;2,19031300
-4,92603623;2,19031300
-4,92475623;2,19031300
-4,92347623;2,19031300
-4,92219623;2,28156400
-4,92091623;2,28156400
-4,91963623;2,28156400
-4,91835623;2,28156400
-4,91707623;2,28156400
-4,91579623;2,28156400
-4,91451623;2,28156400
-4,91323623;2,28156400
-4,91195623;2,28156400
-4,91067623;2,37281400
-4,90939623;2,37281400
-4,90811623;2,37281400
-4,90683623;2,37281400
-4,90555623;2,37281400
-4,90427623;2,37281400
-4,90299623;2,37281400
-4,90171623;2,37281400
-4,90043623;2,37281400
-4,89915623;2,37281400
-4,89787623;2,46437000
-4,89659623;2,46437000
-4,89531623;2,37281400
-4,89403623;2,46437000
-4,89275623;2,46437000
-4,89147623;2,55562000
-4,89019623;2,46437000
-4,88891623;2,55562000
-4,88763623;2,55562000
-4,88635623;2,46437000
-4,88507623;2,55562000
-4,88379623;2,55562000
-4,88251623;2,55562000
-4,88123623;2,64687000
-4,87995623;2,64687000
-4,87867623;2,64687000
-4,87739623;2,64687000
-4,87611623;2,64687000
-4,87483623;2,64687000
-4,87355623;2,64687000
-4,87227623;2,64687000
-4,87099623;2,73842600
-4,86971623;2,73842600
-4,86843623;2,73842600
-4,86715623;2,73842600
-4,86587623;2,73842600
-4,86459623;2,82967600
-4,86331623;2,82967600
-4,86203623;2,82967600
-4,86075623;2,82967600
-4,85947623;2,82967600
-4,85819623;2,92092700
-4,85691623;2,82967600
-4,85563623;2,82967600
-4,85435623;2,92092700
-4,85307623;2,92092700
