Temps;Canal A
(ms);(V)

-5,00224391;1,64220100
-5,00096391;1,64220100
-4,99968391;1,64220100
-4,99840391;1,64220100
-4,99712391;1,73345100
-4,99584391;1,73345100
-4,99456391;1,73345100
-4,99328391;1,73345100
-4,99200391;1,73345100
-4,99072391;1,73345100
-4,98944391;1,73345100
-4,98816391;1,73345100
-4,98688391;1,73345100
-4,98560391;1,82470200
-4,98432391;1,73345100
-4,98304391;1,73345100
-4,98176391;1,73345100
-4,98048391;1,73345100
-4,97920391;1,82470200
-4,97792391;1,82470200
-4,97664391;1,82470200
-4,97536391;1,82470200
-4,97408391;1,82470200
-4,97280391;1,82470200
-4,97152391;1,82470200
-4,97024391;1,82470200
-4,96896391;1,91625700
-4,96768391;1,82470200
-4,96640391;1,91625700
-4,96512391;1,91625700
-4,96384391;1,91625700
-4,96256391;1,91625700
-4,96128391;1,91625700
-4,96000391;1,91625700
-4,95872391;1,91625700
-4,95744391;1,91625700
-4,95616391;1,91625700
-4,95488391;1,91625700
-4,95360391;2,00750800
-4,95232391;1,91625700
-4,95104391;2,00750800
-4,94976391;2,00750800
-4,94848391;2,00750800
-4,94720391;2,00750800
-4,94592391;2,00750800
-4,94464391;2,00750800
-4,94336391;2,00750800
-4,94208391;2,00750800
-4,94080391;2,09875800
-4,93952391;2,09875800
-4,93824391;2,09875800
-4,93696391;2,09875800
-4,93568391;2,00750800
-4,93440391;2,09875800
-4,93312391;2,09875800
-4,93184391;2,19031300
-4,93056391;2,19031300
-4,92928391;2,19031300
-4,92800391;2,19031300
-4,92672391;2,19031300
-4,92544391;2,19031300
-4,92416391;2,19031300
-4,92288391;2,28156400
-4,92160391;2,28156400
-4,92032391;2,19031300
-4,91904391;2,28156400
-4,91776391;2,28156400
-4,91648391;2,28156400
-4,91520391;2,28156400
-4,91392391;2,28156400
-4,91264391;2,28156400
-4,91136391;2,28156400
-4,91008391;2,28156400
-4,90880391;2,37281400
-4,90752391;2,37281400
-4,90624391;2,28156400
-4,90496391;2,28156400
-4,90368391;2,37281400
-4,90240391;2,37281400
-4,90112391;2,37281400
-4,89984391;2,37281400
-4,89856391;2,37281400
-4,89728391;2,46437000
-4,89600391;2,37281400
-4,89472391;2,46437000
-4,89344391;2,46437000
-4,89216391;2,46437000
-4,89088391;2,46437000
-4,88960391;2,55562000
-4,88832391;2,55562000
-4,88704391;2,55562000
-4,88576391;2,55562000
-4,88448391;2,55562000
-4,88320391;2,55562000
-4,88192391;2,64687000
-4,88064391;2,55562000
-4,87936391;2,55562000
-4,87808391;2,64687000
-4,87680391;2,64687000
-4,87552391;2,64687000
-4,87424391;2,64687000
-4,87296391;2,64687000
-4,87168391;2,64687000
-4,87040391;2,73842600
-4,86912391;2,64687000
-4,86784391;2,73842600
-4,86656391;2,73842600
-4,86528391;2,73842600
-4,86400391;2,73842600
-4,86272391;2,82967600
-4,86144391;2,82967600
-4,86016391;2,82967600
-4,85888391;2,82967600
-4,85760391;2,82967600
-4,85632391;2,82967600
-4,85504391;2,82967600
-4,85376391;2,92092700
-4,85248391;2,92092700
