Temps;Canal A
(ms);(V)

-5,00313099;1,64220100
-5,00185099;1,64220100
-5,00057099;1,64220100
-4,99929099;1,64220100
-4,99801099;1,64220100
-4,99673099;1,64220100
-4,99545099;1,64220100
-4,99417099;1,64220100
-4,99289099;1,64220100
-4,99161099;1,73345100
-4,99033099;1,73345100
-4,98905099;1,73345100
-4,98777099;1,73345100
-4,98649099;1,73345100
-4,98521099;1,73345100
-4,98393099;1,73345100
-4,98265099;1,82470200
-4,98137099;1,82470200
-4,98009099;1,73345100
-4,97881099;1,73345100
-4,97753099;1,82470200
-4,97625099;1,82470200
-4,97497099;1,82470200
-4,97369099;1,82470200
-4,97241099;1,82470200
-4,97113099;1,82470200
-4,96985099;1,82470200
-4,96857099;1,91625700
-4,96729099;1,91625700
-4,96601099;1,91625700
-4,96473099;1,91625700
-4,96345099;1,91625700
-4,96217099;1,91625700
-4,96089099;1,91625700
-4,95961100;1,91625700
-4,95833100;1,91625700
-4,95705100;1,91625700
-4,95577100;1,91625700
-4,95449100;1,91625700
-4,95321100;2,00750800
-4,95193100;1,91625700
-4,95065100;2,00750800
-4,94937100;2,00750800
-4,94809100;2,00750800
-4,94681100;2,00750800
-4,94553100;2,00750800
-4,94425100;2,00750800
-4,94297100;2,00750800
-4,94169100;2,00750800
-4,94041100;2,00750800
-4,93913100;2,00750800
-4,93785100;2,09875800
-4,93657100;2,09875800
-4,93529100;2,09875800
-4,93401100;2,09875800
-4,93273100;2,09875800
-4,93145100;2,09875800
-4,93017100;2,19031300
-4,92889100;2,09875800
-4,92761100;2,19031300
-4,92633100;2,19031300
-4,92505100;2,19031300
-4,92377100;2,19031300
-4,92249100;2,19031300
-4,92121100;2,19031300
-4,91993100;2,28156400
-4,91865100;2,28156400
-4,91737100;2,28156400
-4,91609100;2,28156400
-4,91481100;2,28156400
-4,91353100;2,28156400
-4,91225100;2,28156400
-4,91097100;2,28156400
-4,90969100;2,28156400
-4,90841100;2,37281400
-4,90713100;2,37281400
-4,90585100;2,37281400
-4,90457100;2,37281400
-4,90329100;2,37281400
-4,90201100;2,37281400
-4,90073100;2,37281400
-4,89945100;2,37281400
-4,89817100;2,46437000
-4,89689100;2,37281400
-4,89561100;2,46437000
-4,89433100;2,37281400
-4,89305100;2,46437000
-4,89177100;2,46437000
-4,89049100;2,46437000
-4,88921100;2,55562000
-4,88793100;2,55562000
-4,88665100;2,55562000
-4,88537100;2,55562000
-4,88409100;2,55562000
-4,88281100;2,64687000
-4,88153100;2,55562000
-4,88025100;2,64687000
-4,87897100;2,64687000
-4,87769100;2,64687000
-4,87641100;2,64687000
-4,87513100;2,64687000
-4,87385100;2,64687000
-4,87257100;2,64687000
-4,87129100;2,64687000
-4,87001100;2,64687000
-4,86873100;2,64687000
-4,86745100;2,64687000
-4,86617100;2,73842600
-4,86489100;2,73842600
-4,86361100;2,73842600
-4,86233100;2,82967600
-4,86105100;2,82967600
-4,85977100;2,82967600
-4,85849100;2,82967600
-4,85721100;2,82967600
-4,85593100;2,82967600
-4,85465100;2,82967600
-4,85337100;2,92092700
