Temps;Canal A
(ms);(V)

-5,00346115;1,64220100
-5,00218115;1,64220100
-5,00090115;1,64220100
-4,99962115;1,64220100
-4,99834115;1,64220100
-4,99706115;1,64220100
-4,99578115;1,64220100
-4,99450115;1,73345100
-4,99322115;1,64220100
-4,99194115;1,64220100
-4,99066115;1,73345100
-4,98938115;1,73345100
-4,98810115;1,73345100
-4,98682115;1,73345100
-4,98554115;1,73345100
-4,98426115;1,73345100
-4,98298115;1,73345100
-4,98170115;1,73345100
-4,98042115;1,73345100
-4,97914115;1,82470200
-4,97786115;1,73345100
-4,97658115;1,73345100
-4,97530115;1,82470200
-4,97402115;1,82470200
-4,97274115;1,82470200
-4,97146115;1,82470200
-4,97018115;1,91625700
-4,96890115;1,82470200
-4,96762115;1,91625700
-4,96634115;1,82470200
-4,96506115;1,91625700
-4,96378115;1,91625700
-4,96250115;1,91625700
-4,96122115;1,91625700
-4,95994115;1,91625700
-4,95866115;1,91625700
-4,95738115;1,91625700
-4,95610115;1,91625700
-4,95482115;1,91625700
-4,95354115;1,91625700
-4,95226115;2,00750800
-4,95098115;1,91625700
-4,94970115;1,91625700
-4,94842115;1,91625700
-4,94714115;2,00750800
-4,94586115;2,00750800
-4,94458115;2,00750800
-4,94330115;2,00750800
-4,94202115;2,00750800
-4,94074115;2,00750800
-4,93946115;2,00750800
-4,93818115;2,09875800
-4,93690115;2,09875800
-4,93562115;2,09875800
-4,93434115;2,09875800
-4,93306115;2,09875800
-4,93178115;2,09875800
-4,93050115;2,09875800
-4,92922115;2,09875800
-4,92794115;2,09875800
-4,92666115;2,19031300
-4,92538115;2,19031300
-4,92410115;2,19031300
-4,92282115;2,19031300
-4,92154115;2,19031300
-4,92026115;2,19031300
-4,91898115;2,19031300
-4,91770115;2,19031300
-4,91642115;2,28156400
-4,91514115;2,28156400
-4,91386115;2,28156400
-4,91258115;2,28156400
-4,91130115;2,28156400
-4,91002115;2,28156400
-4,90874115;2,28156400
-4,90746115;2,28156400
-4,90618115;2,37281400
-4,90490115;2,37281400
-4,90362115;2,37281400
-4,90234115;2,37281400
-4,90106115;2,37281400
-4,89978115;2,37281400
-4,89850115;2,37281400
-4,89722115;2,37281400
-4,89594115;2,37281400
-4,89466115;2,37281400
-4,89338115;2,46437000
-4,89210115;2,46437000
-4,89082115;2,46437000
-4,88954115;2,46437000
-4,88826115;2,46437000
-4,88698115;2,46437000
-4,88570115;2,46437000
-4,88442115;2,55562000
-4,88314115;2,55562000
-4,88186115;2,55562000
-4,88058115;2,55562000
-4,87930115;2,64687000
-4,87802115;2,64687000
-4,87674115;2,64687000
-4,87546115;2,64687000
-4,87418115;2,64687000
-4,87290115;2,64687000
-4,87162115;2,64687000
-4,87034115;2,64687000
-4,86906115;2,64687000
-4,86778115;2,64687000
-4,86650115;2,73842600
-4,86522115;2,73842600
-4,86394115;2,73842600
-4,86266115;2,73842600
-4,86138115;2,82967600
-4,86010115;2,82967600
-4,85882115;2,82967600
-4,85754115;2,82967600
-4,85626115;2,82967600
-4,85498115;2,82967600
-4,85370115;2,82967600
