Temps;Canal A
(ms);(V)

-5,00344392;1,64220100
-5,00216392;1,64220100
-5,00088392;1,64220100
-4,99960392;1,64220100
-4,99832392;1,64220100
-4,99704392;1,64220100
-4,99576392;1,64220100
-4,99448392;1,64220100
-4,99320392;1,73345100
-4,99192392;1,64220100
-4,99064392;1,73345100
-4,98936392;1,73345100
-4,98808392;1,73345100
-4,98680392;1,73345100
-4,98552392;1,73345100
-4,98424392;1,73345100
-4,98296392;1,82470200
-4,98168392;1,73345100
-4,98040392;1,82470200
-4,97912392;1,82470200
-4,97784392;1,82470200
-4,97656392;1,82470200
-4,97528392;1,82470200
-4,97400392;1,82470200
-4,97272392;1,82470200
-4,97144392;1,91625700
-4,97016392;1,91625700
-4,96888392;1,82470200
-4,96760392;1,82470200
-4,96632392;1,91625700
-4,96504392;1,91625700
-4,96376392;1,91625700
-4,96248392;1,91625700
-4,96120392;1,91625700
-4,95992392;1,91625700
-4,95864392;1,91625700
-4,95736392;1,91625700
-4,95608392;1,91625700
-4,95480392;1,91625700
-4,95352392;1,91625700
-4,95224392;2,00750800
-4,95096392;2,00750800
-4,94968392;2,00750800
-4,94840392;2,00750800
-4,94712392;2,00750800
-4,94584392;2,00750800
-4,94456392;2,00750800
-4,94328392;2,00750800
-4,94200392;2,00750800
-4,94072392;2,00750800
-4,93944392;2,00750800
-4,93816392;2,00750800
-4,93688392;2,09875800
-4,93560392;2,09875800
-4,93432392;2,09875800
-4,93304392;2,09875800
-4,93176392;2,09875800
-4,93048392;2,09875800
-4,92920392;2,09875800
-4,92792392;2,19031300
-4,92664392;2,19031300
-4,92536392;2,19031300
-4,92408392;2,28156400
-4,92280392;2,19031300
-4,92152392;2,19031300
-4,92024392;2,28156400
-4,91896392;2,28156400
-4,91768392;2,28156400
-4,91640392;2,28156400
-4,91512392;2,28156400
-4,91384392;2,28156400
-4,91256392;2,28156400
-4,91128392;2,28156400
-4,91000392;2,28156400
-4,90872392;2,28156400
-4,90744392;2,37281400
-4,90616392;2,37281400
-4,90488392;2,37281400
-4,90360392;2,37281400
-4,90232392;2,37281400
-4,90104392;2,37281400
-4,89976392;2,37281400
-4,89848392;2,37281400
-4,89720392;2,37281400
-4,89592392;2,46437000
-4,89464392;2,37281400
-4,89336392;2,46437000
-4,89208392;2,46437000
-4,89080392;2,46437000
-4,88952392;2,46437000
-4,88824392;2,46437000
-4,88696392;2,55562000
-4,88568392;2,55562000
-4,88440392;2,55562000
-4,88312392;2,64687000
-4,88184392;2,64687000
-4,88056392;2,64687000
-4,87928392;2,64687000
-4,87800392;2,64687000
-4,87672392;2,64687000
-4,87544392;2,64687000
-4,87416392;2,64687000
-4,87288392;2,64687000
-4,87160392;2,64687000
-4,87032392;2,64687000
-4,86904392;2,73842600
-4,86776392;2,73842600
-4,86648392;2,64687000
-4,86520392;2,73842600
-4,86392392;2,73842600
-4,86264392;2,82967600
-4,86136392;2,73842600
-4,86008392;2,73842600
-4,85880392;2,82967600
-4,85752392;2,82967600
-4,85624392;2,82967600
-4,85496392;2,82967600
-4,85368392;2,82967600
