Temps;Canal A
(ms);(V)

-5,00246091;1,64220100
-5,00118091;1,64220100
-4,99990091;1,64220100
-4,99862091;1,64220100
-4,99734091;1,64220100
-4,99606091;1,64220100
-4,99478091;1,73345100
-4,99350091;1,64220100
-4,99222091;1,73345100
-4,99094091;1,64220100
-4,98966091;1,73345100
-4,98838091;1,73345100
-4,98710091;1,73345100
-4,98582091;1,73345100
-4,98454091;1,73345100
-4,98326091;1,73345100
-4,98198091;1,73345100
-4,98070091;1,73345100
-4,97942091;1,73345100
-4,97814091;1,73345100
-4,97686091;1,82470200
-4,97558091;1,82470200
-4,97430091;1,82470200
-4,97302091;1,82470200
-4,97174091;1,82470200
-4,97046091;1,82470200
-4,96918091;1,82470200
-4,96790091;1,91625700
-4,96662091;1,91625700
-4,96534091;1,91625700
-4,96406091;1,91625700
-4,96278091;1,91625700
-4,96150091;1,91625700
-4,96022091;1,91625700
-4,95894091;1,91625700
-4,95766091;1,91625700
-4,95638091;1,91625700
-4,95510091;1,91625700
-4,95382091;1,91625700
-4,95254091;1,91625700
-4,95126091;1,91625700
-4,94998091;2,00750800
-4,94870091;2,00750800
-4,94742091;2,00750800
-4,94614091;2,00750800
-4,94486091;2,00750800
-4,94358091;2,00750800
-4,94230091;2,00750800
-4,94102091;2,00750800
-4,93974091;2,00750800
-4,93846091;2,09875800
-4,93718091;2,09875800
-4,93590091;2,09875800
-4,93462091;2,09875800
-4,93334091;2,09875800
-4,93206091;2,09875800
-4,93078091;2,09875800
-4,92950091;2,19031300
-4,92822091;2,09875800
-4,92694091;2,19031300
-4,92566091;2,19031300
-4,92438091;2,19031300
-4,92310091;2,19031300
-4,92182091;2,19031300
-4,92054091;2,28156400
-4,91926091;2,19031300
-4,91798091;2,28156400
-4,91670091;2,28156400
-4,91542091;2,28156400
-4,91414091;2,28156400
-4,91286091;2,28156400
-4,91158091;2,28156400
-4,91030091;2,28156400
-4,90902091;2,28156400
-4,90774091;2,28156400
-4,90646091;2,37281400
-4,90518091;2,37281400
-4,90390091;2,37281400
-4,90262091;2,37281400
-4,90134091;2,37281400
-4,90006091;2,37281400
-4,89878091;2,37281400
-4,89750091;2,46437000
-4,89622091;2,37281400
-4,89494091;2,37281400
-4,89366091;2,46437000
-4,89238091;2,46437000
-4,89110091;2,46437000
-4,88982091;2,46437000
-4,88854091;2,46437000
-4,88726091;2,46437000
-4,88598091;2,46437000
-4,88470091;2,55562000
-4,88342091;2,55562000
-4,88214091;2,55562000
-4,88086091;2,64687000
-4,87958091;2,64687000
-4,87830091;2,64687000
-4,87702091;2,64687000
-4,87574091;2,64687000
-4,87446091;2,64687000
-4,87318091;2,64687000
-4,87190091;2,73842600
-4,87062091;2,64687000
-4,86934091;2,73842600
-4,86806091;2,73842600
-4,86678091;2,73842600
-4,86550091;2,73842600
-4,86422091;2,73842600
-4,86294091;2,73842600
-4,86166091;2,82967600
-4,86038091;2,82967600
-4,85910091;2,82967600
-4,85782091;2,82967600
-4,85654091;2,82967600
-4,85526091;2,82967600
-4,85398091;2,82967600
-4,85270091;2,92092700
