Temps;Canal A
(ms);(V)

-5,00275614;2,24021100
-5,00147614;2,24021100
-5,00019614;2,24021100
-4,99891614;2,24021100
-4,99763614;2,28598900
-4,99635614;2,28598900
-4,99507614;2,28598900
-4,99379614;2,28598900
-4,99251614;2,28598900
-4,99123614;2,28598900
-4,98995614;2,28598900
-4,98867614;2,28598900
-4,98739614;2,33161400
-4,98611614;2,33161400
-4,98483614;2,33161400
-4,98355614;2,33161400
-4,98227614;2,33161400
-4,98099614;2,37739200
-4,97971614;2,37739200
-4,97843614;2,37739200
-4,97715614;2,37739200
-4,97587614;2,42317000
-4,97459614;2,37739200
-4,97331614;2,42317000
-4,97203614;2,42317000
-4,97075614;2,42317000
-4,96947614;2,42317000
-4,96819614;2,42317000
-4,96691614;2,42317000
-4,96563614;2,42317000
-4,96435614;2,46879500
-4,96307614;2,46879500
-4,96179614;2,42317000
-4,96051614;2,46879500
-4,95923614;2,46879500
-4,95795614;2,46879500
-4,95667614;2,46879500
-4,95539614;2,46879500
-4,95411614;2,46879500
-4,95283614;2,46879500
-4,95155614;2,46879500
-4,95027614;2,51457300
-4,94899614;2,51457300
-4,94771614;2,51457300
-4,94643614;2,51457300
-4,94515614;2,51457300
-4,94387614;2,51457300
-4,94259614;2,56019800
-4,94131614;2,56019800
-4,94003614;2,56019800
-4,93875614;2,56019800
-4,93747614;2,56019800
-4,93619614;2,60597600
-4,93491614;2,60597600
-4,93363614;2,60597600
-4,93235614;2,60597600
-4,93107614;2,60597600
-4,92979614;2,60597600
-4,92851614;2,65175300
-4,92723614;2,65175300
-4,92595614;2,65175300
-4,92467614;2,65175300
-4,92339614;2,65175300
-4,92211614;2,65175300
-4,92083614;2,65175300
-4,91955614;2,65175300
-4,91827614;2,65175300
-4,91699614;2,69737800
-4,91571614;2,65175300
-4,91443614;2,69737800
-4,91315614;2,69737800
-4,91187614;2,69737800
-4,91059614;2,69737800
-4,90931614;2,74315600
-4,90803614;2,74315600
-4,90675614;2,74315600
-4,90547614;2,74315600
-4,90419614;2,74315600
-4,90291614;2,74315600
-4,90163614;2,74315600
-4,90035614;2,78893400
-4,89907614;2,78893400
-4,89779614;2,78893400
-4,89651614;2,78893400
-4,89523614;2,78893400
-4,89395614;2,78893400
-4,89267614;2,78893400
-4,89139614;2,78893400
-4,89011614;2,83455900
-4,88883614;2,83455900
-4,88755614;2,83455900
-4,88627614;2,83455900
-4,88499614;2,83455900
-4,88371614;2,83455900
-4,88243614;2,83455900
-4,88115614;2,88033700
-4,87987614;2,88033700
-4,87859614;2,88033700
-4,87731614;2,88033700
-4,87603614;2,88033700
-4,87475614;2,88033700
-4,87347614;2,92596200
-4,87219614;2,92596200
-4,87091614;2,92596200
-4,86963614;2,92596200
-4,86835614;2,92596200
-4,86707614;2,92596200
-4,86579614;2,97174000
-4,86451614;2,97174000
-4,86323614;2,97174000
-4,86195614;2,97174000
-4,86067614;2,97174000
-4,85939614;2,97174000
-4,85811614;2,97174000
-4,85683614;2,97174000
-4,85555614;2,97174000
-4,85427614;3,01751800
-4,85299614;3,01751800
