Temps;Canal A
(ms);(V)

-5,00300014;2,24021100
-5,00172014;2,28598900
-5,00044014;2,28598900
-4,99916014;2,28598900
-4,99788014;2,28598900
-4,99660014;2,28598900
-4,99532014;2,28598900
-4,99404014;2,28598900
-4,99276014;2,28598900
-4,99148014;2,28598900
-4,99020014;2,28598900
-4,98892014;2,33161400
-4,98764014;2,33161400
-4,98636014;2,33161400
-4,98508014;2,33161400
-4,98380014;2,33161400
-4,98252014;2,37739200
-4,98124014;2,33161400
-4,97996014;2,37739200
-4,97868014;2,37739200
-4,97740014;2,42317000
-4,97612014;2,37739200
-4,97484014;2,42317000
-4,97356014;2,42317000
-4,97228014;2,42317000
-4,97100014;2,42317000
-4,96972014;2,42317000
-4,96844014;2,42317000
-4,96716014;2,42317000
-4,96588014;2,46879500
-4,96460014;2,46879500
-4,96332014;2,46879500
-4,96204014;2,46879500
-4,96076014;2,46879500
-4,95948014;2,46879500
-4,95820014;2,46879500
-4,95692014;2,46879500
-4,95564014;2,51457300
-4,95436014;2,51457300
-4,95308014;2,51457300
-4,95180014;2,51457300
-4,95052014;2,51457300
-4,94924014;2,51457300
-4,94796014;2,51457300
-4,94668014;2,56019800
-4,94540014;2,56019800
-4,94412014;2,56019800
-4,94284014;2,56019800
-4,94156014;2,56019800
-4,94028014;2,56019800
-4,93900014;2,60597600
-4,93772014;2,60597600
-4,93644014;2,60597600
-4,93516014;2,60597600
-4,93388014;2,60597600
-4,93260014;2,60597600
-4,93132014;2,60597600
-4,93004014;2,65175300
-4,92876014;2,60597600
-4,92748014;2,65175300
-4,92620014;2,65175300
-4,92492014;2,65175300
-4,92364014;2,65175300
-4,92236014;2,65175300
-4,92108014;2,65175300
-4,91980014;2,69737800
-4,91852014;2,65175300
-4,91724014;2,69737800
-4,91596014;2,69737800
-4,91468014;2,69737800
-4,91340014;2,69737800
-4,91212014;2,69737800
-4,91084014;2,74315600
-4,90956014;2,74315600
-4,90828014;2,74315600
-4,90700014;2,74315600
-4,90572014;2,78893400
-4,90444014;2,74315600
-4,90316014;2,78893400
-4,90188014;2,78893400
-4,90060014;2,78893400
-4,89932014;2,78893400
-4,89804014;2,78893400
-4,89676014;2,78893400
-4,89548014;2,78893400
-4,89420014;2,83455900
-4,89292014;2,83455900
-4,89164014;2,78893400
-4,89036014;2,78893400
-4,88908014;2,83455900
-4,88780014;2,83455900
-4,88652014;2,83455900
-4,88524014;2,88033700
-4,88396014;2,88033700
-4,88268014;2,88033700
-4,88140014;2,88033700
-4,88012014;2,88033700
-4,87884014;2,88033700
-4,87756014;2,92596200
-4,87628014;2,88033700
-4,87500014;2,92596200
-4,87372014;2,92596200
-4,87244014;2,92596200
-4,87116014;2,92596200
-4,86988014;2,92596200
-4,86860014;2,92596200
-4,86732014;2,92596200
-4,86604014;2,97174000
-4,86476014;2,97174000
-4,86348014;2,97174000
-4,86220014;2,97174000
-4,86092014;2,97174000
-4,85964014;2,97174000
-4,85836014;2,97174000
-4,85708014;2,97174000
-4,85580014;3,01751800
-4,85452014;3,01751800
-4,85324014;3,01751800
