Temps;Canal A
(ms);(V)

-5,00293681;2,24021100
-5,00165681;2,24021100
-5,00037681;2,28598900
-4,99909681;2,28598900
-4,99781681;2,28598900
-4,99653681;2,28598900
-4,99525681;2,28598900
-4,99397681;2,28598900
-4,99269681;2,28598900
-4,99141681;2,28598900
-4,99013681;2,33161400
-4,98885681;2,28598900
-4,98757681;2,28598900
-4,98629681;2,33161400
-4,98501681;2,33161400
-4,98373681;2,33161400
-4,98245681;2,33161400
-4,98117681;2,33161400
-4,97989681;2,37739200
-4,97861681;2,37739200
-4,97733681;2,37739200
-4,97605681;2,37739200
-4,97477681;2,37739200
-4,97349681;2,42317000
-4,97221681;2,42317000
-4,97093681;2,42317000
-4,96965681;2,42317000
-4,96837681;2,42317000
-4,96709681;2,42317000
-4,96581681;2,42317000
-4,96453681;2,42317000
-4,96325681;2,42317000
-4,96197681;2,42317000
-4,96069681;2,42317000
-4,95941681;2,46879500
-4,95813681;2,46879500
-4,95685681;2,46879500
-4,95557681;2,46879500
-4,95429681;2,46879500
-4,95301681;2,46879500
-4,95173681;2,51457300
-4,95045681;2,51457300
-4,94917681;2,51457300
-4,94789681;2,51457300
-4,94661681;2,51457300
-4,94533681;2,51457300
-4,94405681;2,56019800
-4,94277681;2,51457300
-4,94149681;2,56019800
-4,94021681;2,56019800
-4,93893681;2,56019800
-4,93765681;2,56019800
-4,93637681;2,60597600
-4,93509681;2,60597600
-4,93381681;2,60597600
-4,93253681;2,60597600
-4,93125681;2,60597600
-4,92997681;2,60597600
-4,92869681;2,60597600
-4,92741681;2,60597600
-4,92613681;2,60597600
-4,92485681;2,65175300
-4,92357681;2,65175300
-4,92229681;2,65175300
-4,92101681;2,65175300
-4,91973681;2,65175300
-4,91845681;2,65175300
-4,91717681;2,65175300
-4,91589681;2,65175300
-4,91461681;2,65175300
-4,91333681;2,69737800
-4,91205681;2,69737800
-4,91077681;2,69737800
-4,90949681;2,74315600
-4,90821681;2,74315600
-4,90693681;2,74315600
-4,90565681;2,74315600
-4,90437681;2,74315600
-4,90309681;2,78893400
-4,90181681;2,78893400
-4,90053681;2,78893400
-4,89925681;2,78893400
-4,89797681;2,78893400
-4,89669681;2,78893400
-4,89541681;2,78893400
-4,89413681;2,78893400
-4,89285681;2,78893400
-4,89157681;2,78893400
-4,89029681;2,83455900
-4,88901681;2,78893400
-4,88773681;2,83455900
-4,88645681;2,83455900
-4,88517681;2,83455900
-4,88389681;2,88033700
-4,88261681;2,88033700
-4,88133681;2,83455900
-4,88005681;2,88033700
-4,87877681;2,88033700
-4,87749681;2,88033700
-4,87621681;2,88033700
-4,87493681;2,88033700
-4,87365681;2,88033700
-4,87237681;2,88033700
-4,87109681;2,92596200
-4,86981681;2,92596200
-4,86853681;2,92596200
-4,86725681;2,92596200
-4,86597681;2,97174000
-4,86469681;2,97174000
-4,86341681;2,97174000
-4,86213681;2,97174000
-4,86085681;2,97174000
-4,85957681;2,97174000
-4,85829681;2,97174000
-4,85701681;2,97174000
-4,85573681;2,97174000
-4,85445681;2,97174000
-4,85317681;3,01751800
