Temps;Canal A
(ms);(V)

-5,00339596;2,24021100
-5,00211596;2,28598900
-5,00083596;2,28598900
-4,99955596;2,28598900
-4,99827596;2,28598900
-4,99699596;2,28598900
-4,99571596;2,28598900
-4,99443596;2,28598900
-4,99315596;2,28598900
-4,99187596;2,28598900
-4,99059596;2,33161400
-4,98931596;2,28598900
-4,98803596;2,33161400
-4,98675596;2,33161400
-4,98547596;2,33161400
-4,98419596;2,33161400
-4,98291596;2,33161400
-4,98163596;2,33161400
-4,98035596;2,33161400
-4,97907596;2,37739200
-4,97779596;2,37739200
-4,97651596;2,37739200
-4,97523596;2,42317000
-4,97395596;2,42317000
-4,97267596;2,42317000
-4,97139596;2,42317000
-4,97011596;2,42317000
-4,96883596;2,42317000
-4,96755596;2,42317000
-4,96627596;2,42317000
-4,96499596;2,42317000
-4,96371596;2,42317000
-4,96243596;2,42317000
-4,96115596;2,46879500
-4,95987596;2,46879500
-4,95859596;2,46879500
-4,95731596;2,46879500
-4,95603596;2,46879500
-4,95475596;2,46879500
-4,95347596;2,46879500
-4,95219596;2,51457300
-4,95091596;2,51457300
-4,94963596;2,51457300
-4,94835596;2,51457300
-4,94707596;2,51457300
-4,94579596;2,56019800
-4,94451596;2,56019800
-4,94323596;2,51457300
-4,94195596;2,56019800
-4,94067596;2,56019800
-4,93939596;2,56019800
-4,93811596;2,56019800
-4,93683596;2,60597600
-4,93555596;2,60597600
-4,93427596;2,60597600
-4,93299596;2,60597600
-4,93171596;2,60597600
-4,93043596;2,60597600
-4,92915596;2,60597600
-4,92787596;2,60597600
-4,92659596;2,65175300
-4,92531596;2,65175300
-4,92403596;2,65175300
-4,92275596;2,65175300
-4,92147596;2,65175300
-4,92019596;2,65175300
-4,91891596;2,65175300
-4,91763596;2,65175300
-4,91635596;2,69737800
-4,91507596;2,69737800
-4,91379596;2,69737800
-4,91251596;2,69737800
-4,91123596;2,69737800
-4,90995596;2,69737800
-4,90867596;2,74315600
-4,90739596;2,69737800
-4,90611596;2,74315600
-4,90483596;2,74315600
-4,90355596;2,74315600
-4,90227596;2,78893400
-4,90099596;2,78893400
-4,89971596;2,78893400
-4,89843596;2,78893400
-4,89715596;2,78893400
-4,89587596;2,78893400
-4,89459596;2,78893400
-4,89331596;2,78893400
-4,89203596;2,78893400
-4,89075596;2,78893400
-4,88947596;2,78893400
-4,88819596;2,83455900
-4,88691596;2,83455900
-4,88563596;2,83455900
-4,88435596;2,83455900
-4,88307596;2,83455900
-4,88179596;2,83455900
-4,88051596;2,88033700
-4,87923596;2,88033700
-4,87795596;2,88033700
-4,87667596;2,88033700
-4,87539596;2,88033700
-4,87411596;2,88033700
-4,87283596;2,92596200
-4,87155596;2,88033700
-4,87027596;2,92596200
-4,86899596;2,92596200
-4,86771596;2,92596200
-4,86643596;2,92596200
-4,86515596;2,97174000
-4,86387596;2,97174000
-4,86259596;2,97174000
-4,86131596;2,97174000
-4,86003596;2,97174000
-4,85875596;2,97174000
-4,85747596;2,97174000
-4,85619596;3,01751800
-4,85491596;3,01751800
-4,85363596;3,01751800
