Temps;Canal A;Canal B
(ms);(V);(V)

-2,50239903;0,87844480;0,29023100
-2,50111903;0,87844480;0,29023100
-2,49983903;0,86007260;0,29023100
-2,49855903;0,87844480;0,29023100
-2,49727903;0,87844480;0,29023100
-2,49599903;0,87844480;0,27216410
-2,49471903;0,86007260;0,27216410
-2,49343903;0,87844480;0,27216410
-2,49215903;0,86007260;0,27216410
-2,49087903;0,86007260;0,27216410
-2,48959903;0,87844480;0,27216410
-2,48831903;0,86007260;0,27216410
-2,48703903;0,86007260;0,27216410
-2,48575903;0,86007260;0,29023100
-2,48447903;0,87844480;0,27216410
-2,48319903;0,87844480;0,29023100
-2,48191903;0,86007260;0,27216410
-2,48063903;0,86007260;0,27216410
-2,47935903;0,86007260;0,29023100
-2,47807903;0,86007260;0,27216410
-2,47679903;0,86007260;0,27216410
-2,47551903;0,86007260;0,29023100
-2,47423903;0,86007260;0,29023100
-2,47295903;0,86007260;0,29023100
-2,47167903;0,86007260;0,27216410
-2,47039903;0,86007260;0,27216410
-2,46911903;0,86007260;0,27216410
-2,46783903;0,86007260;0,27216410
-2,46655903;0,86007260;0,29023100
-2,46527903;0,86007260;0,27216410
-2,46399903;0,86007260;0,27216410
-2,46271903;0,86007260;0,27216410
-2,46143903;0,86007260;0,27216410
-2,46015903;0,86007260;0,27216410
-2,45887903;0,86007260;0,27216410
-2,45759903;0,86007260;0,29023100
-2,45631903;0,86007260;0,29023100
-2,45503903;0,86007260;0,29023100
-2,45375903;0,86007260;0,27216410
-2,45247903;0,86007260;0,29023100
-2,45119903;0,86007260;0,27216410
-2,44991903;0,86007260;0,29023100
-2,44863903;0,86007260;0,29023100
-2,44735903;0,86007260;0,29023100
-2,44607903;0,86007260;0,27216410
-2,44479903;0,86007260;0,27216410
-2,44351903;0,86007260;0,27216410
-2,44223903;0,86007260;0,27216410
-2,44095903;0,86007260;0,27216410
-2,43967903;0,86007260;0,27216410
-2,43839903;0,86007260;0,27216410
-2,43711903;0,86007260;0,27216410
-2,43583903;0,86007260;0,27216410
-2,43455903;0,86007260;0,27216410
-2,43327903;0,86007260;0,27216410
-2,43199903;0,86007260;0,29023100
-2,43071903;0,86007260;0,27216410
-2,42943903;0,86007260;0,29023100
-2,42815903;0,86007260;0,27216410
-2,42687903;0,86007260;0,27216410
-2,42559903;0,86007260;0,27216410
-2,42431903;0,86007260;0,29023100
-2,42303903;0,86007260;0,27216410
-2,42175903;0,86007260;0,27216410
-2,42047903;0,86007260;0,29023100
-2,41919903;0,86007260;0,27216410
-2,41791903;0,86007260;0,27216410
-2,41663903;0,86007260;0,27216410
-2,41535903;0,86007260;0,27216410
-2,41407903;0,86007260;0,29023100
-2,41279903;0,86007260;0,29023100
-2,41151903;0,86007260;0,27216410
-2,41023903;0,86007260;0,27216410
-2,40895903;0,86007260;0,27216410
-2,40767903;0,86007260;0,27216410
-2,40639903;0,86007260;0,29023100
-2,40511903;0,86007260;0,27216410
-2,40383903;0,86007260;0,27216410
-2,40255903;0,86007260;0,29023100
-2,40127903;0,86007260;0,29023100
-2,39999903;0,86007260;0,29023100
-2,39871903;0,86007260;0,29023100
-2,39743903;0,86007260;0,27216410
-2,39615903;0,86007260;0,29023100
-2,39487903;0,86007260;0,27216410
-2,39359903;0,86007260;0,29023100
-2,39231903;0,86007260;0,27216410
-2,39103903;0,86007260;0,27216410
-2,38975903;0,86007260;0,27216410
-2,38847903;0,86007260;0,27216410
-2,38719903;0,86007260;0,27216410
-2,38591903;0,86007260;0,29023100
-2,38463903;0,86007260;0,27216410
-2,38335903;0,86007260;0,27216410
-2,38207903;0,86007260;0,27216410
-2,38079903;0,86007260;0,27216410
-2,37951903;0,86007260;0,29023100
-2,37823903;0,86007260;0,27216410
-2,37695903;0,86007260;0,27216410
-2,37567903;0,86007260;0,29023100
-2,37439903;0,86007260;0,29023100
-2,37311903;0,86007260;0,27216410
-2,37183903;0,86007260;0,27216410
-2,37055903;0,86007260;0,27216410
-2,36927903;0,84170050;0,29023100
-2,36799903;0,86007260;0,27216410
-2,36671903;0,86007260;0,27216410
-2,36543903;0,86007260;0,27216410
-2,36415903;0,86007260;0,27216410
-2,36287903;0,86007260;0,27216410
-2,36159903;0,86007260;0,27216410
-2,36031903;0,86007260;0,29023100
-2,35903903;0,86007260;0,29023100
-2,35775903;0,86007260;0,29023100
-2,35647903;0,86007260;0,29023100
-2,35519903;0,87844480;0,27216410
-2,35391903;0,98867760;0,00128178
-2,35263903;1,26432100;0,00128178
-2,35135903;1,53990300;0,00128178
-2,35007903;1,70525200;0,00128178
